City,Suburb,"Sales
1Q 2019","Median
1Q 2019","Sales
1Q 2020","Median
1Q 2020","Median
Change"
BURNSIDE,ERINDALE,5,1275000,6,1080000,-0.1529
BURNSIDE,FREWVILLE,3,774888,1,962500,0.2421
BURNSIDE,GLEN OSMOND,9,1302500,6,941000,-0.2775
BURNSIDE,GLENSIDE,3,1225000,7,845500,-0.3098
BURNSIDE,GLENUNGA,9,1145000,6,1180000,0.0306
BURNSIDE,HAZELWOOD PARK,3,905000,11,1150000,0.2707
BURNSIDE,HORSNELL GULLY,,,,,
BURNSIDE,KENSINGTON GARDENS,7,1160000,8,1010000,-0.1293
BURNSIDE,KENSINGTON PARK,5,1225000,4,866000,-0.2931
BURNSIDE,LEABROOK,3,1951000,2,1450000,-0.2568
BURNSIDE,LEAWOOD GARDENS,,,,,
BURNSIDE,LINDEN PARK,8,890500,7,955000,0.0724
BURNSIDE,MAGILL,25,605000,31,633500,0.0471
BURNSIDE,MOUNT OSMOND,4,1250000,4,890000,-0.288
BURNSIDE,ROSE PARK,,,2,1445000,
BURNSIDE,ROSSLYN PARK,5,860000,1,1950000,1.2674
BURNSIDE,SKYE,,,1,853000,
BURNSIDE,ST GEORGES,9,1125000,4,1060000,-0.0578
BURNSIDE,STONYFELL,3,800000,2,920000,0.15
BURNSIDE,TOORAK GARDENS,4,1705000,2,1982500,0.1628
BURNSIDE,TUSMORE,3,930000,7,1430000,0.5376
BURNSIDE,WATERFALL GULLY,,,,,
BURNSIDE,WATTLE PARK,5,860000,5,780000,-0.093
CAMPBELLTOWN,ATHELSTONE,35,500500,27,570000,0.1389
CAMPBELLTOWN,CAMPBELLTOWN,26,542000,28,526750,-0.0281
CAMPBELLTOWN,HECTORVILLE,7,650000,6,602000,-0.0738
CAMPBELLTOWN,MAGILL,25,605000,31,633500,0.0471
CAMPBELLTOWN,NEWTON,12,561000,8,522500,-0.0686
CAMPBELLTOWN,PARADISE,17,538000,13,518000,-0.0372
CAMPBELLTOWN,ROSTREVOR,30,662500,36,628250,-0.0517
CAMPBELLTOWN,TRANMERE,14,751000,11,710000,-0.0546
CHARLES STURT,ALBERT PARK,2,455000,6,473500,0.0407
CHARLES STURT,ALLENBY GARDENS,6,747500,5,665000,-0.1104
CHARLES STURT,ATHOL PARK,4,365000,4,410000,0.1233
CHARLES STURT,BEVERLEY,7,510000,4,470250,-0.0779
CHARLES STURT,BOWDEN,,,1,600000,
CHARLES STURT,BROMPTON,5,561000,4,588500,0.049
CHARLES STURT,CHELTENHAM,7,495000,5,452500,-0.0859
CHARLES STURT,CROYDON,3,740000,4,691000,-0.0662
CHARLES STURT,DEVON PARK,2,417500,2,520000,0.2455
CHARLES STURT,FINDON,18,512500,18,550000,0.0732
CHARLES STURT,FLINDERS PARK,27,604000,18,636250,0.0534
CHARLES STURT,FULHAM GARDENS,12,658750,14,660000,0.0019
CHARLES STURT,GRANGE,11,725000,15,722000,-0.0041
CHARLES STURT,HENDON,6,387750,3,313000,-0.1928
CHARLES STURT,HENLEY BEACH,9,945000,18,951500,0.0069
CHARLES STURT,HENLEY BEACH SOUTH,10,995000,5,1035000,0.0402
CHARLES STURT,HINDMARSH,,,,,
CHARLES STURT,KIDMAN PARK,12,630000,5,609000,-0.0333
CHARLES STURT,KILKENNY,4,455000,3,572000,0.2571
CHARLES STURT,OVINGHAM,2,693650,,,
CHARLES STURT,PENNINGTON,8,376000,8,431750,0.1483
CHARLES STURT,RENOWN PARK,4,475000,4,535000,0.1263
CHARLES STURT,RIDLEYTON,3,585000,2,559300,-0.0439
CHARLES STURT,ROSEWATER,14,410000,12,393000,-0.0415
CHARLES STURT,ROYAL PARK,19,445000,11,403000,-0.0944
CHARLES STURT,SEATON,29,526999,40,526750,-0.0005
CHARLES STURT,SEMAPHORE PARK,9,560000,12,585000,0.0446
CHARLES STURT,ST CLAIR,4,775000,10,485000,-0.3742
CHARLES STURT,TENNYSON,6,1030000,2,2597500,1.5218
CHARLES STURT,WELLAND,,,4,557500,
CHARLES STURT,WEST BEACH,16,852500,15,872500,0.0235
CHARLES STURT,WEST CROYDON,4,545000,11,616500,0.1312
CHARLES STURT,WEST HINDMARSH,,,,,
CHARLES STURT,WEST LAKES,15,720000,14,785000,0.0903
CHARLES STURT,WEST LAKES SHORE,11,610000,13,765000,0.2541
CHARLES STURT,WOODVILLE,7,710000,2,750000,0.0563
CHARLES STURT,WOODVILLE NORTH,5,450000,6,472000,0.0489
CHARLES STURT,WOODVILLE PARK,7,575000,6,571995,-0.0052
CHARLES STURT,WOODVILLE SOUTH,11,567000,9,686000,0.2099
CHARLES STURT,WOODVILLE WEST,16,511250,16,513500,0.0044
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,8,296000,10,285808,-0.0344
GAWLER,EVANSTON GARDENS,4,269000,6,303000,0.1264
GAWLER,EVANSTON PARK,15,378500,15,367500,-0.0291
GAWLER,EVANSTON SOUTH,4,447500,2,334000,-0.2536
GAWLER,GAWLER,1,400000,2,352250,-0.1194
GAWLER,GAWLER EAST,29,427000,26,345000,-0.192
GAWLER,GAWLER SOUTH,7,320000,12,446000,0.3938
GAWLER,GAWLER WEST,3,285000,2,253750,-0.1096
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,,,,,
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,13,302000,14,270000,-0.106
HOLDFAST BAY,BRIGHTON,15,775000,7,724000,-0.0658
HOLDFAST BAY,GLENELG,1,920000,1,1350000,0.4674
HOLDFAST BAY,GLENELG EAST,6,830500,6,777500,-0.0638
HOLDFAST BAY,GLENELG NORTH,22,750000,16,760000,0.0133
HOLDFAST BAY,GLENELG SOUTH,,,1,1170000,
HOLDFAST BAY,HOVE,13,720750,7,860000,0.1932
HOLDFAST BAY,KINGSTON PARK,1,585000,,,
HOLDFAST BAY,NORTH BRIGHTON,7,825000,14,625000,-0.2424
HOLDFAST BAY,SEACLIFF,2,806000,10,655000,-0.1873
HOLDFAST BAY,SEACLIFF PARK,6,569000,10,500000,-0.1213
HOLDFAST BAY,SOMERTON PARK,21,1155000,22,938750,-0.1872
HOLDFAST BAY,SOUTH BRIGHTON,11,580000,7,650000,0.1207
MARION,ASCOT PARK,8,468627,5,494250,0.0547
MARION,BEDFORD PARK,5,405000,3,532251,0.3142
MARION,CLOVELLY PARK,6,590000,8,442000,-0.2508
MARION,DARLINGTON,2,395000,1,560000,0.4177
MARION,DOVER GARDENS,8,568000,14,487500,-0.1417
MARION,EDWARDSTOWN,22,522500,14,480000,-0.0813
MARION,GLANDORE,8,652500,10,688500,0.0552
MARION,GLENGOWRIE,15,675000,18,665000,-0.0148
MARION,HALLETT COVE,54,470000,41,491500,0.0457
MARION,LONSDALE,,,,,
MARION,MARINO,5,820000,8,825000,0.0061
MARION,MARION,22,485000,15,525000,0.0825
MARION,MITCHELL PARK,17,494000,12,477000,-0.0344
MARION,MORPHETTVILLE,3,532500,14,553100,0.0387
MARION,OAKLANDS PARK,13,490000,18,497500,0.0153
MARION,O'HALLORAN HILL,9,373000,9,382250,0.0248
MARION,PARK HOLME,9,530000,16,550000,0.0377
MARION,PLYMPTON PARK,11,570000,14,582000,0.0211
MARION,SEACLIFF PARK,6,569000,10,500000,-0.1213
MARION,SEACOMBE GARDENS,9,503500,17,470000,-0.0665
MARION,SEACOMBE HEIGHTS,6,519081,10,545000,0.0499
MARION,SEAVIEW DOWNS,14,550000,10,532500,-0.0318
MARION,SHEIDOW PARK,22,505000,20,451250,-0.1064
MARION,SOUTH PLYMPTON,15,570000,15,580000,0.0175
MARION,STURT,8,500000,4,390000,-0.22
MARION,TONSLEY,,,3,447500,
MARION,TROTT PARK,8,437500,10,438000,0.0011
MARION,WARRADALE,24,612000,20,612500,0.0008
MITCHAM,BEDFORD PARK,5,405000,3,532251,0.3142
MITCHAM,BELAIR,13,640000,13,775000,0.2109
MITCHAM,BELLEVUE HEIGHTS,12,529250,11,541000,0.0222
MITCHAM,BLACKWOOD,14,497500,12,633000,0.2724
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,8,635000,3,623000,-0.0189
MITCHAM,CLARENCE GARDENS,3,668000,2,852525,0.2762
MITCHAM,COLONEL LIGHT GARDENS,9,762500,15,880000,0.1541
MITCHAM,COROMANDEL VALLEY,15,567500,14,556250,-0.0198
MITCHAM,CRAFERS WEST,6,627750,5,935000,0.4894
MITCHAM,CRAIGBURN FARM,6,757500,7,840000,0.1089
MITCHAM,CUMBERLAND PARK,10,737750,5,847750,0.1491
MITCHAM,DAW PARK,7,681000,10,655000,-0.0382
MITCHAM,EDEN HILLS,8,550000,16,540000,-0.0182
MITCHAM,GLENALTA,7,495000,5,495000,0
MITCHAM,HAWTHORN,6,1074000,11,1010000,-0.0596
MITCHAM,HAWTHORNDENE,6,537500,15,550000,0.0233
MITCHAM,KINGSWOOD,6,1386000,6,1300000,-0.062
MITCHAM,LEAWOOD GARDENS,,,,,
MITCHAM,LOWER MITCHAM,7,835000,5,940000,0.1257
MITCHAM,LYNTON,,,,,
MITCHAM,MELROSE PARK,7,621000,5,660000,0.0628
MITCHAM,MITCHAM,7,1075000,6,825000,-0.2326
MITCHAM,NETHERBY,4,1246525,5,935549,-0.2495
MITCHAM,PANORAMA,17,715000,7,688750,-0.0367
MITCHAM,PASADENA,7,565000,9,610000,0.0796
MITCHAM,SPRINGFIELD,1,1655000,4,1535000,-0.0725
MITCHAM,ST MARYS,11,386525,4,437000,0.1306
MITCHAM,TORRENS PARK,7,845000,13,877500,0.0385
MITCHAM,UPPER STURT,5,507000,4,515000,0.0158
MITCHAM,URRBRAE,3,1132500,4,1077500,-0.0486
MITCHAM,WESTBOURNE PARK,6,925000,7,1110000,0.2
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,2,2255525,1,3900000,0.7291
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,3,880000,1,742000,-0.1568
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,9,615000,7,748750,0.2175
NORWOOD PAYNEHAM & ST PETERS,FIRLE,,,5,700000,
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,4,575000,11,600000,0.0435
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,,,,,
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,2,2342500,1,1471000,-0.372
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,3,1160000,1,911000,-0.2147
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,2,684500,3,770000,0.1249
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,,,,,
NORWOOD PAYNEHAM & ST PETERS,MARDEN,7,749999,11,655000,-0.1267
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,,,1,1150000,
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,1,740000,4,725750,-0.0193
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,13,920000,7,1300000,0.413
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,4,605000,4,618750,0.0227
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,2,742500,6,892500,0.202
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,4,1160000,4,1020000,-0.1207
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,2,793750,3,900000,0.1339
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,10,1444000,9,1280000,-0.1136
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,4,872500,,,
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,2,1082500,3,965000,-0.1085
ONKAPARINGA,ABERFOYLE PARK,29,448500,43,410000,-0.0858
ONKAPARINGA,ALDINGA,2,340000,1,415000,0.2206
ONKAPARINGA,ALDINGA BEACH,51,356250,54,358750,0.007
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,1,506500,1,505000,-0.003
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,14,277688,12,278000,0.0011
ONKAPARINGA,CHRISTIES BEACH,31,370000,27,345000,-0.0676
ONKAPARINGA,CLARENDON,1,520000,,,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,15,567500,14,556250,-0.0198
ONKAPARINGA,CRAIGBURN FARM,6,757500,7,840000,0.1089
ONKAPARINGA,DARLINGTON,2,395000,1,560000,0.4177
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,32,520000,28,500000,-0.0385
ONKAPARINGA,HACKHAM,16,293250,21,313000,0.0673
ONKAPARINGA,HACKHAM WEST,8,295000,14,255025,-0.1355
ONKAPARINGA,HALLETT COVE,54,470000,41,491500,0.0457
ONKAPARINGA,HAPPY VALLEY,48,395111,42,405000,0.025
ONKAPARINGA,HUNTFIELD HEIGHTS,12,258000,16,265500,0.0291
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,2,475000,1,433200,-0.088
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,2,542500,4,495000,-0.0876
ONKAPARINGA,MCLAREN FLAT,3,587500,6,587375,-0.0002
ONKAPARINGA,MCLAREN VALE,10,431750,12,485000,0.1233
ONKAPARINGA,MOANA,14,447000,13,435000,-0.0268
ONKAPARINGA,MORPHETT VALE,67,318750,83,316500,-0.0071
ONKAPARINGA,NOARLUNGA CENTRE,1,295000,,,
ONKAPARINGA,NOARLUNGA DOWNS,10,475500,14,367000,-0.2282
ONKAPARINGA,O'HALLORAN HILL,9,373000,9,382250,0.0248
ONKAPARINGA,OLD NOARLUNGA,3,511000,5,395000,-0.227
ONKAPARINGA,OLD REYNELLA,13,355000,12,387500,0.0915
ONKAPARINGA,ONKAPARINGA HILLS,6,500000,7,487500,-0.025
ONKAPARINGA,O'SULLIVAN BEACH,6,322500,8,310300,-0.0378
ONKAPARINGA,PORT NOARLUNGA,11,390000,13,370000,-0.0513
ONKAPARINGA,PORT NOARLUNGA SOUTH,16,420000,15,411000,-0.0214
ONKAPARINGA,PORT WILLUNGA,10,400000,7,383000,-0.0425
ONKAPARINGA,REYNELLA,18,361000,33,329000,-0.0886
ONKAPARINGA,REYNELLA EAST,4,347000,6,346500,-0.0014
ONKAPARINGA,SEAFORD,24,365000,12,349750,-0.0418
ONKAPARINGA,SEAFORD HEIGHTS,2,360000,4,440000,0.2222
ONKAPARINGA,SEAFORD MEADOWS,14,425000,18,388500,-0.0859
ONKAPARINGA,SEAFORD RISE,19,457500,30,390000,-0.1475
ONKAPARINGA,SELLICKS BEACH,14,340000,15,401000,0.1794
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,4,690000,5,874500,0.2674
ONKAPARINGA,WHITES VALLEY,,,,,
ONKAPARINGA,WILLUNGA,5,547500,16,510000,-0.0685
ONKAPARINGA,WILLUNGA SOUTH,,,,,
ONKAPARINGA,WOODCROFT,41,381000,34,430000,0.1286
PLAYFORD,ANDREWS FARM,31,276000,44,280000,0.0145
PLAYFORD,ANGLE VALE,6,512500,4,592500,0.1561
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,26,350000,26,304000,-0.1314
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,40,312000,41,316000,0.0128
PLAYFORD,DAVOREN PARK,12,217000,22,185500,-0.1452
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,1,236100,6,230000,-0.0258
PLAYFORD,ELIZABETH DOWNS,22,202000,11,204000,0.0099
PLAYFORD,ELIZABETH EAST,12,220000,11,193500,-0.1205
PLAYFORD,ELIZABETH GROVE,4,215000,7,245000,0.1395
PLAYFORD,ELIZABETH NORTH,7,210000,11,204500,-0.0262
PLAYFORD,ELIZABETH PARK,14,223750,15,203000,-0.0927
PLAYFORD,ELIZABETH SOUTH,5,210000,7,209000,-0.0048
PLAYFORD,ELIZABETH VALE,11,233000,10,264000,0.133
PLAYFORD,EVANSTON PARK,15,378500,15,367500,-0.0291
PLAYFORD,EYRE,4,287500,5,340000,0.1826
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,17,390000,27,342500,-0.1218
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,14,232500,18,294500,0.2667
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,28,265000,29,271250,0.0236
PLAYFORD,ONE TREE HILL,2,765000,2,582500,-0.2386
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,8,243500,9,250000,0.0267
PLAYFORD,SMITHFIELD PLAINS,11,245000,10,201000,-0.1796
PLAYFORD,ST KILDA,,,1,250000,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,1,535000,5,500000,-0.0654
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,6,780000,6,410000,-0.4744
PORT ADELAIDE ENFIELD,ANGLE PARK,3,460511,3,410000,-0.1097
PORT ADELAIDE ENFIELD,BIRKENHEAD,7,416000,8,404000,-0.0288
PORT ADELAIDE ENFIELD,BLAIR ATHOL,15,505000,17,480000,-0.0495
PORT ADELAIDE ENFIELD,BROADVIEW,13,605000,10,573050,-0.0528
PORT ADELAIDE ENFIELD,CLEARVIEW,14,492750,13,480000,-0.0259
PORT ADELAIDE ENFIELD,CROYDON PARK,14,485000,13,528000,0.0887
PORT ADELAIDE ENFIELD,DERNANCOURT,15,505000,21,460250,-0.0886
PORT ADELAIDE ENFIELD,DEVON PARK,2,417500,2,520000,0.2455
PORT ADELAIDE ENFIELD,DRY CREEK,1,300000,,,
PORT ADELAIDE ENFIELD,DUDLEY PARK,,,1,445000,
PORT ADELAIDE ENFIELD,ENFIELD,24,445000,25,454250,0.0208
PORT ADELAIDE ENFIELD,ETHELTON,3,440000,3,582500,0.3239
PORT ADELAIDE ENFIELD,EXETER,1,680000,8,505000,-0.2574
PORT ADELAIDE ENFIELD,FERRYDEN PARK,6,455000,12,450000,-0.011
PORT ADELAIDE ENFIELD,GEPPS CROSS,2,392500,2,405000,0.0318
PORT ADELAIDE ENFIELD,GILLES PLAINS,14,400000,7,415000,0.0375
PORT ADELAIDE ENFIELD,GILLMAN,2,311000,,,
PORT ADELAIDE ENFIELD,GLANVILLE,,,1,447000,
PORT ADELAIDE ENFIELD,GREENACRES,11,450500,9,450000,-0.0011
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,1,558500,5,570750,0.0219
PORT ADELAIDE ENFIELD,HILLCREST,7,435000,14,455000,0.046
PORT ADELAIDE ENFIELD,HOLDEN HILL,16,390000,6,412000,0.0564
PORT ADELAIDE ENFIELD,KILBURN,5,442500,6,474000,0.0712
PORT ADELAIDE ENFIELD,KLEMZIG,14,580000,17,546500,-0.0578
PORT ADELAIDE ENFIELD,LARGS BAY,11,520000,14,548800,0.0554
PORT ADELAIDE ENFIELD,LARGS NORTH,13,568250,18,440000,-0.2257
PORT ADELAIDE ENFIELD,LIGHTSVIEW,24,435000,27,447750,0.0293
PORT ADELAIDE ENFIELD,MANNINGHAM,4,457500,5,613500,0.341
PORT ADELAIDE ENFIELD,MANSFIELD PARK,10,417500,8,440000,0.0539
PORT ADELAIDE ENFIELD,NEW PORT,,,,,
PORT ADELAIDE ENFIELD,NORTH HAVEN,10,460000,11,440500,-0.0424
PORT ADELAIDE ENFIELD,NORTHFIELD,11,420000,16,447500,0.0655
PORT ADELAIDE ENFIELD,NORTHGATE,8,578000,8,562750,-0.0264
PORT ADELAIDE ENFIELD,OAKDEN,11,450000,11,465000,0.0333
PORT ADELAIDE ENFIELD,OSBORNE,5,390000,8,407500,0.0449
PORT ADELAIDE ENFIELD,OTTOWAY,4,392000,6,375000,-0.0434
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,2,693650,,,
PORT ADELAIDE ENFIELD,PETERHEAD,4,590000,2,550500,-0.0669
PORT ADELAIDE ENFIELD,PORT ADELAIDE,5,590000,4,503750,-0.1462
PORT ADELAIDE ENFIELD,PROSPECT,39,760000,40,760000,0
PORT ADELAIDE ENFIELD,QUEENSTOWN,6,393750,3,495000,0.2571
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,14,410000,12,393000,-0.0415
PORT ADELAIDE ENFIELD,SEFTON PARK,5,545000,4,571000,0.0477
PORT ADELAIDE ENFIELD,SEMAPHORE,4,720000,6,695000,-0.0347
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,3,842000,2,1085000,0.2886
PORT ADELAIDE ENFIELD,TAPEROO,8,325000,8,439500,0.3523
PORT ADELAIDE ENFIELD,VALLEY VIEW,23,378500,29,386000,0.0198
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,4,557500,10,455000,-0.1839
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,11,445000,17,480000,0.0787
PORT ADELAIDE ENFIELD,WINGFIELD,2,487000,2,285000,-0.4148
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,4,433000,1,275000,-0.3649
PROSPECT,BROADVIEW,13,605000,10,573050,-0.0528
PROSPECT,COLLINSWOOD,1,915000,5,826000,-0.0973
PROSPECT,FITZROY,1,795000,4,1150000,0.4465
PROSPECT,MEDINDIE GARDENS,4,1057500,3,1290000,0.2199
PROSPECT,NAILSWORTH,6,692250,3,778000,0.1239
PROSPECT,OVINGHAM,2,693650,,,
PROSPECT,PROSPECT,39,760000,40,760000,0
PROSPECT,SEFTON PARK,5,545000,4,571000,0.0477
PROSPECT,THORNGATE,,,,,
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,9,256500,8,282500,0.1014
SALISBURY,BURTON,17,357000,28,353500,-0.0098
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,1,165000,2,375000,1.2727
SALISBURY,DRY CREEK,1,300000,,,
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,11,233000,10,264000,0.133
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,,,1,380000,
SALISBURY,GULFVIEW HEIGHTS,10,585000,10,572500,-0.0214
SALISBURY,INGLE FARM,30,340000,43,372000,0.0941
SALISBURY,MAWSON LAKES,36,480000,39,500000,0.0417
SALISBURY,MODBURY HEIGHTS,19,409000,28,415100,0.0149
SALISBURY,PARA HILLS,22,353000,25,344500,-0.0241
SALISBURY,PARA HILLS WEST,9,295000,8,333000,0.1288
SALISBURY,PARA VISTA,6,358500,9,375000,0.046
SALISBURY,PARAFIELD GARDENS,47,340000,45,345500,0.0162
SALISBURY,PARALOWIE,53,316500,42,315000,-0.0047
SALISBURY,POORAKA,19,374000,19,430000,0.1497
SALISBURY,SALISBURY,20,315000,17,315000,0
SALISBURY,SALISBURY DOWNS,14,305000,15,302500,-0.0082
SALISBURY,SALISBURY EAST,26,306000,27,320000,0.0458
SALISBURY,SALISBURY HEIGHTS,19,432500,15,414500,-0.0416
SALISBURY,SALISBURY NORTH,20,260000,28,290000,0.1154
SALISBURY,SALISBURY PARK,2,300000,5,292500,-0.025
SALISBURY,SALISBURY PLAIN,4,324000,5,351000,0.0833
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,,,1,250000,
SALISBURY,VALLEY VIEW,23,378500,29,386000,0.0198
SALISBURY,WALKLEY HEIGHTS,4,557500,10,455000,-0.1839
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,13,424500,13,447500,0.0542
TEA TREE GULLY,DERNANCOURT,15,505000,21,460250,-0.0886
TEA TREE GULLY,FAIRVIEW PARK,13,407499,17,420000,0.0307
TEA TREE GULLY,GILLES PLAINS,14,400000,7,415000,0.0375
TEA TREE GULLY,GOLDEN GROVE,33,442500,35,575000,0.2994
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,36,460000,22,457500,-0.0054
TEA TREE GULLY,GULFVIEW HEIGHTS,10,585000,10,572500,-0.0214
TEA TREE GULLY,HIGHBURY,15,555000,20,483000,-0.1297
TEA TREE GULLY,HOLDEN HILL,16,390000,6,412000,0.0564
TEA TREE GULLY,HOPE VALLEY,16,406000,31,420000,0.0345
TEA TREE GULLY,MODBURY,16,375500,16,403000,0.0732
TEA TREE GULLY,MODBURY HEIGHTS,19,409000,28,415100,0.0149
TEA TREE GULLY,MODBURY NORTH,19,391000,13,410000,0.0486
TEA TREE GULLY,REDWOOD PARK,13,400000,25,435000,0.0875
