City,Suburb,"Sales
4Q 2019","Median
4Q 2019","Sales
4Q 2020","Median
4Q 2020","Median
Change"
HOLDFAST BAY,GLENELG NORTH,18,821250,12,1005000,0.2237
HOLDFAST BAY,GLENELG SOUTH,7,1031000,3,1316000,0.2764
HOLDFAST BAY,HOVE,9,850000,6,640000,-0.2471
HOLDFAST BAY,KINGSTON PARK,1,540000,4,873000,0.6167
HOLDFAST BAY,NORTH BRIGHTON,8,805000,11,885000,0.0994
HOLDFAST BAY,SEACLIFF,5,746000,6,655000,-0.122
HOLDFAST BAY,SEACLIFF PARK,13,547500,9,621000,0.1342
HOLDFAST BAY,SOMERTON PARK,20,967500,17,990000,0.0233
HOLDFAST BAY,SOUTH BRIGHTON,5,631500,8,510000,-0.1924
MARION,ASCOT PARK,11,452000,5,455000,0.0066
MARION,BEDFORD PARK,3,478500,2,532500,0.1129
MARION,CLOVELLY PARK,13,503000,8,530000,0.0537
MARION,DARLINGTON,4,483500,5,449000,-0.0714
MARION,DOVER GARDENS,13,512500,10,585000,0.1415
MARION,EDWARDSTOWN,17,521250,17,527500,0.012
MARION,GLANDORE,9,640700,9,782000,0.2205
MARION,GLENGOWRIE,13,760000,15,730000,-0.0395
MARION,HALLETT COVE,59,476000,45,514550,0.081
MARION,LONSDALE,,,,,
MARION,MARINO,8,825000,16,722500,-0.1242
MARION,MARION,18,537000,19,520000,-0.0317
MARION,MITCHELL PARK,15,494000,14,502000,0.0162
MARION,MORPHETTVILLE,12,535000,10,609000,0.1383
MARION,OAKLANDS PARK,4,509000,15,525000,0.0314
MARION,O'HALLORAN HILL,10,405750,10,396450,-0.0229
MARION,PARK HOLME,9,535000,15,517500,-0.0327
MARION,PLYMPTON PARK,13,540000,13,562000,0.0407
MARION,SEACLIFF PARK,13,547500,9,621000,0.1342
MARION,SEACOMBE GARDENS,16,455000,9,532000,0.1692
MARION,SEACOMBE HEIGHTS,9,530000,9,537500,0.0142
MARION,SEAVIEW DOWNS,11,570000,11,526500,-0.0763
MARION,SHEIDOW PARK,34,465000,25,449000,-0.0344
MARION,SOUTH PLYMPTON,17,580000,13,575000,-0.0086
MARION,STURT,2,425000,4,482500,0.1353
MARION,TONSLEY,5,455000,4,415000,-0.0879
MARION,TROTT PARK,5,400000,7,410000,0.025
MARION,WARRADALE,29,615000,25,635000,0.0325
MITCHAM,BEDFORD PARK,3,478500,2,532500,0.1129
MITCHAM,BELAIR,12,775506,22,668000,-0.1386
MITCHAM,BELLEVUE HEIGHTS,9,545000,9,581000,0.0661
MITCHAM,BLACKWOOD,16,535000,10,639000,0.1944
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,7,835000,4,720000,-0.1377
MITCHAM,CLARENCE GARDENS,7,535000,8,688625,0.2871
MITCHAM,COLONEL LIGHT GARDENS,10,920000,5,960000,0.0435
MITCHAM,COROMANDEL VALLEY,19,529000,23,584000,0.104
MITCHAM,CRAFERS WEST,8,957500,3,650000,-0.3211
MITCHAM,CRAIGBURN FARM,15,690000,16,870000,0.2609
MITCHAM,CUMBERLAND PARK,13,713000,7,776500,0.0891
MITCHAM,DAW PARK,10,700000,10,656000,-0.0629
MITCHAM,EDEN HILLS,14,635150,12,695000,0.0942
MITCHAM,GLENALTA,11,560000,8,700000,0.25
MITCHAM,HAWTHORN,9,970000,6,1466000,0.5113
MITCHAM,HAWTHORNDENE,17,550000,18,593500,0.0791
MITCHAM,KINGSWOOD,5,1250000,6,1500000,0.2
MITCHAM,LEAWOOD GARDENS,1,1211000,,,
MITCHAM,LOWER MITCHAM,13,741000,10,741805,0.0011
MITCHAM,LYNTON,,,,,
MITCHAM,MELROSE PARK,7,575000,6,595000,0.0348
MITCHAM,MITCHAM,4,985000,7,850000,-0.1371
MITCHAM,NETHERBY,3,1380000,5,1300000,-0.058
MITCHAM,PANORAMA,9,586500,13,730000,0.2447
MITCHAM,PASADENA,18,575500,16,599000,0.0408
MITCHAM,SPRINGFIELD,2,1775000,5,1527944,-0.1392
MITCHAM,ST MARYS,19,475000,8,485000,0.0211
MITCHAM,TORRENS PARK,13,820000,20,970000,0.1829
MITCHAM,UPPER STURT,4,507500,3,680000,0.3399
MITCHAM,URRBRAE,3,1060000,5,858250,-0.1903
MITCHAM,WESTBOURNE PARK,6,990000,9,1200000,0.2121
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,1,980000,,,
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,3,672500,2,1019375,0.5158
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,11,635000,6,635000,0
NORWOOD PAYNEHAM & ST PETERS,FIRLE,3,710000,7,764000,0.0761
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,7,690000,1,628000,-0.0899
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,2,742500,1,700000,-0.0572
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,2,1636000,3,1550000,-0.0526
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,3,1610000,6,1332500,-0.1724
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,4,723000,3,980000,0.3555
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,2,782000,,,
NORWOOD PAYNEHAM & ST PETERS,MARDEN,5,810000,4,610000,-0.2469
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,1,1310000,7,825000,-0.3702
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,6,1100000,7,923000,-0.1609
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,19,1165000,10,1190000,0.0215
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,6,575000,8,614250,0.0683
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,6,855000,3,1185000,0.386
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,6,1200000,4,1462500,0.2188
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,7,655000,6,789000,0.2046
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,12,1217500,6,1090000,-0.1047
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,2,808750,2,885000,0.0943
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,5,900000,6,988500,0.0983
ONKAPARINGA,ABERFOYLE PARK,34,443000,42,448500,0.0124
ONKAPARINGA,ALDINGA,3,355000,1,600000,0.6901
ONKAPARINGA,ALDINGA BEACH,42,380000,59,405000,0.0658
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,1,860000,1,870000,0.0116
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,14,280000,19,313000,0.1179
ONKAPARINGA,CHRISTIES BEACH,30,380000,20,374500,-0.0145
ONKAPARINGA,CLARENDON,,,1,600000,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,19,529000,23,584000,0.104
ONKAPARINGA,CRAIGBURN FARM,15,690000,16,870000,0.2609
ONKAPARINGA,DARLINGTON,4,483500,5,449000,-0.0714
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,40,514000,52,583000,0.1342
ONKAPARINGA,HACKHAM,18,287000,13,310000,0.0801
ONKAPARINGA,HACKHAM WEST,18,233750,11,259250,0.1091
ONKAPARINGA,HALLETT COVE,59,476000,45,514550,0.081
ONKAPARINGA,HAPPY VALLEY,38,415000,46,443500,0.0687
ONKAPARINGA,HUNTFIELD HEIGHTS,15,308000,24,320000,0.039
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,,,1,530000,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,6,433750,6,520000,0.1988
ONKAPARINGA,MCLAREN FLAT,6,568750,5,533000,-0.0629
ONKAPARINGA,MCLAREN VALE,9,428000,8,472500,0.104
ONKAPARINGA,MOANA,8,426000,18,520000,0.2207
ONKAPARINGA,MORPHETT VALE,106,309000,109,345000,0.1165
ONKAPARINGA,NOARLUNGA CENTRE,2,260000,2,329000,0.2654
ONKAPARINGA,NOARLUNGA DOWNS,24,324750,17,404000,0.244
ONKAPARINGA,O'HALLORAN HILL,10,405750,10,396450,-0.0229
ONKAPARINGA,OLD NOARLUNGA,5,585000,3,460000,-0.2137
ONKAPARINGA,OLD REYNELLA,12,400000,16,427500,0.0688
ONKAPARINGA,ONKAPARINGA HILLS,7,465000,3,510000,0.0968
ONKAPARINGA,O'SULLIVAN BEACH,5,317025,11,296000,-0.0663
ONKAPARINGA,PORT NOARLUNGA,7,447500,14,447550,0.0001
ONKAPARINGA,PORT NOARLUNGA SOUTH,10,396250,15,533500,0.3464
ONKAPARINGA,PORT WILLUNGA,11,390000,11,520000,0.3333
ONKAPARINGA,REYNELLA,21,340000,28,361000,0.0618
ONKAPARINGA,REYNELLA EAST,3,404000,11,380000,-0.0594
ONKAPARINGA,SEAFORD,18,375000,14,460000,0.2267
ONKAPARINGA,SEAFORD HEIGHTS,7,452500,10,415000,-0.0829
ONKAPARINGA,SEAFORD MEADOWS,23,417000,26,430000,0.0312
ONKAPARINGA,SEAFORD RISE,27,397000,24,420000,0.0579
ONKAPARINGA,SELLICKS BEACH,16,317500,11,488000,0.537
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,7,706000,16,800000,0.1331
ONKAPARINGA,WHITES VALLEY,,,,,
ONKAPARINGA,WILLUNGA,14,500000,13,561000,0.122
ONKAPARINGA,WILLUNGA SOUTH,,,1,600000,
ONKAPARINGA,WOODCROFT,27,423000,31,450000,0.0638
PLAYFORD,ANDREWS FARM,35,310000,49,293750,-0.0524
PLAYFORD,ANGLE VALE,8,497500,10,547500,0.1005
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,44,342000,40,355000,0.038
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,52,312500,43,333750,0.068
PLAYFORD,DAVOREN PARK,11,183000,27,195000,0.0656
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,1,211000,8,290000,0.3744
PLAYFORD,ELIZABETH DOWNS,11,203250,34,215000,0.0578
PLAYFORD,ELIZABETH EAST,13,227500,17,215000,-0.0549
PLAYFORD,ELIZABETH GROVE,6,247750,7,279000,0.1261
PLAYFORD,ELIZABETH NORTH,11,199000,10,192500,-0.0327
PLAYFORD,ELIZABETH PARK,19,213750,14,215000,0.0058
PLAYFORD,ELIZABETH SOUTH,4,185000,5,210000,0.1351
PLAYFORD,ELIZABETH VALE,11,255000,10,275000,0.0784
PLAYFORD,EVANSTON PARK,22,418000,24,372375,-0.1092
PLAYFORD,EYRE,5,310000,2,262000,-0.1548
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,16,354000,28,380000,0.0734
PLAYFORD,HILLIER,,,1,410000,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,11,230000,21,300000,0.3043
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,33,280000,46,283500,0.0125
PLAYFORD,ONE TREE HILL,,,1,820000,
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,5,260000,6,262500,0.0096
PLAYFORD,SMITHFIELD PLAINS,7,202500,18,254250,0.2556
PLAYFORD,ST KILDA,,,,,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,6,517500,7,535000,0.0338
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,11,410000,5,470000,0.1463
PORT ADELAIDE ENFIELD,ANGLE PARK,4,392250,,,
PORT ADELAIDE ENFIELD,BIRKENHEAD,7,484500,4,510000,0.0526
PORT ADELAIDE ENFIELD,BLAIR ATHOL,23,510000,23,516500,0.0127
PORT ADELAIDE ENFIELD,BROADVIEW,14,520000,13,597500,0.149
PORT ADELAIDE ENFIELD,CLEARVIEW,15,425000,10,483500,0.1376
PORT ADELAIDE ENFIELD,CROYDON PARK,21,492500,9,474000,-0.0376
PORT ADELAIDE ENFIELD,DERNANCOURT,11,480000,22,530000,0.1042
PORT ADELAIDE ENFIELD,DEVON PARK,1,477000,5,535000,0.1216
PORT ADELAIDE ENFIELD,DRY CREEK,,,3,420000,
PORT ADELAIDE ENFIELD,DUDLEY PARK,1,320000,,,
PORT ADELAIDE ENFIELD,ENFIELD,24,445000,32,470000,0.0562
PORT ADELAIDE ENFIELD,ETHELTON,7,440000,14,490000,0.1136
PORT ADELAIDE ENFIELD,EXETER,1,575000,4,554000,-0.0365
PORT ADELAIDE ENFIELD,FERRYDEN PARK,8,430000,6,457500,0.064
PORT ADELAIDE ENFIELD,GEPPS CROSS,3,350000,5,402500,0.15
PORT ADELAIDE ENFIELD,GILLES PLAINS,20,438500,15,457500,0.0433
PORT ADELAIDE ENFIELD,GILLMAN,1,350000,,,
PORT ADELAIDE ENFIELD,GLANVILLE,2,407000,5,480000,0.1794
PORT ADELAIDE ENFIELD,GREENACRES,13,482000,14,520000,0.0788
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,5,555000,12,570000,0.027
PORT ADELAIDE ENFIELD,HILLCREST,9,515750,17,500000,-0.0305
PORT ADELAIDE ENFIELD,HOLDEN HILL,11,457500,13,422000,-0.0776
PORT ADELAIDE ENFIELD,KILBURN,14,455000,12,474250,0.0423
PORT ADELAIDE ENFIELD,KLEMZIG,21,573000,28,556000,-0.0297
PORT ADELAIDE ENFIELD,LARGS BAY,24,555000,12,674000,0.2144
PORT ADELAIDE ENFIELD,LARGS NORTH,17,450000,19,537000,0.1933
PORT ADELAIDE ENFIELD,LIGHTSVIEW,26,452000,24,510000,0.1283
PORT ADELAIDE ENFIELD,MANNINGHAM,4,647500,2,581000,-0.1027
PORT ADELAIDE ENFIELD,MANSFIELD PARK,8,450000,3,450000,0
PORT ADELAIDE ENFIELD,NEW PORT,,,,,
PORT ADELAIDE ENFIELD,NORTH HAVEN,16,492100,16,455500,-0.0744
PORT ADELAIDE ENFIELD,NORTHFIELD,11,452750,22,425500,-0.0602
PORT ADELAIDE ENFIELD,NORTHGATE,11,582000,17,647500,0.1125
PORT ADELAIDE ENFIELD,OAKDEN,12,432500,11,476000,0.1006
PORT ADELAIDE ENFIELD,OSBORNE,9,397300,9,454000,0.1427
PORT ADELAIDE ENFIELD,OTTOWAY,6,347500,9,378621,0.0896
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,1,678500,1,795000,0.1717
PORT ADELAIDE ENFIELD,PETERHEAD,6,412500,6,470000,0.1394
PORT ADELAIDE ENFIELD,PORT ADELAIDE,4,472250,9,516400,0.0935
PORT ADELAIDE ENFIELD,PROSPECT,37,777000,37,751000,-0.0335
PORT ADELAIDE ENFIELD,QUEENSTOWN,6,405500,5,567000,0.3983
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,16,450000,15,425000,-0.0556
PORT ADELAIDE ENFIELD,SEFTON PARK,4,655500,2,546000,-0.167
PORT ADELAIDE ENFIELD,SEMAPHORE,8,612500,12,725000,0.1837
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,4,922500,3,853400,-0.0749
PORT ADELAIDE ENFIELD,TAPEROO,9,395000,12,380000,-0.038
PORT ADELAIDE ENFIELD,VALLEY VIEW,25,442250,26,406000,-0.082
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,6,561250,14,640000,0.1403
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,18,475000,29,477444,0.0051
PORT ADELAIDE ENFIELD,WINGFIELD,,,4,255100,
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,1,435000,8,465000,0.069
PROSPECT,BROADVIEW,14,520000,13,597500,0.149
PROSPECT,COLLINSWOOD,2,955000,1,1200000,0.2565
PROSPECT,FITZROY,,,2,1625000,
PROSPECT,MEDINDIE GARDENS,,,,,
PROSPECT,NAILSWORTH,9,768500,2,719000,-0.0644
PROSPECT,OVINGHAM,1,678500,1,795000,0.1717
PROSPECT,PROSPECT,37,777000,37,751000,-0.0335
PROSPECT,SEFTON PARK,4,655500,2,546000,-0.167
PROSPECT,THORNGATE,1,1260000,3,1360000,0.0794
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,13,265000,21,310000,0.1698
SALISBURY,BURTON,18,336250,24,349500,0.0394
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,3,325000,1,370000,0.1385
SALISBURY,DRY CREEK,,,3,420000,
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,11,255000,10,275000,0.0784
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,,,,,
SALISBURY,GULFVIEW HEIGHTS,12,573250,17,535000,-0.0667
SALISBURY,INGLE FARM,45,350000,37,372500,0.0643
SALISBURY,MAWSON LAKES,46,435000,49,541000,0.2437
SALISBURY,MODBURY HEIGHTS,25,425250,19,435000,0.0229
SALISBURY,PARA HILLS,31,333000,29,370000,0.1111
SALISBURY,PARA HILLS WEST,9,345000,4,382000,0.1072
SALISBURY,PARA VISTA,7,387500,15,391000,0.009
SALISBURY,PARAFIELD GARDENS,47,331000,60,390500,0.1798
SALISBURY,PARALOWIE,50,326500,54,350000,0.072
SALISBURY,POORAKA,24,380750,25,392000,0.0295
SALISBURY,SALISBURY,24,339000,26,350000,0.0324
SALISBURY,SALISBURY DOWNS,27,305000,16,360000,0.1803
SALISBURY,SALISBURY EAST,24,315000,31,355000,0.127
SALISBURY,SALISBURY HEIGHTS,21,410000,27,462000,0.1268
SALISBURY,SALISBURY NORTH,26,255000,37,275000,0.0784
SALISBURY,SALISBURY PARK,3,314000,11,361000,0.1497
SALISBURY,SALISBURY PLAIN,6,361000,6,363000,0.0055
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,,,,,
SALISBURY,VALLEY VIEW,25,442250,26,406000,-0.082
SALISBURY,WALKLEY HEIGHTS,6,561250,14,640000,0.1403
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,13,473250,11,427955,-0.0957
TEA TREE GULLY,DERNANCOURT,11,480000,22,530000,0.1042
TEA TREE GULLY,FAIRVIEW PARK,20,422000,9,435500,0.032
TEA TREE GULLY,GILLES PLAINS,20,438500,15,457500,0.0433
TEA TREE GULLY,GOLDEN GROVE,53,478500,37,550000,0.1494
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,27,544500,26,425000,-0.2195
TEA TREE GULLY,GULFVIEW HEIGHTS,12,573250,17,535000,-0.0667
TEA TREE GULLY,HIGHBURY,26,540000,25,505000,-0.0648
TEA TREE GULLY,HOLDEN HILL,11,457500,13,422000,-0.0776
TEA TREE GULLY,HOPE VALLEY,25,415000,29,451500,0.088
TEA TREE GULLY,MODBURY,29,405000,34,422000,0.042
TEA TREE GULLY,MODBURY HEIGHTS,25,425250,19,435000,0.0229
