City,Suburb,"Sales
3Q 2018","Median
3Q 2018","Sales
3Q 2019","Median
3Q 2019","Median
Change"
ADELAIDE,ADELAIDE,1,"960,000",4,"775,000",-19.27%
ADELAIDE,NORTH ADELAIDE,9,"1,520,000",12,"1,170,000",-23.03%
ADELAIDE HILLS,ALDGATE,6,"770,000",9,"697,500",-9.42%
ADELAIDE HILLS,ASHTON,1,"600,000",,,
ADELAIDE HILLS,BASKET RANGE,,,,,
ADELAIDE HILLS,BELAIR,9,"737,000",18,"629,000",-14.65%
ADELAIDE HILLS,BRADBURY,,,,,
ADELAIDE HILLS,BRIDGEWATER,19,"524,000",20,"505,250",-3.58%
ADELAIDE HILLS,CAREY GULLY,,,,,
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHERRYVILLE,,,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,6,"682,500",4,"641,000",-6.08%
ADELAIDE HILLS,CRAFERS WEST,3,"580,000",2,"805,000",38.79%
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,2,"581,650",1,"443,000",-23.84%
ADELAIDE HILLS,HEATHFIELD,1,"898,000",2,"625,000",-30.40%
ADELAIDE HILLS,HORSNELL GULLY,,,,,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,,,,,
ADELAIDE HILLS,LONGWOOD,,,,,
ADELAIDE HILLS,MARBLE HILL,,,,,
ADELAIDE HILLS,MONTACUTE,1,"545,000",,,
ADELAIDE HILLS,MOUNT GEORGE,,,,,
ADELAIDE HILLS,MYLOR,2,"640,000",,,
ADELAIDE HILLS,NORTON SUMMIT,1,"770,000",1,"504,000",-34.55%
ADELAIDE HILLS,PICCADILLY,,,1,"440,000",
ADELAIDE HILLS,ROSTREVOR,23,"630,000",25,"620,000",-1.59%
ADELAIDE HILLS,SCOTT CREEK,,,,,
ADELAIDE HILLS,STIRLING,10,"725,000",9,"878,750",21.21%
ADELAIDE HILLS,STONYFELL,7,"859,500",2,"1,200,000",39.62%
ADELAIDE HILLS,SUMMERTOWN,3,"566,000",2,"530,000",-6.36%
ADELAIDE HILLS,TERINGIE,2,"960,000",2,"669,500",-30.26%
ADELAIDE HILLS,UPPER STURT,6,"550,000",2,"603,000",9.64%
ADELAIDE HILLS,URAIDLA,,,2,"621,508",
ADELAIDE HILLS,WATERFALL GULLY,1,"762,000",,,
ADELAIDE HILLS,WOODFORDE,3,"642,000",2,"589,500",-8.18%
BURNSIDE,AULDANA,5,"1,120,000",,,
BURNSIDE,BEAUMONT,11,"970,000",7,"1,076,500",10.98%
BURNSIDE,BEULAH PARK,5,"810,000",9,"690,000",-14.81%
BURNSIDE,BURNSIDE,9,"1,200,000",11,"992,500",-17.29%
BURNSIDE,DULWICH,,,6,"1,170,000",
BURNSIDE,EASTWOOD,1,"575,000",,,
BURNSIDE,ERINDALE,7,"1,245,000",2,"1,085,000",-12.85%
BURNSIDE,FREWVILLE,3,"915,000",1,"1,260,000",37.70%
BURNSIDE,GLEN OSMOND,10,"1,091,000",4,"1,084,000",-0.64%
BURNSIDE,GLENSIDE,7,"889,000",5,"1,000,000",12.49%
BURNSIDE,GLENUNGA,8,"1,177,500",3,"1,077,750",-8.47%
BURNSIDE,HAZELWOOD PARK,4,"1,080,250",2,"942,500",-12.75%
BURNSIDE,HORSNELL GULLY,,,,,
BURNSIDE,KENSINGTON GARDENS,6,"850,000",5,"940,000",10.59%
BURNSIDE,KENSINGTON PARK,8,"1,145,000",6,"745,000",-34.93%
BURNSIDE,LEABROOK,1,"1,875,000",1,"1,480,000",-21.07%
BURNSIDE,LEAWOOD GARDENS,,,,,
BURNSIDE,LINDEN PARK,3,"1,404,000",9,"888,000",-36.75%
BURNSIDE,MAGILL,20,"681,000",26,"685,000",0.59%
BURNSIDE,MOUNT OSMOND,1,"630,000",3,"780,000",23.81%
BURNSIDE,ROSE PARK,1,"1,350,000",2,"1,650,000",22.22%
BURNSIDE,ROSSLYN PARK,6,"854,250",4,"835,000",-2.25%
BURNSIDE,SKYE,,,1,"818,000",
BURNSIDE,ST GEORGES,5,"1,075,000",2,"1,320,000",22.79%
BURNSIDE,STONYFELL,7,"859,500",2,"1,200,000",39.62%
BURNSIDE,TOORAK GARDENS,5,"1,425,000",2,"1,606,500",12.74%
BURNSIDE,TUSMORE,3,"1,660,000",,,
BURNSIDE,WATERFALL GULLY,1,"762,000",,,
BURNSIDE,WATTLE PARK,5,"910,000",2,"960,000",5.49%
CAMPBELLTOWN,ATHELSTONE,34,"570,000",21,"537,500",-5.70%
CAMPBELLTOWN,CAMPBELLTOWN,33,"543,000",34,"565,000",4.05%
CAMPBELLTOWN,HECTORVILLE,5,"615,000",10,"595,000",-3.25%
CAMPBELLTOWN,MAGILL,20,"681,000",26,"685,000",0.59%
CAMPBELLTOWN,NEWTON,11,"588,000",7,"467,000",-20.58%
CAMPBELLTOWN,PARADISE,21,"577,500",18,"509,500",-11.77%
CAMPBELLTOWN,ROSTREVOR,23,"630,000",25,"620,000",-1.59%
CAMPBELLTOWN,TRANMERE,7,"695,000",12,"695,000",0.00%
CHARLES STURT,ALBERT PARK,8,"488,000",9,"446,000",-8.61%
CHARLES STURT,ALLENBY GARDENS,6,"545,000",4,"600,000",10.09%
CHARLES STURT,ATHOL PARK,6,"321,000",4,"401,750",25.16%
CHARLES STURT,BEVERLEY,3,"555,000",6,"468,500",-15.59%
CHARLES STURT,BOWDEN,,,,,
CHARLES STURT,BROMPTON,12,"520,000",5,"521,000",0.19%
CHARLES STURT,CHELTENHAM,7,"505,000",9,"528,000",4.55%
CHARLES STURT,CROYDON,7,"636,000",1,"600,000",-5.66%
CHARLES STURT,DEVON PARK,2,"511,190",5,"560,075",9.56%
CHARLES STURT,FINDON,27,"540,000",19,"550,000",1.85%
CHARLES STURT,FLINDERS PARK,22,"610,000",11,"585,000",-4.10%
CHARLES STURT,FULHAM GARDENS,19,"620,000",7,"626,000",0.97%
CHARLES STURT,GRANGE,18,"740,000",17,"665,500",-10.07%
CHARLES STURT,HENDON,2,"408,700",1,"462,000",13.04%
CHARLES STURT,HENLEY BEACH,14,"855,000",14,"870,000",1.75%
CHARLES STURT,HENLEY BEACH SOUTH,4,"745,000",4,"915,000",22.82%
CHARLES STURT,HINDMARSH,,,,,
CHARLES STURT,KIDMAN PARK,5,"620,000",7,"560,000",-9.68%
CHARLES STURT,KILKENNY,1,"675,000",4,"441,000",-34.67%
CHARLES STURT,OVINGHAM,3,"600,000",,,
CHARLES STURT,PENNINGTON,10,"431,000",10,"422,500",-1.97%
CHARLES STURT,RENOWN PARK,9,"440,000",3,"482,500",9.66%
CHARLES STURT,RIDLEYTON,,,4,"516,500",
CHARLES STURT,ROSEWATER,15,"375,000",16,"385,750",2.87%
CHARLES STURT,ROYAL PARK,9,"440,000",8,"465,000",5.68%
CHARLES STURT,SEATON,28,"518,750",38,"507,500",-2.17%
CHARLES STURT,SEMAPHORE PARK,9,"580,000",14,"529,000",-8.79%
CHARLES STURT,ST CLAIR,6,"627,500",8,"539,090",-14.09%
CHARLES STURT,TENNYSON,1,"1,300,000",,,
CHARLES STURT,WELLAND,1,"600,000",1,"610,500",1.75%
CHARLES STURT,WEST BEACH,13,"901,300",13,"780,000",-13.46%
CHARLES STURT,WEST CROYDON,16,"605,000",12,"553,500",-8.51%
CHARLES STURT,WEST HINDMARSH,3,"682,000",2,"717,500",5.21%
CHARLES STURT,WEST LAKES,14,"814,000",13,"745,000",-8.48%
CHARLES STURT,WEST LAKES SHORE,4,"650,000",15,"640,000",-1.54%
CHARLES STURT,WOODVILLE,4,"487,500",2,"525,000",7.69%
CHARLES STURT,WOODVILLE NORTH,8,"385,000",11,"412,500",7.14%
CHARLES STURT,WOODVILLE PARK,4,"602,500",5,"568,000",-5.73%
CHARLES STURT,WOODVILLE SOUTH,12,"542,500",12,"511,000",-5.81%
CHARLES STURT,WOODVILLE WEST,10,"542,500",14,"547,500",0.92%
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,8,"270,000",11,"360,000",33.33%
GAWLER,EVANSTON GARDENS,12,"310,000",16,"319,500",3.06%
GAWLER,EVANSTON PARK,22,"315,000",9,"315,000",0.00%
GAWLER,EVANSTON SOUTH,,,2,"415,000",
GAWLER,GAWLER,3,"355,000",5,"395,000",11.27%
GAWLER,GAWLER EAST,24,"390,000",22,"370,000",-5.13%
GAWLER,GAWLER SOUTH,11,"354,000",16,"307,500",-13.14%
GAWLER,GAWLER WEST,9,"260,000",3,"275,000",5.77%
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,3,"350,000",2,"392,500",12.14%
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,15,"312,500",18,"300,000",-4.00%
HOLDFAST BAY,BRIGHTON,9,"587,500",9,"764,000",30.04%
HOLDFAST BAY,GLENELG,3,"990,000",4,"1,027,500",3.79%
HOLDFAST BAY,GLENELG EAST,11,"822,500",12,"902,500",9.73%
HOLDFAST BAY,GLENELG NORTH,15,"770,000",12,"618,000",-19.74%
HOLDFAST BAY,GLENELG SOUTH,4,"1,255,000",3,"1,290,000",2.79%
HOLDFAST BAY,HOVE,5,"690,000",9,"600,000",-13.04%
HOLDFAST BAY,KINGSTON PARK,1,"2,050,000",2,"1,150,000",-43.90%
HOLDFAST BAY,NORTH BRIGHTON,4,"785,000",10,"720,000",-8.28%
HOLDFAST BAY,SEACLIFF,6,"675,000",2,"1,280,500",89.70%
HOLDFAST BAY,SEACLIFF PARK,8,"551,100",19,"595,000",7.97%
HOLDFAST BAY,SOMERTON PARK,12,"765,000",15,"900,000",17.65%
HOLDFAST BAY,SOUTH BRIGHTON,9,"732,500",4,"750,000",2.39%
MARION,ASCOT PARK,10,"527,000",9,"465,000",-11.76%
MARION,BEDFORD PARK,8,"505,000",2,"481,000",-4.75%
MARION,CLOVELLY PARK,12,"475,000",8,"482,000",1.47%
MARION,DARLINGTON,4,"500,000",5,"390,000",-22.00%
MARION,DOVER GARDENS,4,"486,500",10,"487,500",0.21%
MARION,EDWARDSTOWN,11,"574,000",6,"505,000",-12.02%
MARION,GLANDORE,5,"625,000",3,"552,200",-11.65%
MARION,GLENGOWRIE,18,"631,000",12,"632,500",0.24%
MARION,HALLETT COVE,45,"457,500",50,"465,000",1.64%
MARION,LONSDALE,,,,,
MARION,MARINO,6,"775,000",5,"615,000",-20.65%
MARION,MARION,12,"523,000",15,"528,500",1.05%
MARION,MITCHELL PARK,12,"450,000",12,"435,500",-3.22%
MARION,MORPHETTVILLE,17,"556,500",11,"577,500",3.77%
