City,Suburb,"Sales
1Q 2018","Median
1Q 2018","Sales
1Q 2019","Median
1Q 2019","Median
Change"
ADELAIDE,ADELAIDE,5,"861,000",4,"1,002,500",16.43%
ADELAIDE,NORTH ADELAIDE,2,"2,195,500",10,"972,000",-55.73%
ADELAIDE HILLS,ALDGATE,17,"696,000",16,"830,000",19.25%
ADELAIDE HILLS,ASHTON,3,"681,200",,,
ADELAIDE HILLS,BASKET RANGE,,,,,
ADELAIDE HILLS,BELAIR,14,"585,000",15,"657,500",12.39%
ADELAIDE HILLS,BRADBURY,,,,,
ADELAIDE HILLS,BRIDGEWATER,19,"507,500",14,"568,750",12.07%
ADELAIDE HILLS,CAREY GULLY,,,1,"480,000",
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHERRYVILLE,,,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,11,"845,125",8,"732,500",-13.33%
ADELAIDE HILLS,CRAFERS WEST,5,"600,000",6,"627,750",4.63%
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,,,4,"574,000",
ADELAIDE HILLS,HEATHFIELD,3,"500,000",4,"718,000",43.60%
ADELAIDE HILLS,HORSNELL GULLY,,,,,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,,,,,
ADELAIDE HILLS,LONGWOOD,,,,,
ADELAIDE HILLS,MARBLE HILL,,,1,"620,000",
ADELAIDE HILLS,MONTACUTE,1,"490,000",,,
ADELAIDE HILLS,MOUNT GEORGE,1,"485,000",1,"563,000",16.08%
ADELAIDE HILLS,MYLOR,,,1,"600,000",
ADELAIDE HILLS,NORTON SUMMIT,1,"690,000",1,"630,000",-8.70%
ADELAIDE HILLS,PICCADILLY,3,"740,000",1,"775,000",4.73%
ADELAIDE HILLS,ROSTREVOR,32,"612,500",31,"662,500",8.16%
ADELAIDE HILLS,SCOTT CREEK,,,,,
ADELAIDE HILLS,STIRLING,7,"720,000",5,"792,558",10.08%
ADELAIDE HILLS,STONYFELL,4,"1,102,500",3,"800,000",-27.44%
ADELAIDE HILLS,SUMMERTOWN,4,"625,000",3,"720,000",15.20%
ADELAIDE HILLS,TERINGIE,1,"639,000",2,"657,500",2.90%
ADELAIDE HILLS,UPPER STURT,1,"477,500",5,"507,000",6.18%
ADELAIDE HILLS,URAIDLA,1,"680,000",1,"670,000",-1.47%
ADELAIDE HILLS,WATERFALL GULLY,2,"688,500",,,
ADELAIDE HILLS,WOODFORDE,3,"835,000",2,"1,005,000",20.36%
BURNSIDE,AULDANA,5,"1,200,000",1,"2,460,000",105.00%
BURNSIDE,BEAUMONT,13,"963,000",7,"955,000",-0.83%
BURNSIDE,BEULAH PARK,5,"757,000",6,"918,000",21.27%
BURNSIDE,BURNSIDE,11,"784,500",6,"1,000,000",27.47%
BURNSIDE,DULWICH,6,"1,119,000",3,"1,250,000",11.71%
BURNSIDE,EASTWOOD,1,"527,000",,,
BURNSIDE,ERINDALE,3,"1,450,000",5,"1,275,000",-12.07%
BURNSIDE,FREWVILLE,,,2,"687,444",
BURNSIDE,GLEN OSMOND,4,"1,095,000",8,"1,280,000",16.89%
BURNSIDE,GLENSIDE,3,"885,000",3,"1,225,000",38.42%
BURNSIDE,GLENUNGA,8,"1,275,000",8,"1,045,400",-18.01%
BURNSIDE,HAZELWOOD PARK,5,"1,169,000",3,"905,000",-22.58%
BURNSIDE,HORSNELL GULLY,,,,,
BURNSIDE,KENSINGTON GARDENS,4,"1,208,500",7,"1,160,000",-4.01%
BURNSIDE,KENSINGTON PARK,8,"1,235,000",5,"1,225,000",-0.81%
BURNSIDE,LEABROOK,2,"920,050",3,"1,951,000",112.05%
BURNSIDE,LEAWOOD GARDENS,,,,,
BURNSIDE,LINDEN PARK,7,"890,000",8,"920,000",3.37%
BURNSIDE,MAGILL,35,"677,500",24,"600,000",-11.44%
BURNSIDE,MOUNT OSMOND,2,"707,500",4,"1,250,000",76.68%
BURNSIDE,ROSE PARK,1,"1,684,000",,,
BURNSIDE,ROSSLYN PARK,5,"766,100",4,"787,500",2.79%
BURNSIDE,SKYE,1,"945,000",,,
BURNSIDE,ST GEORGES,2,"1,318,000",8,"1,280,000",-2.88%
BURNSIDE,STONYFELL,4,"1,102,500",3,"800,000",-27.44%
BURNSIDE,TOORAK GARDENS,6,"1,375,000",4,"1,705,000",24.00%
BURNSIDE,TUSMORE,6,"1,225,000",3,"930,000",-24.08%
BURNSIDE,WATERFALL GULLY,2,"688,500",,,
BURNSIDE,WATTLE PARK,4,"980,000",5,"860,000",-12.24%
