City,Suburb,"Sales
2Q 2018","Median
2Q 2018","Sales
2Q 2019","Median
2Q 2019","Median
Change"
ADELAIDE,ADELAIDE,5,"696,000",4,"677,500",-2.66%
ADELAIDE,NORTH ADELAIDE,6,"1,510,000",6,"1,634,250",8.23%
ADELAIDE HILLS,ALDGATE,16,"786,250",15,"950,000",20.83%
ADELAIDE HILLS,ASHTON,1,"505,000",,,
ADELAIDE HILLS,BASKET RANGE,1,"532,500",,,
ADELAIDE HILLS,BELAIR,16,"581,000",17,"541,250",-6.84%
ADELAIDE HILLS,BRADBURY,,,,,
ADELAIDE HILLS,BRIDGEWATER,19,"535,000",20,"483,500",-9.63%
ADELAIDE HILLS,CAREY GULLY,,,,,
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHERRYVILLE,,,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,8,"752,500",8,"805,000",6.98%
ADELAIDE HILLS,CRAFERS WEST,8,"616,250",5,"600,000",-2.64%
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,6,"595,000",,,
ADELAIDE HILLS,HEATHFIELD,3,"658,000",2,"950,000",44.38%
ADELAIDE HILLS,HORSNELL GULLY,,,,,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,,,,,
ADELAIDE HILLS,LONGWOOD,,,,,
ADELAIDE HILLS,MARBLE HILL,,,,,
ADELAIDE HILLS,MONTACUTE,,,,,
ADELAIDE HILLS,MOUNT GEORGE,,,1,"705,000",
ADELAIDE HILLS,MYLOR,,,2,"656,500",
ADELAIDE HILLS,NORTON SUMMIT,,,,,
ADELAIDE HILLS,PICCADILLY,,,1,"572,315",
ADELAIDE HILLS,ROSTREVOR,38,"650,000",33,"600,000",-7.69%
ADELAIDE HILLS,SCOTT CREEK,,,,,
ADELAIDE HILLS,STIRLING,18,"780,000",16,"705,000",-9.62%
ADELAIDE HILLS,STONYFELL,3,"755,000",12,"925,000",22.52%
ADELAIDE HILLS,SUMMERTOWN,1,"790,000",,,
ADELAIDE HILLS,TERINGIE,2,"795,000",3,"726,000",-8.68%
ADELAIDE HILLS,UPPER STURT,5,"555,000",,,
ADELAIDE HILLS,URAIDLA,2,"465,000",1,"665,000",43.01%
ADELAIDE HILLS,WATERFALL GULLY,1,"400,000",1,"820,750",105.19%
ADELAIDE HILLS,WOODFORDE,,,2,"755,000",
BURNSIDE,AULDANA,3,"895,000",2,"935,000",4.47%
BURNSIDE,BEAUMONT,8,"890,750",14,"892,500",0.20%
BURNSIDE,BEULAH PARK,7,"850,000",6,"875,000",2.94%
BURNSIDE,BURNSIDE,12,"800,000",4,"875,500",9.44%
BURNSIDE,DULWICH,5,"1,438,000",5,"1,192,500",-17.07%
BURNSIDE,EASTWOOD,2,"882,000",3,"615,000",-30.27%
BURNSIDE,ERINDALE,2,"1,245,000",2,"1,096,250",-11.95%
BURNSIDE,FREWVILLE,1,"570,000",3,"950,000",66.67%
BURNSIDE,GLEN OSMOND,7,"1,170,000",5,"770,000",-34.19%
BURNSIDE,GLENSIDE,3,"960,000",25,"930,000",-3.13%
BURNSIDE,GLENUNGA,7,"1,115,000",6,"1,330,000",19.28%
