City,Suburb,"Sales
2Q 2016","Median
2Q 2016","Sales
2Q 2017","Median
2Q 2017","Median
Change"
CHARLES STURT,HENLEY BEACH SOUTH,9,715000,5,662000,-0.0741
CHARLES STURT,HINDMARSH,,,,,
CHARLES STURT,KIDMAN PARK,9,601000,9,596000,-0.0083
CHARLES STURT,KILKENNY,5,470000,4,590000,0.2553
CHARLES STURT,OVINGHAM,5,685000,1,702500,0.0255
CHARLES STURT,PENNINGTON,6,386000,16,393000,0.0181
CHARLES STURT,RENOWN PARK,4,440000,5,495000,0.125
CHARLES STURT,RIDLEYTON,2,480000,5,546550,0.1386
CHARLES STURT,ROSEWATER,22,347500,19,348000,0.0014
CHARLES STURT,ROYAL PARK,13,420000,15,467500,0.1131
CHARLES STURT,SEATON,32,481000,28,507500,0.0551
CHARLES STURT,SEMAPHORE PARK,12,505000,14,490000,-0.0297
CHARLES STURT,ST CLAIR,7,555000,6,701500,0.264
CHARLES STURT,TENNYSON,4,965000,2,1855000,0.9223
CHARLES STURT,WELLAND,,,1,545000,
CHARLES STURT,WEST BEACH,7,706000,13,740000,0.0482
CHARLES STURT,WEST CROYDON,8,560500,13,599000,0.0687
CHARLES STURT,WEST HINDMARSH,4,505000,2,535800,0.061
CHARLES STURT,WEST LAKES,16,723000,20,675000,-0.0664
CHARLES STURT,WEST LAKES SHORE,13,578000,5,685000,0.1851
CHARLES STURT,WOODVILLE,9,617500,4,598000,-0.0316
CHARLES STURT,WOODVILLE NORTH,10,440000,4,370000,-0.1591
CHARLES STURT,WOODVILLE PARK,6,545000,6,585000,0.0734
CHARLES STURT,WOODVILLE SOUTH,14,443750,11,562500,0.2676
CHARLES STURT,WOODVILLE WEST,15,501000,24,445000,-0.1118
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,19,325000,12,307500,-0.0538
GAWLER,EVANSTON GARDENS,5,300000,7,294000,-0.02
GAWLER,EVANSTON PARK,16,355750,20,370000,0.0401
GAWLER,EVANSTON SOUTH,2,402000,1,415000,0.0323
GAWLER,GAWLER,,,2,297500,
GAWLER,GAWLER EAST,18,355000,30,365000,0.0282
GAWLER,GAWLER SOUTH,13,319250,17,330000,0.0337
GAWLER,GAWLER WEST,5,247000,3,305000,0.2348
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,2,407500,2,460000,0.1288
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,19,303000,21,319950,0.0559
HOLDFAST BAY,BRIGHTON,16,780000,11,845500,0.084
HOLDFAST BAY,GLENELG,1,2200000,5,1067500,-0.5148
HOLDFAST BAY,GLENELG EAST,8,722500,10,897250,0.2419
HOLDFAST BAY,GLENELG NORTH,12,735000,11,692500,-0.0578
HOLDFAST BAY,GLENELG SOUTH,4,940000,8,1400000,0.4894
HOLDFAST BAY,HOVE,4,645000,10,682500,0.0581
HOLDFAST BAY,KINGSTON PARK,,,,,
HOLDFAST BAY,NORTH BRIGHTON,7,602500,7,670000,0.112
HOLDFAST BAY,SEACLIFF,1,660000,6,670000,0.0152
HOLDFAST BAY,SEACLIFF PARK,12,537500,8,502500,-0.0651
HOLDFAST BAY,SOMERTON PARK,18,640000,21,850000,0.3281
HOLDFAST BAY,SOUTH BRIGHTON,11,590000,11,726000,0.2305
MARION,ASCOT PARK,4,417000,5,530000,0.271
MARION,BEDFORD PARK,5,516000,2,475000,-0.0795
MARION,CLOVELLY PARK,11,493375,15,440000,-0.1082
MARION,DARLINGTON,4,447500,7,410000,-0.0838
MARION,DOVER GARDENS,9,495000,14,475000,-0.0404
MARION,EDWARDSTOWN,16,475000,17,500000,0.0526
MARION,GLANDORE,7,600000,5,772000,0.2867
MARION,GLENGOWRIE,22,604000,18,641500,0.0621
MARION,HALLETT COVE,56,406000,48,490000,0.2069
MARION,LONSDALE,,,,,
MARION,MARINO,9,576000,15,728500,0.2648
MARION,MARION,12,486000,15,537500,0.106
MARION,MITCHELL PARK,13,420000,23,451000,0.0738
MARION,MORPHETTVILLE,12,501000,9,505000,0.008
MARION,OAKLANDS PARK,10,498000,8,540000,0.0843
MARION,O'HALLORAN HILL,11,380000,12,350000,-0.0789
MARION,PARK HOLME,9,505000,17,524250,0.0381
MARION,PLYMPTON PARK,20,517500,15,540500,0.0444
MARION,SEACLIFF PARK,12,537500,8,502500,-0.0651
MARION,SEACOMBE GARDENS,9,470000,7,482500,0.0266
MARION,SEACOMBE HEIGHTS,6,420944,6,502000,0.1926
MARION,SEAVIEW DOWNS,16,504006,11,450000,-0.1072
MARION,SHEIDOW PARK,22,441500,32,429500,-0.0272
MARION,SOUTH PLYMPTON,17,484550,20,561000,0.1578
MARION,STURT,9,437300,16,469500,0.0736
MARION,TONSLEY,,,,,
MARION,TROTT PARK,14,337500,16,385000,0.1407
MARION,WARRADALE,10,585250,18,603000,0.0303
MITCHAM,BEDFORD PARK,5,516000,2,475000,-0.0795
MITCHAM,BELAIR,22,645000,19,658250,0.0205
MITCHAM,BELLEVUE HEIGHTS,6,530000,7,588000,0.1094
MITCHAM,BLACKWOOD,23,500000,12,525000,0.05
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,3,665000,6,495250,-0.2553
MITCHAM,CLARENCE GARDENS,7,663000,6,677500,0.0219
MITCHAM,COLONEL LIGHT GARDENS,8,750000,7,741500,-0.0113
MITCHAM,COROMANDEL VALLEY,13,487500,22,530000,0.0872
MITCHAM,CRAFERS WEST,8,642500,4,851500,0.3253
MITCHAM,CRAIGBURN FARM,16,632500,4,582500,-0.0791
MITCHAM,CUMBERLAND PARK,6,770000,8,810000,0.0519
MITCHAM,DAW PARK,5,490000,10,682500,0.3929
MITCHAM,EDEN HILLS,9,608250,13,520500,-0.1443
MITCHAM,GLENALTA,7,460000,10,510000,0.1087
MITCHAM,HAWTHORN,4,970000,6,1065000,0.0979
MITCHAM,HAWTHORNDENE,12,505500,16,575750,0.139
MITCHAM,KINGSWOOD,6,900000,7,1000000,0.1111
MITCHAM,LEAWOOD GARDENS,,,,,
MITCHAM,LOWER MITCHAM,4,761000,10,825000,0.0841
MITCHAM,LYNTON,1,570000,,,
MITCHAM,MELROSE PARK,7,515000,11,551700,0.0713
MITCHAM,MITCHAM,7,925000,5,830000,-0.1027
MITCHAM,NETHERBY,2,1510000,9,880000,-0.4172
MITCHAM,PANORAMA,13,583199,12,585000,0.0031
MITCHAM,PASADENA,12,490000,11,524000,0.0694
MITCHAM,SPRINGFIELD,5,1625000,5,1350000,-0.1692
MITCHAM,ST MARYS,14,465000,9,474000,0.0194
MITCHAM,TORRENS PARK,12,761000,10,730000,-0.0407
MITCHAM,UPPER STURT,3,555000,2,521250,-0.0608
MITCHAM,URRBRAE,3,830000,6,934000,0.1253
MITCHAM,WESTBOURNE PARK,8,836500,3,822000,-0.0173
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,,,,,
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,3,755000,5,900000,0.1921
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,8,525000,7,666000,0.2686
NORWOOD PAYNEHAM & ST PETERS,FIRLE,8,705000,9,794000,0.1262
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,5,563000,7,620000,0.1012
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,,,,,
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,2,917000,3,1005000,0.096
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,7,1005000,3,845000,-0.1592
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,7,810000,1,618000,-0.237
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,3,1006050,2,1050000,0.0437
NORWOOD PAYNEHAM & ST PETERS,MARDEN,7,653000,13,725000,0.1103
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,1,775000,,,
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,8,703278,8,862250,0.226
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,17,825000,17,900000,0.0909
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,1,600000,4,588000,-0.02
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,6,770000,7,680000,-0.1169
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,1,730250,3,910000,0.2461
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,4,833000,6,834000,0.0012
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,13,1410100,6,1525000,0.0815
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,1,870000,5,751000,-0.1368
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,4,811000,8,840000,0.0358
ONKAPARINGA,ABERFOYLE PARK,42,373000,40,445000,0.193
ONKAPARINGA,ALDINGA,2,290000,3,575000,0.9828
ONKAPARINGA,ALDINGA BEACH,57,336000,66,358500,0.067
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,3,615000,2,570000,-0.0732
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,25,272500,15,265000,-0.0275
ONKAPARINGA,CHRISTIES BEACH,29,340000,24,360000,0.0588
ONKAPARINGA,CLARENDON,1,462500,,,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,13,487500,22,530000,0.0872
ONKAPARINGA,CRAIGBURN FARM,16,632500,4,582500,-0.0791
ONKAPARINGA,DARLINGTON,4,447500,7,410000,-0.0838
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,43,467250,42,505000,0.0808
ONKAPARINGA,HACKHAM,14,310000,17,280000,-0.0968
ONKAPARINGA,HACKHAM WEST,14,255500,17,252000,-0.0137
ONKAPARINGA,HALLETT COVE,56,406000,48,490000,0.2069
ONKAPARINGA,HAPPY VALLEY,41,381500,44,396000,0.038
ONKAPARINGA,HUNTFIELD HEIGHTS,25,290000,20,273000,-0.0586
ONKAPARINGA,IRONBANK,1,734000,,,
ONKAPARINGA,KANGARILLA,,,,,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,9,385500,4,357500,-0.0726
ONKAPARINGA,MCLAREN FLAT,1,550000,6,519000,-0.0564
ONKAPARINGA,MCLAREN VALE,9,462500,10,440000,-0.0486
ONKAPARINGA,MOANA,18,427500,8,385000,-0.0994
ONKAPARINGA,MORPHETT VALE,102,299000,102,312500,0.0452
ONKAPARINGA,NOARLUNGA CENTRE,,,,,
ONKAPARINGA,NOARLUNGA DOWNS,6,376250,14,346750,-0.0784
ONKAPARINGA,O'HALLORAN HILL,11,380000,12,350000,-0.0789
ONKAPARINGA,OLD NOARLUNGA,7,305000,,,
ONKAPARINGA,OLD REYNELLA,12,370000,13,376000,0.0162
ONKAPARINGA,ONKAPARINGA HILLS,4,418500,6,446750,0.0675
ONKAPARINGA,O'SULLIVAN BEACH,7,295000,12,305000,0.0339
ONKAPARINGA,PORT NOARLUNGA,13,440000,11,438500,-0.0034
ONKAPARINGA,PORT NOARLUNGA SOUTH,17,388000,9,435000,0.1211
ONKAPARINGA,PORT WILLUNGA,12,351500,4,370000,0.0526
ONKAPARINGA,REYNELLA,18,330000,23,311500,-0.0561
ONKAPARINGA,REYNELLA EAST,4,401000,13,325000,-0.1895
ONKAPARINGA,SEAFORD,13,328500,16,347500,0.0578
ONKAPARINGA,SEAFORD HEIGHTS,1,575000,4,409950,-0.287
ONKAPARINGA,SEAFORD MEADOWS,18,390000,14,376000,-0.0359
ONKAPARINGA,SEAFORD RISE,23,380000,26,420000,0.1053
ONKAPARINGA,SELLICKS BEACH,17,310000,19,455000,0.4677
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,9,796000,12,684500,-0.1401
ONKAPARINGA,WHITES VALLEY,,,,,
ONKAPARINGA,WILLUNGA,12,468750,11,464000,-0.0101
ONKAPARINGA,WILLUNGA SOUTH,,,,,
ONKAPARINGA,WOODCROFT,47,369000,48,425000,0.1518
PLAYFORD,ANDREWS FARM,33,267000,36,272500,0.0206
PLAYFORD,ANGLE VALE,7,557000,3,450000,-0.1921
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,24,342000,35,335000,-0.0205
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,35,285000,39,310000,0.0877
PLAYFORD,DAVOREN PARK,29,192500,24,186250,-0.0325
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,4,228000,6,272500,0.1952
PLAYFORD,ELIZABETH DOWNS,30,190000,16,205000,0.0789
PLAYFORD,ELIZABETH EAST,16,212500,14,205000,-0.0353
PLAYFORD,ELIZABETH GROVE,10,240000,7,220000,-0.0833
PLAYFORD,ELIZABETH NORTH,17,178000,8,202500,0.1376
PLAYFORD,ELIZABETH PARK,14,215000,9,196500,-0.086
PLAYFORD,ELIZABETH SOUTH,7,215500,9,240000,0.1137
PLAYFORD,ELIZABETH VALE,7,230500,16,237500,0.0304
PLAYFORD,EVANSTON PARK,16,355750,20,370000,0.0401
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,21,335000,20,350000,0.0448
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,11,253000,16,271000,0.0711
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,36,272000,18,270000,-0.0074
PLAYFORD,ONE TREE HILL,2,620000,4,630000,0.0161
PLAYFORD,PENFIELD,,,5,274500,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,8,260000,8,221950,-0.1463
PLAYFORD,SMITHFIELD PLAINS,7,168000,16,197500,0.1756
PLAYFORD,ST KILDA,,,,,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,3,550000,4,535000,-0.0273
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,11,451000,8,450000,-0.0022
PORT ADELAIDE ENFIELD,ANGLE PARK,2,457500,4,405000,-0.1148
PORT ADELAIDE ENFIELD,BIRKENHEAD,9,394500,13,421500,0.0684
PORT ADELAIDE ENFIELD,BLAIR ATHOL,18,423000,20,494250,0.1684
PORT ADELAIDE ENFIELD,BROADVIEW,18,542500,13,497500,-0.0829
PORT ADELAIDE ENFIELD,CLEARVIEW,17,400000,23,431000,0.0775
PORT ADELAIDE ENFIELD,CROYDON PARK,17,430000,11,424000,-0.014
PORT ADELAIDE ENFIELD,DERNANCOURT,20,434199,15,463000,0.0663
PORT ADELAIDE ENFIELD,DEVON PARK,3,520000,5,360000,-0.3077
PORT ADELAIDE ENFIELD,DRY CREEK,,,1,175000,
PORT ADELAIDE ENFIELD,DUDLEY PARK,1,465000,4,485000,0.043
PORT ADELAIDE ENFIELD,ENFIELD,24,365000,23,407000,0.1151
PORT ADELAIDE ENFIELD,ETHELTON,5,384000,6,425000,0.1068
PORT ADELAIDE ENFIELD,EXETER,5,506500,1,450000,-0.1115
PORT ADELAIDE ENFIELD,FERRYDEN PARK,6,444000,4,405000,-0.0878
PORT ADELAIDE ENFIELD,GEPPS CROSS,,,2,385000,
PORT ADELAIDE ENFIELD,GILLES PLAINS,21,370000,13,358000,-0.0324
PORT ADELAIDE ENFIELD,GILLMAN,,,,,
PORT ADELAIDE ENFIELD,GLANVILLE,2,422500,6,440000,0.0414
PORT ADELAIDE ENFIELD,GREENACRES,11,440000,16,442500,0.0057
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,6,465000,9,555000,0.1935
PORT ADELAIDE ENFIELD,HILLCREST,15,435000,17,470250,0.081
PORT ADELAIDE ENFIELD,HOLDEN HILL,14,372500,14,390000,0.047
PORT ADELAIDE ENFIELD,KILBURN,14,400000,8,460500,0.1513
PORT ADELAIDE ENFIELD,KLEMZIG,25,533000,15,535000,0.0038
PORT ADELAIDE ENFIELD,LARGS BAY,16,590000,9,650000,0.1017
PORT ADELAIDE ENFIELD,LARGS NORTH,20,430000,18,455750,0.0599
PORT ADELAIDE ENFIELD,LIGHTSVIEW,21,517500,32,467500,-0.0966
PORT ADELAIDE ENFIELD,MANNINGHAM,7,675000,9,552000,-0.1822
PORT ADELAIDE ENFIELD,MANSFIELD PARK,7,445000,8,375000,-0.1573
PORT ADELAIDE ENFIELD,NEW PORT,,,,,
PORT ADELAIDE ENFIELD,NORTH HAVEN,21,475000,18,482500,0.0158
PORT ADELAIDE ENFIELD,NORTHFIELD,9,390000,17,414000,0.0615
PORT ADELAIDE ENFIELD,NORTHGATE,16,559500,13,602506,0.0769
PORT ADELAIDE ENFIELD,OAKDEN,14,400000,12,440500,0.1013
PORT ADELAIDE ENFIELD,OSBORNE,7,365000,4,397500,0.089
PORT ADELAIDE ENFIELD,OTTOWAY,11,357500,12,340000,-0.049
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,5,685000,1,702500,0.0255
PORT ADELAIDE ENFIELD,PETERHEAD,4,405000,5,400000,-0.0123
PORT ADELAIDE ENFIELD,PORT ADELAIDE,3,295000,3,415500,0.4085
PORT ADELAIDE ENFIELD,PROSPECT,38,640000,44,759000,0.1859
PORT ADELAIDE ENFIELD,QUEENSTOWN,4,410000,8,355000,-0.1341
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,22,347500,19,348000,0.0014
PORT ADELAIDE ENFIELD,SEFTON PARK,3,410000,6,712000,0.7366
PORT ADELAIDE ENFIELD,SEMAPHORE,10,615000,4,535750,-0.1289
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,3,480500,4,664000,0.3819
PORT ADELAIDE ENFIELD,TAPEROO,8,339000,8,362500,0.0693
PORT ADELAIDE ENFIELD,VALLEY VIEW,25,405100,32,386000,-0.0471
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,6,512500,11,560000,0.0927
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,32,437000,22,450000,0.0297
PORT ADELAIDE ENFIELD,WINGFIELD,6,292500,2,303500,0.0376
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,5,405000,7,437000,0.079
PROSPECT,BROADVIEW,18,542500,13,497500,-0.0829
PROSPECT,COLLINSWOOD,6,702000,5,930000,0.3248
PROSPECT,FITZROY,8,1262750,,,
PROSPECT,MEDINDIE GARDENS,1,1400000,1,813000,-0.4193
PROSPECT,NAILSWORTH,10,745000,12,730000,-0.0201
PROSPECT,OVINGHAM,5,685000,1,702500,0.0255
PROSPECT,PROSPECT,38,640000,44,759000,0.1859
PROSPECT,SEFTON PARK,3,410000,6,712000,0.7366
PROSPECT,THORNGATE,1,1300000,,,
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,10,278500,16,272500,-0.0215
SALISBURY,BURTON,26,306000,28,322500,0.0539
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,4,330000,4,317750,-0.0371
SALISBURY,DRY CREEK,,,1,175000,
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,7,230500,16,237500,0.0304
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,1,377500,1,320000,-0.1523
SALISBURY,GULFVIEW HEIGHTS,9,385000,10,691500,0.7961
SALISBURY,INGLE FARM,34,320500,40,343000,0.0702
SALISBURY,MAWSON LAKES,56,480000,56,454500,-0.0531
SALISBURY,MODBURY HEIGHTS,32,365000,32,380000,0.0411
SALISBURY,PARA HILLS,34,295000,34,323000,0.0949
SALISBURY,PARA HILLS WEST,11,288000,11,315000,0.0938
SALISBURY,PARA VISTA,13,355000,12,335250,-0.0556
SALISBURY,PARAFIELD GARDENS,63,300000,41,352500,0.175
SALISBURY,PARALOWIE,49,285000,61,312750,0.0974
SALISBURY,POORAKA,17,350000,27,347000,-0.0086
SALISBURY,SALISBURY,23,281250,20,305000,0.0844
SALISBURY,SALISBURY DOWNS,23,295000,21,300000,0.0169
SALISBURY,SALISBURY EAST,32,295500,42,310000,0.0491
SALISBURY,SALISBURY HEIGHTS,22,417500,20,433500,0.0383
SALISBURY,SALISBURY NORTH,25,255000,37,253500,-0.0059
SALISBURY,SALISBURY PARK,4,288000,8,300000,0.0417
SALISBURY,SALISBURY PLAIN,4,319000,2,322500,0.011
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,,,,,
SALISBURY,VALLEY VIEW,25,405100,32,386000,-0.0471
SALISBURY,WALKLEY HEIGHTS,6,512500,11,560000,0.0927
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,19,412500,24,422000,0.023
TEA TREE GULLY,DERNANCOURT,20,434199,15,463000,0.0663
TEA TREE GULLY,FAIRVIEW PARK,18,413800,8,425000,0.0271
TEA TREE GULLY,GILLES PLAINS,21,370000,13,358000,-0.0324
TEA TREE GULLY,GOLDEN GROVE,45,440000,36,446750,0.0153
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,50,465500,40,478250,0.0274
TEA TREE GULLY,GULFVIEW HEIGHTS,9,385000,10,691500,0.7961
TEA TREE GULLY,HIGHBURY,32,495000,30,550000,0.1111
TEA TREE GULLY,HOLDEN HILL,14,372500,14,390000,0.047
TEA TREE GULLY,HOPE VALLEY,18,385000,22,440000,0.1429
TEA TREE GULLY,MODBURY,23,372500,20,374000,0.004
TEA TREE GULLY,MODBURY HEIGHTS,32,365000,32,380000,0.0411
TEA TREE GULLY,MODBURY NORTH,34,345000,25,367500,0.0652
TEA TREE GULLY,REDWOOD PARK,21,382000,26,392000,0.0262
