City,Suburb,"Sales
3Q 2019","Median
3Q 2019","Sales
3Q 2020","Median
3Q 2020","Median
Change"
BURNSIDE,LINDEN PARK,9,888000,3,780000,-0.1216
BURNSIDE,MAGILL,26,685000,37,690000,0.0073
BURNSIDE,MOUNT OSMOND,3,780000,2,837500,0.0737
BURNSIDE,ROSE PARK,2,1650000,2,2190000,0.3273
BURNSIDE,ROSSLYN PARK,4,835000,4,984500,0.179
BURNSIDE,SKYE,1,818000,2,1203500,0.4713
BURNSIDE,ST GEORGES,2,1960000,14,1165000,-0.4056
BURNSIDE,STONYFELL,2,1200000,3,925000,-0.2292
BURNSIDE,TOORAK GARDENS,2,1606500,8,1550000,-0.0352
BURNSIDE,TUSMORE,,,3,1115000,
BURNSIDE,WATERFALL GULLY,,,2,953500,
BURNSIDE,WATTLE PARK,2,960000,3,775000,-0.1927
CAMPBELLTOWN,ATHELSTONE,22,530000,31,550000,0.0377
CAMPBELLTOWN,CAMPBELLTOWN,35,565000,23,565000,0
CAMPBELLTOWN,HECTORVILLE,10,595000,10,553750,-0.0693
CAMPBELLTOWN,MAGILL,26,685000,37,690000,0.0073
CAMPBELLTOWN,NEWTON,7,467000,21,549500,0.1767
CAMPBELLTOWN,PARADISE,17,509500,26,600000,0.1776
CAMPBELLTOWN,ROSTREVOR,25,620000,24,662500,0.0685
CAMPBELLTOWN,TRANMERE,13,720000,6,650000,-0.0972
CHARLES STURT,ALBERT PARK,9,446000,3,448500,0.0056
CHARLES STURT,ALLENBY GARDENS,4,600000,5,743000,0.2383
CHARLES STURT,ATHOL PARK,4,402500,2,446000,0.1081
CHARLES STURT,BEVERLEY,6,468500,6,520000,0.1099
CHARLES STURT,BOWDEN,1,540500,5,569000,0.0527
CHARLES STURT,BROMPTON,5,521000,11,595000,0.142
CHARLES STURT,CHELTENHAM,9,528000,3,700000,0.3258
CHARLES STURT,CROYDON,1,600000,3,645000,0.075
CHARLES STURT,DEVON PARK,5,535538,3,475000,-0.113
CHARLES STURT,FINDON,20,560000,13,570000,0.0179
CHARLES STURT,FLINDERS PARK,11,584000,23,577500,-0.0111
CHARLES STURT,FULHAM GARDENS,7,626000,19,745000,0.1901
CHARLES STURT,GRANGE,18,666000,23,775000,0.1637
CHARLES STURT,HENDON,1,462000,4,465000,0.0065
CHARLES STURT,HENLEY BEACH,15,880000,14,1020000,0.1591
CHARLES STURT,HENLEY BEACH SOUTH,4,915000,6,1012500,0.1066
CHARLES STURT,HINDMARSH,,,,,
CHARLES STURT,KIDMAN PARK,7,560000,14,580000,0.0357
CHARLES STURT,KILKENNY,4,441000,2,528500,0.1984
CHARLES STURT,OVINGHAM,,,,,
CHARLES STURT,PENNINGTON,10,422500,15,450000,0.0651
CHARLES STURT,RENOWN PARK,4,511500,4,558500,0.0919
CHARLES STURT,RIDLEYTON,4,516500,4,532000,0.03
CHARLES STURT,ROSEWATER,15,386500,21,395000,0.022
CHARLES STURT,ROYAL PARK,8,465000,8,450000,-0.0323
CHARLES STURT,SEATON,38,512500,30,545000,0.0634
CHARLES STURT,SEMAPHORE PARK,15,534500,14,560000,0.0477
CHARLES STURT,ST CLAIR,8,539090,8,528250,-0.0201
CHARLES STURT,TENNYSON,,,6,1320000,
CHARLES STURT,WELLAND,1,610500,2,493000,-0.1925
CHARLES STURT,WEST BEACH,13,780000,16,805000,0.0321
CHARLES STURT,WEST CROYDON,12,553500,13,595000,0.075
CHARLES STURT,WEST HINDMARSH,2,717500,8,608750,-0.1516
CHARLES STURT,WEST LAKES,13,735000,9,827500,0.1259
CHARLES STURT,WEST LAKES SHORE,15,640000,11,718000,0.1219
CHARLES STURT,WOODVILLE,3,525000,4,741600,0.4126
CHARLES STURT,WOODVILLE NORTH,11,412500,5,461000,0.1176
CHARLES STURT,WOODVILLE PARK,5,568000,6,555000,-0.0229
CHARLES STURT,WOODVILLE SOUTH,12,511000,21,576250,0.1277
CHARLES STURT,WOODVILLE WEST,14,547500,13,510000,-0.0685
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,11,360000,6,358300,-0.0047
GAWLER,EVANSTON GARDENS,16,314750,13,327500,0.0405
GAWLER,EVANSTON PARK,11,325000,12,361000,0.1108
GAWLER,EVANSTON SOUTH,2,415000,2,400000,-0.0361
GAWLER,GAWLER,6,357500,3,302500,-0.1538
GAWLER,GAWLER EAST,22,390000,18,367500,-0.0577
GAWLER,GAWLER SOUTH,16,310000,9,320500,0.0339
GAWLER,GAWLER WEST,3,275000,2,217500,-0.2091
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,2,392500,1,336000,-0.1439
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,18,300000,14,337500,0.125
HOLDFAST BAY,BRIGHTON,9,800000,7,574500,-0.2819
HOLDFAST BAY,GLENELG,4,1027500,4,1020500,-0.0068
HOLDFAST BAY,GLENELG EAST,12,902500,5,970000,0.0748
HOLDFAST BAY,GLENELG NORTH,12,618000,11,740000,0.1974
HOLDFAST BAY,GLENELG SOUTH,3,1290000,,,
HOLDFAST BAY,HOVE,9,600000,10,752500,0.2542
HOLDFAST BAY,KINGSTON PARK,2,1150000,1,630000,-0.4522
HOLDFAST BAY,NORTH BRIGHTON,10,720000,3,655000,-0.0903
HOLDFAST BAY,SEACLIFF,2,1280500,7,1182500,-0.0765
HOLDFAST BAY,SEACLIFF PARK,19,595000,4,620000,0.042
HOLDFAST BAY,SOMERTON PARK,15,900000,18,1275000,0.4167
HOLDFAST BAY,SOUTH BRIGHTON,4,754000,7,770000,0.0212
MARION,ASCOT PARK,9,465000,10,512500,0.1022
MARION,BEDFORD PARK,2,481000,2,497500,0.0343
MARION,CLOVELLY PARK,8,482000,10,503750,0.0451
MARION,DARLINGTON,5,390000,4,555000,0.4231
MARION,DOVER GARDENS,11,495000,8,510000,0.0303
MARION,EDWARDSTOWN,6,505000,11,515500,0.0208
MARION,GLANDORE,3,552200,3,487000,-0.1181
MARION,GLENGOWRIE,12,632500,7,658000,0.0403
MARION,HALLETT COVE,51,465000,50,505000,0.086
MARION,LONSDALE,,,,,
MARION,MARINO,5,615000,15,723750,0.1768
MARION,MARION,13,512500,11,565000,0.1024
MARION,MITCHELL PARK,12,435500,7,470000,0.0792
MARION,MORPHETTVILLE,9,559500,11,608000,0.0867
MARION,OAKLANDS PARK,7,465000,11,538000,0.157
MARION,O'HALLORAN HILL,7,395000,6,411000,0.0405
MARION,PARK HOLME,12,536000,5,475000,-0.1138
MARION,PLYMPTON PARK,9,572000,11,598000,0.0455
MARION,SEACLIFF PARK,19,595000,4,620000,0.042
MARION,SEACOMBE GARDENS,16,470750,13,467500,-0.0069
MARION,SEACOMBE HEIGHTS,5,586250,6,554000,-0.055
MARION,SEAVIEW DOWNS,6,500000,7,525000,0.05
MARION,SHEIDOW PARK,26,454500,16,450000,-0.0099
MARION,SOUTH PLYMPTON,8,541000,20,562500,0.0397
MARION,STURT,3,456000,11,478000,0.0482
MARION,TONSLEY,,,2,261000,
MARION,TROTT PARK,7,459500,11,417500,-0.0914
MARION,WARRADALE,14,575000,30,593500,0.0322
MITCHAM,BEDFORD PARK,2,481000,2,497500,0.0343
MITCHAM,BELAIR,18,629000,16,665000,0.0572
MITCHAM,BELLEVUE HEIGHTS,11,515000,5,516500,0.0029
MITCHAM,BLACKWOOD,11,575000,12,660000,0.1478
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,3,688888,7,672500,-0.0238
MITCHAM,CLARENCE GARDENS,8,652000,9,650000,-0.0031
MITCHAM,COLONEL LIGHT GARDENS,6,843250,8,890000,0.0554
MITCHAM,COROMANDEL VALLEY,17,525000,14,575684,0.0965
MITCHAM,CRAFERS WEST,2,805000,4,947500,0.177
MITCHAM,CRAIGBURN FARM,14,739000,8,788250,0.0666
MITCHAM,CUMBERLAND PARK,5,710000,4,715500,0.0077
MITCHAM,DAW PARK,10,755000,6,560000,-0.2583
MITCHAM,EDEN HILLS,7,550000,15,589000,0.0709
MITCHAM,GLENALTA,4,545000,9,572500,0.0505
MITCHAM,HAWTHORN,7,960000,7,1030000,0.0729
MITCHAM,HAWTHORNDENE,14,562500,13,570000,0.0133
MITCHAM,KINGSWOOD,5,862000,2,1002000,0.1624
MITCHAM,LEAWOOD GARDENS,,,,,
MITCHAM,LOWER MITCHAM,5,784000,8,845000,0.0778
MITCHAM,LYNTON,,,,,
MITCHAM,MELROSE PARK,7,590000,3,586000,-0.0068
MITCHAM,MITCHAM,6,833500,4,910900,0.0929
MITCHAM,NETHERBY,7,1205000,4,1025000,-0.1494
MITCHAM,PANORAMA,13,618000,6,727500,0.1772
MITCHAM,PASADENA,3,520000,9,682000,0.3115
MITCHAM,SPRINGFIELD,3,1400000,1,1000000,-0.2857
MITCHAM,ST MARYS,11,466500,9,487000,0.0439
MITCHAM,TORRENS PARK,8,885000,5,1126000,0.2723
MITCHAM,UPPER STURT,2,603000,3,790000,0.3101
MITCHAM,URRBRAE,5,1150000,4,1000000,-0.1304
MITCHAM,WESTBOURNE PARK,5,1005000,5,1300000,0.2935
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,1,2500000,2,2990000,0.196
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,4,781450,3,670000,-0.1426
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,6,725000,10,655000,-0.0966
NORWOOD PAYNEHAM & ST PETERS,FIRLE,,,6,737500,
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,5,655000,8,686000,0.0473
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,1,436000,1,820000,0.8807
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,2,1016000,,,
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,1,880000,5,975000,0.108
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,2,775000,4,832500,0.0742
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,,,2,712000,
NORWOOD PAYNEHAM & ST PETERS,MARDEN,2,743500,5,740000,-0.0047
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,,,2,805000,
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,1,873000,6,855094,-0.0205
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,17,856000,16,1070000,0.25
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,8,682500,6,713000,0.0447
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,11,705500,2,747500,0.0595
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,3,840000,3,1350000,0.6071
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,1,951650,,,
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,5,1250000,6,1762500,0.41
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,3,770000,3,885000,0.1494
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,1,875000,1,762000,-0.1291
ONKAPARINGA,ABERFOYLE PARK,26,425000,40,458000,0.0776
ONKAPARINGA,ALDINGA,2,507500,,,
ONKAPARINGA,ALDINGA BEACH,44,375000,62,392500,0.0467
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,1,940000,4,642000,-0.317
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,13,295000,17,320000,0.0847
ONKAPARINGA,CHRISTIES BEACH,33,377500,26,355250,-0.0589
ONKAPARINGA,CLARENDON,,,,,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,17,525000,14,575684,0.0965
ONKAPARINGA,CRAIGBURN FARM,14,739000,8,788250,0.0666
ONKAPARINGA,DARLINGTON,5,390000,4,555000,0.4231
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,37,580000,40,550000,-0.0517
ONKAPARINGA,HACKHAM,18,280000,17,300000,0.0714
ONKAPARINGA,HACKHAM WEST,8,225000,13,258025,0.1468
ONKAPARINGA,HALLETT COVE,51,465000,50,505000,0.086
ONKAPARINGA,HAPPY VALLEY,41,410000,25,422500,0.0305
ONKAPARINGA,HUNTFIELD HEIGHTS,8,280000,11,300000,0.0714
ONKAPARINGA,IRONBANK,,,1,937000,
ONKAPARINGA,KANGARILLA,,,,,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,4,362750,4,543750,0.499
ONKAPARINGA,MCLAREN FLAT,4,602500,4,490000,-0.1867
ONKAPARINGA,MCLAREN VALE,16,467000,9,535000,0.1456
ONKAPARINGA,MOANA,11,454250,8,408000,-0.1018
ONKAPARINGA,MORPHETT VALE,85,313500,70,325000,0.0367
ONKAPARINGA,NOARLUNGA CENTRE,,,,,
ONKAPARINGA,NOARLUNGA DOWNS,8,325000,14,320000,-0.0154
ONKAPARINGA,O'HALLORAN HILL,7,395000,6,411000,0.0405
ONKAPARINGA,OLD NOARLUNGA,9,327500,3,290000,-0.1145
ONKAPARINGA,OLD REYNELLA,11,400000,5,405000,0.0125
ONKAPARINGA,ONKAPARINGA HILLS,10,500000,5,555000,0.11
ONKAPARINGA,O'SULLIVAN BEACH,10,310000,9,307500,-0.0081
ONKAPARINGA,PORT NOARLUNGA,12,375000,9,466500,0.244
ONKAPARINGA,PORT NOARLUNGA SOUTH,7,477500,8,530000,0.1099
ONKAPARINGA,PORT WILLUNGA,5,710000,6,423000,-0.4042
ONKAPARINGA,REYNELLA,18,350500,18,345407,-0.0145
ONKAPARINGA,REYNELLA EAST,6,391500,9,387950,-0.0091
ONKAPARINGA,SEAFORD,18,340000,23,417500,0.2279
ONKAPARINGA,SEAFORD HEIGHTS,3,389000,6,430000,0.1054
ONKAPARINGA,SEAFORD MEADOWS,20,400000,16,402500,0.0063
ONKAPARINGA,SEAFORD RISE,21,395000,24,418000,0.0582
ONKAPARINGA,SELLICKS BEACH,15,342000,18,398000,0.1637
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,11,665000,11,742000,0.1158
ONKAPARINGA,WHITES VALLEY,,,,,
ONKAPARINGA,WILLUNGA,6,619500,8,605000,-0.0234
ONKAPARINGA,WILLUNGA SOUTH,,,,,
ONKAPARINGA,WOODCROFT,37,411250,36,424250,0.0316
PLAYFORD,ANDREWS FARM,24,282500,33,286500,0.0142
PLAYFORD,ANGLE VALE,5,640000,15,510000,-0.2031
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,37,327500,41,360000,0.0992
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,34,300000,35,324000,0.08
PLAYFORD,DAVOREN PARK,20,182000,26,190000,0.044
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,1,224000,4,216500,-0.0335
PLAYFORD,ELIZABETH DOWNS,24,190000,26,210000,0.1053
PLAYFORD,ELIZABETH EAST,12,215000,17,218505,0.0163
PLAYFORD,ELIZABETH GROVE,5,250000,8,245000,-0.02
PLAYFORD,ELIZABETH NORTH,7,218000,9,192000,-0.1193
PLAYFORD,ELIZABETH PARK,16,213000,25,228500,0.0728
PLAYFORD,ELIZABETH SOUTH,6,185000,6,198350,0.0722
PLAYFORD,ELIZABETH VALE,10,270000,15,242500,-0.1019
PLAYFORD,EVANSTON PARK,11,325000,12,361000,0.1108
PLAYFORD,EYRE,5,305000,11,320000,0.0492
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,16,372500,24,352500,-0.0537
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,23,269500,15,292500,0.0853
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,24,298000,37,305000,0.0235
PLAYFORD,ONE TREE HILL,,,2,466250,
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,7,210000,10,260000,0.2381
PLAYFORD,SMITHFIELD PLAINS,9,200000,7,190000,-0.05
PLAYFORD,ST KILDA,2,311000,,,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,3,475000,1,420000,-0.1158
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,8,550000,4,455000,-0.1727
PORT ADELAIDE ENFIELD,ANGLE PARK,2,439500,4,440000,0.0011
PORT ADELAIDE ENFIELD,BIRKENHEAD,10,455000,4,397000,-0.1275
PORT ADELAIDE ENFIELD,BLAIR ATHOL,12,510000,24,470000,-0.0784
PORT ADELAIDE ENFIELD,BROADVIEW,16,582000,10,499250,-0.1422
PORT ADELAIDE ENFIELD,CLEARVIEW,16,450000,13,482000,0.0711
PORT ADELAIDE ENFIELD,CROYDON PARK,10,475000,11,493000,0.0379
PORT ADELAIDE ENFIELD,DERNANCOURT,7,432000,13,529250,0.2251
PORT ADELAIDE ENFIELD,DEVON PARK,5,535538,3,475000,-0.113
PORT ADELAIDE ENFIELD,DRY CREEK,1,325000,,,
PORT ADELAIDE ENFIELD,DUDLEY PARK,1,401000,3,455500,0.1359
PORT ADELAIDE ENFIELD,ENFIELD,27,455000,10,444000,-0.0242
PORT ADELAIDE ENFIELD,ETHELTON,4,428000,3,366000,-0.1449
PORT ADELAIDE ENFIELD,EXETER,3,405000,1,435000,0.0741
PORT ADELAIDE ENFIELD,FERRYDEN PARK,9,390000,5,517500,0.3269
PORT ADELAIDE ENFIELD,GEPPS CROSS,3,282000,1,382000,0.3546
PORT ADELAIDE ENFIELD,GILLES PLAINS,19,404000,16,448500,0.1101
PORT ADELAIDE ENFIELD,GILLMAN,,,1,265000,
PORT ADELAIDE ENFIELD,GLANVILLE,1,385000,3,491000,0.2753
PORT ADELAIDE ENFIELD,GREENACRES,9,450000,15,510000,0.1333
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,4,581000,3,561000,-0.0344
PORT ADELAIDE ENFIELD,HILLCREST,15,462500,5,500000,0.0811
PORT ADELAIDE ENFIELD,HOLDEN HILL,14,450000,10,408000,-0.0933
PORT ADELAIDE ENFIELD,KILBURN,4,445000,6,501000,0.1258
PORT ADELAIDE ENFIELD,KLEMZIG,17,530000,22,540250,0.0193
PORT ADELAIDE ENFIELD,LARGS BAY,15,650000,13,500000,-0.2308
PORT ADELAIDE ENFIELD,LARGS NORTH,21,416250,15,470000,0.1291
PORT ADELAIDE ENFIELD,LIGHTSVIEW,25,495000,31,476500,-0.0374
PORT ADELAIDE ENFIELD,MANNINGHAM,2,735000,2,544000,-0.2599
PORT ADELAIDE ENFIELD,MANSFIELD PARK,12,414000,4,435000,0.0507
PORT ADELAIDE ENFIELD,NEW PORT,,,,,
PORT ADELAIDE ENFIELD,NORTH HAVEN,17,498750,8,470000,-0.0576
PORT ADELAIDE ENFIELD,NORTHFIELD,8,432500,15,428500,-0.0092
PORT ADELAIDE ENFIELD,NORTHGATE,9,550000,11,641000,0.1655
PORT ADELAIDE ENFIELD,OAKDEN,7,465000,10,486000,0.0452
PORT ADELAIDE ENFIELD,OSBORNE,4,392500,6,402000,0.0242
PORT ADELAIDE ENFIELD,OTTOWAY,6,350000,9,370000,0.0571
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,,,,,
PORT ADELAIDE ENFIELD,PETERHEAD,2,255000,5,497500,0.951
PORT ADELAIDE ENFIELD,PORT ADELAIDE,3,475000,6,398000,-0.1621
PORT ADELAIDE ENFIELD,PROSPECT,37,651000,53,690000,0.0599
PORT ADELAIDE ENFIELD,QUEENSTOWN,6,423500,4,440750,0.0407
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,15,386500,21,395000,0.022
PORT ADELAIDE ENFIELD,SEFTON PARK,3,780000,2,682500,-0.125
PORT ADELAIDE ENFIELD,SEMAPHORE,8,664950,9,700000,0.0527
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,4,595500,2,817500,0.3728
PORT ADELAIDE ENFIELD,TAPEROO,10,412500,5,481250,0.1667
PORT ADELAIDE ENFIELD,VALLEY VIEW,23,375000,34,405750,0.082
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,8,592500,7,607000,0.0245
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,22,497500,20,480000,-0.0352
PORT ADELAIDE ENFIELD,WINGFIELD,2,241500,3,315000,0.3043
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,5,415000,,,
PROSPECT,BROADVIEW,16,582000,10,499250,-0.1422
PROSPECT,COLLINSWOOD,5,895000,1,1900000,1.1229
PROSPECT,FITZROY,1,1300000,,,
PROSPECT,MEDINDIE GARDENS,1,1300000,2,806000,-0.38
PROSPECT,NAILSWORTH,6,727500,8,703000,-0.0337
PROSPECT,OVINGHAM,,,,,
PROSPECT,PROSPECT,37,651000,53,690000,0.0599
PROSPECT,SEFTON PARK,3,780000,2,682500,-0.125
PROSPECT,THORNGATE,1,1240000,1,1252000,0.0097
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,10,280000,14,287000,0.025
SALISBURY,BURTON,16,324000,17,322750,-0.0039
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,12,314995,3,305000,-0.0317
SALISBURY,DRY CREEK,1,325000,,,
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,10,270000,15,242500,-0.1019
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,,,2,395000,
SALISBURY,GULFVIEW HEIGHTS,11,551000,9,421000,-0.2359
SALISBURY,INGLE FARM,41,342500,39,381000,0.1124
SALISBURY,MAWSON LAKES,43,490000,42,530000,0.0816
SALISBURY,MODBURY HEIGHTS,24,415500,21,430000,0.0349
SALISBURY,PARA HILLS,31,332000,32,355500,0.0708
SALISBURY,PARA HILLS WEST,10,360000,11,361500,0.0042
SALISBURY,PARA VISTA,7,365000,10,387750,0.0623
SALISBURY,PARAFIELD GARDENS,40,329000,49,371000,0.1277
SALISBURY,PARALOWIE,42,320000,57,340000,0.0625
SALISBURY,POORAKA,22,345000,16,395000,0.1449
SALISBURY,SALISBURY,20,323323,15,345000,0.067
SALISBURY,SALISBURY DOWNS,16,320000,9,320000,0
SALISBURY,SALISBURY EAST,24,319250,29,338500,0.0603
SALISBURY,SALISBURY HEIGHTS,20,395000,17,375250,-0.05
SALISBURY,SALISBURY NORTH,18,272000,22,266000,-0.0221
SALISBURY,SALISBURY PARK,5,283250,4,354500,0.2515
SALISBURY,SALISBURY PLAIN,1,362000,4,328000,-0.0939
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,2,311000,,,
SALISBURY,VALLEY VIEW,23,375000,34,405750,0.082
SALISBURY,WALKLEY HEIGHTS,8,592500,7,607000,0.0245
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,8,410000,7,477500,0.1646
TEA TREE GULLY,DERNANCOURT,7,432000,13,529250,0.2251
TEA TREE GULLY,FAIRVIEW PARK,10,365000,11,408500,0.1192
TEA TREE GULLY,GILLES PLAINS,19,404000,16,448500,0.1101
TEA TREE GULLY,GOLDEN GROVE,37,562500,32,532500,-0.0533
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,32,527500,44,505500,-0.0417
TEA TREE GULLY,GULFVIEW HEIGHTS,11,551000,9,421000,-0.2359
TEA TREE GULLY,HIGHBURY,27,520000,18,537500,0.0337
TEA TREE GULLY,HOLDEN HILL,14,450000,10,408000,-0.0933
TEA TREE GULLY,HOPE VALLEY,16,420000,18,435000,0.0357
TEA TREE GULLY,MODBURY,19,405000,21,420000,0.037
TEA TREE GULLY,MODBURY HEIGHTS,24,415500,21,430000,0.0349
TEA TREE GULLY,MODBURY NORTH,12,363250,18,415000,0.1425
TEA TREE GULLY,REDWOOD PARK,14,377500,29,422000,0.1179
