City,Suburb,"Sales
3Q 2021","Median
3Q 2021","Sales
3Q 2022","Median
3Q 2022","Median
Change"
CHARLES STURT,HENLEY BEACH,18,1225000,19,1520000,0.2408
CHARLES STURT,HENLEY BEACH SOUTH,7,1500500,4,1495500,-0.0033
CHARLES STURT,HINDMARSH,1,,,,
CHARLES STURT,KIDMAN PARK,13,765500,5,1070000,0.3978
CHARLES STURT,KILKENNY,6,685500,3,820000,0.1962
CHARLES STURT,OVINGHAM,3,900000,1,938000,0.0422
CHARLES STURT,PENNINGTON,8,570000,13,720000,0.2632
CHARLES STURT,RENOWN PARK,4,708500,4,693000,-0.0219
CHARLES STURT,RIDLEYTON,2,666500,2,671000,0.0068
CHARLES STURT,ROSEWATER,17,517000,12,551500,0.0667
CHARLES STURT,ROYAL PARK,19,525000,14,665000,0.2667
CHARLES STURT,SEATON,40,630000,28,789000,0.2524
CHARLES STURT,SEMAPHORE PARK,15,641000,13,800000,0.248
CHARLES STURT,ST CLAIR,5,780000,4,625000,-0.1987
CHARLES STURT,TENNYSON,3,1070000,2,1850000,0.729
CHARLES STURT,WELLAND,2,470000,1,950000,1.0213
CHARLES STURT,WEST BEACH,17,1205000,9,1086250,-0.0985
CHARLES STURT,WEST CROYDON,18,797000,11,968750,0.2155
CHARLES STURT,WEST HINDMARSH,7,750000,3,806000,0.0747
CHARLES STURT,WEST LAKES,18,886000,16,872500,-0.0152
CHARLES STURT,WEST LAKES SHORE,14,808000,13,1075000,0.3304
CHARLES STURT,WOODVILLE,5,995000,4,888000,-0.1075
CHARLES STURT,WOODVILLE NORTH,9,510000,3,700000,0.3725
CHARLES STURT,WOODVILLE PARK,3,562000,10,752500,0.339
CHARLES STURT,WOODVILLE SOUTH,7,750000,7,760000,0.0133
CHARLES STURT,WOODVILLE WEST,8,673250,7,787500,0.1697
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,15,300100,20,370000,0.2329
GAWLER,EVANSTON GARDENS,11,342500,25,420000,0.2263
GAWLER,EVANSTON PARK,25,375000,28,432500,0.1533
GAWLER,EVANSTON SOUTH,1,570000,4,578300,0.0146
GAWLER,GAWLER,2,452500,,,
GAWLER,GAWLER EAST,33,425000,31,540000,0.2706
GAWLER,GAWLER SOUTH,19,408750,20,440250,0.0771
GAWLER,GAWLER WEST,8,258500,3,330000,0.2766
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,1,560000,,,
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,19,360750,18,457500,0.2682
HOLDFAST BAY,BRIGHTON,6,1026000,10,1095000,0.0673
HOLDFAST BAY,GLENELG,,,2,1124000,
HOLDFAST BAY,GLENELG EAST,11,921000,8,1315000,0.4278
HOLDFAST BAY,GLENELG NORTH,12,841000,15,920000,0.0939
HOLDFAST BAY,GLENELG SOUTH,4,2657500,1,3220000,0.2117
HOLDFAST BAY,HOVE,5,960000,10,1310000,0.3646
HOLDFAST BAY,KINGSTON PARK,1,1710000,3,1357500,-0.2061
HOLDFAST BAY,NORTH BRIGHTON,5,1050000,11,950000,-0.0952
HOLDFAST BAY,SEACLIFF,3,1184375,5,1178500,-0.005
HOLDFAST BAY,SEACLIFF PARK,7,772000,14,820000,0.0622
HOLDFAST BAY,SOMERTON PARK,16,1055000,21,1332000,0.2626
HOLDFAST BAY,SOUTH BRIGHTON,6,845000,11,830000,-0.0178
MARION,ASCOT PARK,14,560000,20,695500,0.242
MARION,BEDFORD PARK,5,620000,3,780000,0.2581
MARION,CLOVELLY PARK,11,655000,11,760000,0.1603
MARION,DARLINGTON,4,445250,4,630000,0.4149
MARION,DOVER GARDENS,10,566000,24,631000,0.1148
MARION,EDWARDSTOWN,14,682500,15,725000,0.0623
MARION,GLANDORE,4,920000,6,988500,0.0745
MARION,GLENGOWRIE,17,865000,16,968880,0.1201
MARION,HALLETT COVE,37,587500,41,700000,0.1915
MARION,LONSDALE,,,,,
MARION,MARINO,11,938000,7,1009000,0.0757
MARION,MARION,15,668000,12,762500,0.1415
MARION,MITCHELL PARK,13,630000,14,665000,0.0556
MARION,MORPHETTVILLE,17,700000,6,633500,-0.095
MARION,OAKLANDS PARK,9,635650,6,727500,0.1445
MARION,O'HALLORAN HILL,9,490000,12,636000,0.298
MARION,PARK HOLME,10,679250,9,764000,0.1248
MARION,PLYMPTON PARK,8,710000,11,735000,0.0352
MARION,SEACLIFF PARK,7,772000,14,820000,0.0622
MARION,SEACOMBE GARDENS,11,642000,8,577500,-0.1005
MARION,SEACOMBE HEIGHTS,13,747500,6,750000,0.0033
MARION,SEAVIEW DOWNS,9,788850,12,730000,-0.0746
MARION,SHEIDOW PARK,34,492000,26,725000,0.4736
MARION,SOUTH PLYMPTON,16,620000,19,850000,0.371
MARION,STURT,6,556500,14,634000,0.1393
MARION,TONSLEY,5,494000,3,650000,0.3158
MARION,TROTT PARK,9,536000,14,587500,0.0961
MARION,WARRADALE,17,732500,16,890000,0.215
MITCHAM,BEDFORD PARK,5,620000,3,780000,0.2581
MITCHAM,BELAIR,18,862500,7,816000,-0.0539
MITCHAM,BELLEVUE HEIGHTS,14,675500,14,837500,0.2398
MITCHAM,BLACKWOOD,14,675000,16,847000,0.2548
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,7,960000,6,955000,-0.0052
MITCHAM,CLARENCE GARDENS,10,688500,4,1110000,0.6122
MITCHAM,COLONEL LIGHT GARDENS,5,1200000,7,1075000,-0.1042
MITCHAM,COROMANDEL VALLEY,13,676000,10,750000,0.1095
MITCHAM,CRAFERS WEST,5,847250,2,1243000,0.4671
MITCHAM,CRAIGBURN FARM,27,953000,9,1002500,0.0519
MITCHAM,CUMBERLAND PARK,16,952500,1,1050000,0.1024
MITCHAM,DAW PARK,8,791000,6,855000,0.0809
MITCHAM,EDEN HILLS,10,700000,7,940000,0.3429
MITCHAM,GLENALTA,9,773100,12,758600,-0.0188
MITCHAM,HAWTHORN,5,1210000,6,1785000,0.4752
MITCHAM,HAWTHORNDENE,11,756000,10,805150,0.065
MITCHAM,KINGSWOOD,13,1300000,5,2425000,0.8654
MITCHAM,LEAWOOD GARDENS,,,,,
MITCHAM,LOWER MITCHAM,12,990000,9,1100000,0.1111
MITCHAM,LYNTON,,,1,1300000,
MITCHAM,MELROSE PARK,15,786500,7,865000,0.0998
MITCHAM,MITCHAM,10,1115000,5,1525000,0.3677
MITCHAM,NETHERBY,1,1325000,2,1935500,0.4608
MITCHAM,PANORAMA,12,749250,5,855000,0.1411
MITCHAM,PASADENA,9,693000,9,860000,0.241
MITCHAM,SPRINGFIELD,,,1,2500000,
MITCHAM,ST MARYS,9,675500,7,725000,0.0733
MITCHAM,TORRENS PARK,15,1250000,13,1264000,0.0112
MITCHAM,UPPER STURT,2,673000,2,885000,0.315
MITCHAM,URRBRAE,8,1100000,1,1350000,0.2273
MITCHAM,WESTBOURNE PARK,5,1300000,4,1321000,0.0162
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,,,1,5950000,
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,7,1103000,4,1185000,0.0743
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,15,779500,8,915000,0.1738
NORWOOD PAYNEHAM & ST PETERS,FIRLE,5,968000,5,1112500,0.1493
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,3,635000,5,892000,0.4047
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,2,750000,,,
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,1,1750000,,,
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,2,1400000,2,2145000,0.5321
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,4,927500,3,2374500,1.5601
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,2,1207500,1,,
NORWOOD PAYNEHAM & ST PETERS,MARDEN,4,951000,11,995000,0.0463
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,1,855000,,,
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,7,1072500,4,1368000,0.2755
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,11,1365000,10,1525000,0.1172
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,4,741000,5,1175000,0.5857
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,5,901000,2,830000,-0.0788
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,1,1320000,8,1680000,0.2727
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,4,1037500,4,957000,-0.0776
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,17,1550000,9,1820000,0.1742
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,3,1305000,3,1600000,0.2261
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,1,2007000,2,1710000,-0.148
ONKAPARINGA,ABERFOYLE PARK,39,538500,41,667500,0.2396
ONKAPARINGA,ALDINGA,3,640000,,,
ONKAPARINGA,ALDINGA BEACH,57,470000,46,567500,0.2074
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,4,905000,,,
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,13,366500,24,470000,0.2824
ONKAPARINGA,CHRISTIES BEACH,18,460000,35,581000,0.263
ONKAPARINGA,CLARENDON,,,1,,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,13,676000,10,750000,0.1095
ONKAPARINGA,CRAIGBURN FARM,27,953000,9,1002500,0.0519
ONKAPARINGA,DARLINGTON,4,445250,4,630000,0.4149
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,45,622500,44,775000,0.245
ONKAPARINGA,HACKHAM,17,401500,31,485000,0.208
ONKAPARINGA,HACKHAM WEST,14,370000,20,425000,0.1486
ONKAPARINGA,HALLETT COVE,37,587500,41,700000,0.1915
ONKAPARINGA,HAPPY VALLEY,53,518000,51,615000,0.1873
ONKAPARINGA,HUNTFIELD HEIGHTS,20,339250,13,492000,0.4503
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,,,,,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,6,570000,10,630000,0.1053
ONKAPARINGA,MCLAREN FLAT,2,819000,2,1212000,0.4799
ONKAPARINGA,MCLAREN VALE,12,595000,12,680000,0.1429
ONKAPARINGA,MOANA,17,562500,27,691500,0.2293
ONKAPARINGA,MORPHETT VALE,90,410000,129,516500,0.2598
ONKAPARINGA,NOARLUNGA CENTRE,1,405000,2,417500,0.0309
ONKAPARINGA,NOARLUNGA DOWNS,21,437500,17,490000,0.12
ONKAPARINGA,O'HALLORAN HILL,9,490000,12,636000,0.298
ONKAPARINGA,OLD NOARLUNGA,7,430000,11,567000,0.3186
ONKAPARINGA,OLD REYNELLA,9,449000,8,620000,0.3808
ONKAPARINGA,ONKAPARINGA HILLS,7,515000,5,620000,0.2039
ONKAPARINGA,O'SULLIVAN BEACH,10,415000,15,513000,0.2361
ONKAPARINGA,PORT NOARLUNGA,18,533000,9,600000,0.1257
ONKAPARINGA,PORT NOARLUNGA SOUTH,9,570000,12,775000,0.3596
ONKAPARINGA,PORT WILLUNGA,8,610000,2,649000,0.0639
ONKAPARINGA,REYNELLA,24,465000,20,510000,0.0968
ONKAPARINGA,REYNELLA EAST,6,476000,9,656000,0.3782
ONKAPARINGA,SEAFORD,24,520000,28,560000,0.0769
ONKAPARINGA,SEAFORD HEIGHTS,10,585000,7,710000,0.2137
ONKAPARINGA,SEAFORD MEADOWS,34,455000,23,552000,0.2132
ONKAPARINGA,SEAFORD RISE,30,455000,27,611200,0.3433
ONKAPARINGA,SELLICKS BEACH,12,560000,16,545000,-0.0268
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,10,843000,13,1322500,0.5688
ONKAPARINGA,WHITES VALLEY,,,,,
ONKAPARINGA,WILLUNGA,10,512500,6,795000,0.5512
ONKAPARINGA,WILLUNGA SOUTH,,,,,
ONKAPARINGA,WOODCROFT,40,544750,28,650000,0.1932
PLAYFORD,ANDREWS FARM,53,320000,67,400000,0.25
PLAYFORD,ANGLE VALE,16,595000,21,665000,0.1176
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,54,390000,64,457250,0.1724
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,67,359167,65,440000,0.2251
PLAYFORD,DAVOREN PARK,47,250000,30,329750,0.319
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,3,318000,4,345000,0.0849
PLAYFORD,ELIZABETH DOWNS,40,255000,36,342500,0.3431
PLAYFORD,ELIZABETH EAST,18,277500,18,380000,0.3694
PLAYFORD,ELIZABETH GROVE,9,299500,7,350000,0.1686
PLAYFORD,ELIZABETH NORTH,22,277000,17,365000,0.3177
PLAYFORD,ELIZABETH PARK,19,266000,15,375000,0.4098
PLAYFORD,ELIZABETH SOUTH,10,290000,8,366000,0.2621
PLAYFORD,ELIZABETH VALE,13,330000,20,390000,0.1818
PLAYFORD,EVANSTON PARK,25,375000,28,432500,0.1533
PLAYFORD,EYRE,6,330500,3,400000,0.2103
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,25,431250,25,590000,0.3681
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,26,313500,35,405500,0.2935
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,66,345000,74,422000,0.2232
PLAYFORD,ONE TREE HILL,,,3,842000,
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,RIVERLEA PARK,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,11,308000,10,367500,0.1932
PLAYFORD,SMITHFIELD PLAINS,23,277500,20,337500,0.2162
PLAYFORD,ST KILDA,,,2,429500,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,5,579000,6,748500,0.2927
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,3,565000,2,540000,-0.0442
PORT ADELAIDE ENFIELD,ANGLE PARK,4,547500,1,641000,0.1708
PORT ADELAIDE ENFIELD,BIRKENHEAD,9,550000,7,650000,0.1818
PORT ADELAIDE ENFIELD,BLAIR ATHOL,23,575000,16,685000,0.1913
PORT ADELAIDE ENFIELD,BROADVIEW,15,735000,16,850000,0.1565
PORT ADELAIDE ENFIELD,CLEARVIEW,25,560000,22,654500,0.1688
PORT ADELAIDE ENFIELD,CROYDON PARK,17,585000,16,720000,0.2308
PORT ADELAIDE ENFIELD,DERNANCOURT,11,647500,18,734000,0.1336
PORT ADELAIDE ENFIELD,DEVON PARK,3,660000,4,900000,0.3636
PORT ADELAIDE ENFIELD,DRY CREEK,1,506500,,,
PORT ADELAIDE ENFIELD,DUDLEY PARK,1,495000,,,
PORT ADELAIDE ENFIELD,ENFIELD,35,540000,23,655000,0.213
PORT ADELAIDE ENFIELD,ETHELTON,4,645000,6,810000,0.2558
PORT ADELAIDE ENFIELD,EXETER,,,2,734750,
PORT ADELAIDE ENFIELD,FERRYDEN PARK,7,532000,7,812000,0.5263
PORT ADELAIDE ENFIELD,GEPPS CROSS,2,443000,2,602500,0.36
PORT ADELAIDE ENFIELD,GILLES PLAINS,18,490750,18,595000,0.2124
PORT ADELAIDE ENFIELD,GILLMAN,1,320000,,,
PORT ADELAIDE ENFIELD,GLANVILLE,3,406000,4,450000,0.1084
PORT ADELAIDE ENFIELD,GREENACRES,20,608800,12,746000,0.2254
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,5,660000,2,770000,0.1667
PORT ADELAIDE ENFIELD,HILLCREST,12,606000,10,651000,0.0743
PORT ADELAIDE ENFIELD,HOLDEN HILL,20,480000,21,657500,0.3698
PORT ADELAIDE ENFIELD,KILBURN,7,592500,5,820000,0.384
PORT ADELAIDE ENFIELD,KLEMZIG,25,655000,28,847000,0.2931
PORT ADELAIDE ENFIELD,LARGS BAY,12,757500,18,862500,0.1386
PORT ADELAIDE ENFIELD,LARGS NORTH,16,607500,12,635000,0.0453
PORT ADELAIDE ENFIELD,LIGHTSVIEW,48,539000,34,635500,0.179
PORT ADELAIDE ENFIELD,MANNINGHAM,9,860000,5,1078000,0.2535
PORT ADELAIDE ENFIELD,MANSFIELD PARK,13,532000,10,670000,0.2594
PORT ADELAIDE ENFIELD,NEW PORT,,,2,572275,
PORT ADELAIDE ENFIELD,NORTH HAVEN,18,625000,21,705000,0.128
PORT ADELAIDE ENFIELD,NORTHFIELD,16,490000,18,710250,0.4495
PORT ADELAIDE ENFIELD,NORTHGATE,8,557500,10,807500,0.4484
PORT ADELAIDE ENFIELD,OAKDEN,7,548000,10,742500,0.3549
PORT ADELAIDE ENFIELD,OSBORNE,9,480000,9,580000,0.2083
PORT ADELAIDE ENFIELD,OTTOWAY,5,440000,6,535000,0.2159
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,3,900000,1,938000,0.0422
PORT ADELAIDE ENFIELD,PETERHEAD,5,480000,6,590000,0.2292
PORT ADELAIDE ENFIELD,PORT ADELAIDE,2,408200,3,625000,0.5311
PORT ADELAIDE ENFIELD,PROSPECT,43,902500,37,1171800,0.2984
PORT ADELAIDE ENFIELD,QUEENSTOWN,3,477000,7,565000,0.1845
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,17,517000,12,551500,0.0667
PORT ADELAIDE ENFIELD,SEFTON PARK,6,723000,5,820000,0.1342
PORT ADELAIDE ENFIELD,SEMAPHORE,9,882000,7,810000,-0.0816
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,2,743000,2,2010000,1.7052
PORT ADELAIDE ENFIELD,TAPEROO,6,406250,12,658500,0.6209
PORT ADELAIDE ENFIELD,VALLEY VIEW,29,516000,34,622500,0.2064
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,5,737000,11,828000,0.1235
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,21,572000,21,662250,0.1578
PORT ADELAIDE ENFIELD,WINGFIELD,2,425000,4,410500,-0.0341
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,5,525000,1,615000,0.1714
PROSPECT,BROADVIEW,15,735000,16,850000,0.1565
PROSPECT,COLLINSWOOD,1,1415000,1,2850000,1.0141
PROSPECT,FITZROY,1,1605000,2,1750000,0.0903
PROSPECT,MEDINDIE GARDENS,3,1750000,,,
PROSPECT,NAILSWORTH,3,956000,3,1175000,0.2291
PROSPECT,OVINGHAM,3,900000,1,938000,0.0422
PROSPECT,PROSPECT,43,902500,37,1171800,0.2984
PROSPECT,SEFTON PARK,6,723000,5,820000,0.1342
PROSPECT,THORNGATE,,,1,6000000,
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,18,337550,19,430000,0.2739
SALISBURY,BURTON,33,381000,27,560000,0.4698
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,2,396250,7,560000,0.4132
SALISBURY,DRY CREEK,1,506500,,,
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,13,330000,20,390000,0.1818
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,,,,,
SALISBURY,GULFVIEW HEIGHTS,13,700000,9,687000,-0.0186
SALISBURY,INGLE FARM,49,452500,51,540700,0.1949
SALISBURY,MAWSON LAKES,49,601000,60,652000,0.0849
SALISBURY,MODBURY HEIGHTS,34,530000,24,642500,0.2123
SALISBURY,PARA HILLS,42,427750,48,535500,0.2519
SALISBURY,PARA HILLS WEST,13,422000,7,460000,0.09
SALISBURY,PARA VISTA,10,430000,17,578750,0.3459
SALISBURY,PARAFIELD GARDENS,67,444500,70,548000,0.2328
SALISBURY,PARALOWIE,65,405000,67,487500,0.2037
SALISBURY,POORAKA,28,465000,31,585500,0.2591
SALISBURY,SALISBURY,26,395000,18,495000,0.2532
SALISBURY,SALISBURY DOWNS,18,385000,19,470000,0.2208
SALISBURY,SALISBURY EAST,36,401500,41,470000,0.1706
SALISBURY,SALISBURY HEIGHTS,16,430000,12,560500,0.3035
SALISBURY,SALISBURY NORTH,22,320000,37,402500,0.2578
SALISBURY,SALISBURY PARK,11,369000,6,445000,0.206
SALISBURY,SALISBURY PLAIN,6,435000,5,496623,0.1417
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,,,2,429500,
SALISBURY,VALLEY VIEW,29,516000,34,622500,0.2064
SALISBURY,WALKLEY HEIGHTS,5,737000,11,828000,0.1235
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,13,525000,19,612500,0.1667
TEA TREE GULLY,DERNANCOURT,11,647500,18,734000,0.1336
TEA TREE GULLY,FAIRVIEW PARK,15,503750,12,575000,0.1414
TEA TREE GULLY,GILLES PLAINS,18,490750,18,595000,0.2124
TEA TREE GULLY,GOLDEN GROVE,31,584000,23,705000,0.2072
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,30,594250,31,575000,-0.0324
TEA TREE GULLY,GULFVIEW HEIGHTS,13,700000,9,687000,-0.0186
TEA TREE GULLY,HIGHBURY,29,649000,17,715000,0.1017
TEA TREE GULLY,HOLDEN HILL,20,480000,21,657500,0.3698
TEA TREE GULLY,HOPE VALLEY,20,500000,28,612500,0.225
TEA TREE GULLY,MODBURY,25,475575,27,622250,0.3084
TEA TREE GULLY,MODBURY HEIGHTS,34,530000,24,642500,0.2123
TEA TREE GULLY,MODBURY NORTH,20,472500,29,606000,0.2825
