City,Suburb,"Sales
3Q 2016","Median
3Q 2016","Sales
3Q 2017","Median
3Q 2017","Median
Change"
BURNSIDE,ROSE PARK,7,1382500,1,1350000,-0.0235
BURNSIDE,ROSSLYN PARK,5,912750,6,1055000,0.1558
BURNSIDE,SKYE,1,715000,1,1150000,0.6084
BURNSIDE,ST GEORGES,3,829999,5,888888,0.071
BURNSIDE,STONYFELL,6,818000,2,825000,0.0086
BURNSIDE,TOORAK GARDENS,6,945000,10,1421000,0.5037
BURNSIDE,TUSMORE,2,1135000,2,1282500,0.13
BURNSIDE,WATERFALL GULLY,,,1,782000,
BURNSIDE,WATTLE PARK,13,722000,5,905000,0.2535
CAMPBELLTOWN,ATHELSTONE,28,497500,35,482000,-0.0312
CAMPBELLTOWN,CAMPBELLTOWN,42,516500,37,572495,0.1084
CAMPBELLTOWN,HECTORVILLE,12,580000,9,585000,0.0086
CAMPBELLTOWN,MAGILL,40,650000,38,704000,0.0831
CAMPBELLTOWN,NEWTON,20,501000,14,533000,0.0639
CAMPBELLTOWN,PARADISE,18,529000,16,560000,0.0586
CAMPBELLTOWN,ROSTREVOR,25,570000,39,612500,0.0746
CAMPBELLTOWN,TRANMERE,17,568500,16,700000,0.2313
CHARLES STURT,ALBERT PARK,6,500000,5,425000,-0.15
CHARLES STURT,ALLENBY GARDENS,4,570750,7,590000,0.0337
CHARLES STURT,ATHOL PARK,7,380000,9,405000,0.0658
CHARLES STURT,BEVERLEY,4,500000,6,494650,-0.0107
CHARLES STURT,BOWDEN,3,820000,2,491000,-0.4012
CHARLES STURT,BROMPTON,9,595000,6,546000,-0.0824
CHARLES STURT,CHELTENHAM,5,448000,7,537500,0.1998
CHARLES STURT,CROYDON,2,565000,2,568000,0.0053
CHARLES STURT,DEVON PARK,1,457900,,,
CHARLES STURT,FINDON,11,485000,9,500000,0.0309
CHARLES STURT,FLINDERS PARK,17,562500,21,601000,0.0684
CHARLES STURT,FULHAM GARDENS,15,640000,21,667500,0.043
CHARLES STURT,GRANGE,19,667000,6,700000,0.0495
CHARLES STURT,HENDON,8,401521,5,392250,-0.0231
CHARLES STURT,HENLEY BEACH,17,860000,14,895000,0.0407
CHARLES STURT,HENLEY BEACH SOUTH,12,816000,4,950000,0.1642
CHARLES STURT,HINDMARSH,1,480000,2,504000,0.05
CHARLES STURT,KIDMAN PARK,6,602500,9,625000,0.0373
CHARLES STURT,KILKENNY,6,442500,6,562500,0.2712
CHARLES STURT,OVINGHAM,4,548750,1,601000,0.0952
CHARLES STURT,PENNINGTON,10,389250,4,412000,0.0584
CHARLES STURT,RENOWN PARK,4,491250,6,465000,-0.0534
CHARLES STURT,RIDLEYTON,4,520000,4,512000,-0.0154
CHARLES STURT,ROSEWATER,15,335000,20,377000,0.1254
CHARLES STURT,ROYAL PARK,12,390000,10,445000,0.141
CHARLES STURT,SEATON,34,480000,31,495000,0.0313
CHARLES STURT,SEMAPHORE PARK,10,500000,8,545000,0.09
CHARLES STURT,ST CLAIR,3,549000,2,727000,0.3242
CHARLES STURT,TENNYSON,5,1000000,4,855000,-0.145
CHARLES STURT,WELLAND,,,1,506000,
CHARLES STURT,WEST BEACH,19,660000,14,770000,0.1667
CHARLES STURT,WEST CROYDON,5,585000,6,525000,-0.1026
CHARLES STURT,WEST HINDMARSH,5,562000,4,624000,0.1103
CHARLES STURT,WEST LAKES,20,742500,18,752500,0.0135
CHARLES STURT,WEST LAKES SHORE,6,677000,12,597500,-0.1174
CHARLES STURT,WOODVILLE,4,552500,3,895000,0.6199
CHARLES STURT,WOODVILLE NORTH,7,420000,8,460000,0.0952
CHARLES STURT,WOODVILLE PARK,7,605000,7,565000,-0.0661
CHARLES STURT,WOODVILLE SOUTH,19,519000,16,541000,0.0424
CHARLES STURT,WOODVILLE WEST,25,480875,23,482330,0.003
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,13,286000,7,369950,0.2935
GAWLER,EVANSTON GARDENS,9,304175,6,328000,0.0783
GAWLER,EVANSTON PARK,20,346250,18,390000,0.1264
GAWLER,EVANSTON SOUTH,2,330000,1,343000,0.0394
GAWLER,GAWLER,2,230000,3,408500,0.7761
GAWLER,GAWLER EAST,25,400000,26,352000,-0.12
GAWLER,GAWLER SOUTH,15,305000,11,299000,-0.0197
GAWLER,GAWLER WEST,3,325000,5,263750,-0.1885
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,5,377500,1,552500,0.4636
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,20,340000,12,287500,-0.1544
HOLDFAST BAY,BRIGHTON,10,651000,6,686000,0.0538
HOLDFAST BAY,GLENELG,3,940500,2,1525000,0.6215
HOLDFAST BAY,GLENELG EAST,12,707500,5,893750,0.2633
HOLDFAST BAY,GLENELG NORTH,18,670000,13,703750,0.0504
HOLDFAST BAY,GLENELG SOUTH,5,1050000,3,773750,-0.2631
HOLDFAST BAY,HOVE,6,586100,11,608000,0.0374
HOLDFAST BAY,KINGSTON PARK,3,875000,2,705500,-0.1937
HOLDFAST BAY,NORTH BRIGHTON,1,637000,7,1040000,0.6327
HOLDFAST BAY,SEACLIFF,11,737503,9,711090,-0.0358
HOLDFAST BAY,SEACLIFF PARK,7,512000,11,480000,-0.0625
HOLDFAST BAY,SOMERTON PARK,14,750000,15,660000,-0.12
HOLDFAST BAY,SOUTH BRIGHTON,9,575000,10,561000,-0.0243
MARION,ASCOT PARK,9,410000,9,530000,0.2927
MARION,BEDFORD PARK,4,441750,2,461250,0.0441
MARION,CLOVELLY PARK,8,435000,12,485300,0.1156
MARION,DARLINGTON,8,635251,5,395000,-0.3782
MARION,DOVER GARDENS,10,489500,12,544000,0.1113
MARION,EDWARDSTOWN,11,470250,13,485000,0.0314
MARION,GLANDORE,6,612500,9,637500,0.0408
MARION,GLENGOWRIE,15,676000,11,670000,-0.0089
MARION,HALLETT COVE,49,468000,53,452500,-0.0331
MARION,LONSDALE,,,,,
MARION,MARINO,6,910000,8,558000,-0.3868
MARION,MARION,10,455500,12,535000,0.1745
MARION,MITCHELL PARK,10,460000,15,480000,0.0435
MARION,MORPHETTVILLE,6,569500,13,506500,-0.1106
MARION,OAKLANDS PARK,7,455000,9,414275,-0.0895
MARION,O'HALLORAN HILL,4,367500,11,398000,0.083
MARION,PARK HOLME,4,502750,8,480000,-0.0453
MARION,PLYMPTON PARK,17,540000,15,550000,0.0185
MARION,SEACLIFF PARK,7,512000,11,480000,-0.0625
MARION,SEACOMBE GARDENS,14,448500,16,463000,0.0323
MARION,SEACOMBE HEIGHTS,4,569000,4,637750,0.1208
MARION,SEAVIEW DOWNS,13,470000,9,473000,0.0064
MARION,SHEIDOW PARK,20,385000,21,403500,0.0481
MARION,SOUTH PLYMPTON,14,503750,25,565000,0.1216
MARION,STURT,9,448500,14,492750,0.0987
MARION,TONSLEY,,,,,
MARION,TROTT PARK,17,355000,11,387000,0.0901
MARION,WARRADALE,17,590000,18,620000,0.0508
MITCHAM,BEDFORD PARK,4,441750,2,461250,0.0441
MITCHAM,BELAIR,11,605000,21,613000,0.0132
MITCHAM,BELLEVUE HEIGHTS,8,562500,13,542500,-0.0356
MITCHAM,BLACKWOOD,9,504500,16,586500,0.1625
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,4,605000,5,608500,0.0058
MITCHAM,CLARENCE GARDENS,8,606000,11,570000,-0.0594
MITCHAM,COLONEL LIGHT GARDENS,11,719750,10,710000,-0.0135
MITCHAM,COROMANDEL VALLEY,20,512500,15,568278,0.1088
MITCHAM,CRAFERS WEST,7,526000,4,636000,0.2091
MITCHAM,CRAIGBURN FARM,10,735000,10,700000,-0.0476
MITCHAM,CUMBERLAND PARK,3,590000,6,800750,0.3572
MITCHAM,DAW PARK,7,670000,4,592000,-0.1164
MITCHAM,EDEN HILLS,8,546000,9,542500,-0.0064
MITCHAM,GLENALTA,7,495000,6,550000,0.1111
MITCHAM,HAWTHORN,5,735000,5,1088063,0.4804
MITCHAM,HAWTHORNDENE,13,513750,16,542500,0.056
MITCHAM,KINGSWOOD,5,1004000,6,755000,-0.248
MITCHAM,LEAWOOD GARDENS,,,,,
MITCHAM,LOWER MITCHAM,8,649000,7,760500,0.1718
MITCHAM,LYNTON,1,1535000,,,
MITCHAM,MELROSE PARK,9,502500,10,545500,0.0856
MITCHAM,MITCHAM,5,776000,9,870000,0.1211
MITCHAM,NETHERBY,3,915000,6,950000,0.0383
MITCHAM,PANORAMA,10,563500,6,656600,0.1652
MITCHAM,PASADENA,6,596000,9,552000,-0.0738
MITCHAM,SPRINGFIELD,,,3,1184451,
MITCHAM,ST MARYS,10,430000,18,475000,0.1047
MITCHAM,TORRENS PARK,7,705000,15,760000,0.078
MITCHAM,UPPER STURT,1,450000,3,630000,0.4
MITCHAM,URRBRAE,8,852575,4,790000,-0.0734
MITCHAM,WESTBOURNE PARK,5,930000,5,881000,-0.0527
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,1,951000,1,810000,-0.1483
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,1,765000,3,780000,0.0196
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,9,563000,7,632000,0.1226
NORWOOD PAYNEHAM & ST PETERS,FIRLE,6,635900,5,800000,0.2581
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,3,578500,5,560000,-0.032
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,,,1,867000,
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,1,940000,,,
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,6,1005000,3,1660000,0.6517
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,1,570000,3,607500,0.0658
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,1,1240000,,,
NORWOOD PAYNEHAM & ST PETERS,MARDEN,6,575000,5,700000,0.2174
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,1,1250000,1,781000,-0.3752
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,6,682500,,,
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,10,845500,13,982500,0.162
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,5,600000,1,675500,0.1258
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,6,832500,4,636500,-0.2354
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,3,1100000,,,
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,3,650000,2,728250,0.1204
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,12,1220000,9,1380000,0.1311
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,2,810500,2,1103750,0.3618
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,6,703250,4,1310000,0.8628
ONKAPARINGA,ABERFOYLE PARK,45,425000,44,402500,-0.0529
ONKAPARINGA,ALDINGA,,,1,520000,
ONKAPARINGA,ALDINGA BEACH,44,345000,49,343500,-0.0043
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,1,450000,2,816000,0.8133
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,15,260750,16,268000,0.0278
ONKAPARINGA,CHRISTIES BEACH,29,347500,33,350000,0.0072
ONKAPARINGA,CLARENDON,1,385000,,,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,20,512500,15,568278,0.1088
ONKAPARINGA,CRAIGBURN FARM,10,735000,10,700000,-0.0476
ONKAPARINGA,DARLINGTON,8,635251,5,395000,-0.3782
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,47,465000,41,500000,0.0753
ONKAPARINGA,HACKHAM,18,278000,20,274250,-0.0135
ONKAPARINGA,HACKHAM WEST,13,265000,13,256500,-0.0321
ONKAPARINGA,HALLETT COVE,49,468000,53,452500,-0.0331
ONKAPARINGA,HAPPY VALLEY,44,390000,44,380000,-0.0256
ONKAPARINGA,HUNTFIELD HEIGHTS,20,260000,15,280000,0.0769
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,,,1,447000,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,5,370000,7,393375,0.0632
ONKAPARINGA,MCLAREN FLAT,5,452000,2,570000,0.2611
ONKAPARINGA,MCLAREN VALE,17,425000,11,410000,-0.0353
ONKAPARINGA,MOANA,7,352500,10,455000,0.2908
ONKAPARINGA,MORPHETT VALE,102,305000,93,315000,0.0328
ONKAPARINGA,NOARLUNGA CENTRE,,,,,
ONKAPARINGA,NOARLUNGA DOWNS,14,347500,19,315500,-0.0921
ONKAPARINGA,O'HALLORAN HILL,4,367500,11,398000,0.083
ONKAPARINGA,OLD NOARLUNGA,9,355000,6,379000,0.0676
ONKAPARINGA,OLD REYNELLA,18,358000,11,385000,0.0754
ONKAPARINGA,ONKAPARINGA HILLS,5,432500,6,420750,-0.0272
ONKAPARINGA,O'SULLIVAN BEACH,12,267500,10,285000,0.0654
ONKAPARINGA,PORT NOARLUNGA,15,410000,16,517500,0.2622
ONKAPARINGA,PORT NOARLUNGA SOUTH,14,379000,11,367500,-0.0303
ONKAPARINGA,PORT WILLUNGA,15,330000,4,365000,0.1061
ONKAPARINGA,REYNELLA,24,310000,14,310000,0
ONKAPARINGA,REYNELLA EAST,4,375000,8,357500,-0.0467
ONKAPARINGA,SEAFORD,22,352500,22,370000,0.0496
ONKAPARINGA,SEAFORD HEIGHTS,1,513000,5,364000,-0.2904
ONKAPARINGA,SEAFORD MEADOWS,26,379000,32,402500,0.062
ONKAPARINGA,SEAFORD RISE,32,354000,21,415000,0.1723
ONKAPARINGA,SELLICKS BEACH,13,381000,12,322000,-0.1549
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,9,690000,9,650000,-0.058
ONKAPARINGA,WHITES VALLEY,,,1,400000,
ONKAPARINGA,WILLUNGA,7,540000,10,530000,-0.0185
ONKAPARINGA,WILLUNGA SOUTH,,,3,650000,
ONKAPARINGA,WOODCROFT,44,379000,37,393380,0.0379
PLAYFORD,ANDREWS FARM,27,252500,18,275000,0.0891
PLAYFORD,ANGLE VALE,9,465000,4,565000,0.2151
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,31,290250,24,300000,0.0336
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,48,303000,42,268000,-0.1155
PLAYFORD,DAVOREN PARK,23,180000,33,190000,0.0556
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,3,205000,6,230000,0.122
PLAYFORD,ELIZABETH DOWNS,21,187500,18,180500,-0.0373
PLAYFORD,ELIZABETH EAST,15,209000,14,225000,0.0766
PLAYFORD,ELIZABETH GROVE,5,206500,5,220000,0.0654
PLAYFORD,ELIZABETH NORTH,8,187000,7,190750,0.0201
PLAYFORD,ELIZABETH PARK,16,241000,19,219500,-0.0892
PLAYFORD,ELIZABETH SOUTH,9,197000,6,212250,0.0774
PLAYFORD,ELIZABETH VALE,16,231000,21,244000,0.0563
PLAYFORD,EVANSTON PARK,20,346250,18,390000,0.1264
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,29,340000,28,385000,0.1324
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,12,258500,15,219000,-0.1528
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,26,295000,34,275500,-0.0661
PLAYFORD,ONE TREE HILL,2,655000,2,690000,0.0534
PLAYFORD,PENFIELD,3,323000,4,312000,-0.0341
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,8,285000,9,255000,-0.1053
PLAYFORD,SMITHFIELD PLAINS,8,188500,11,191500,0.0159
PLAYFORD,ST KILDA,1,136800,,,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,,,2,627500,
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,11,575000,11,440000,-0.2348
PORT ADELAIDE ENFIELD,ANGLE PARK,1,360000,5,374500,0.0403
PORT ADELAIDE ENFIELD,BIRKENHEAD,8,427500,5,410000,-0.0409
PORT ADELAIDE ENFIELD,BLAIR ATHOL,16,416500,17,496000,0.1909
PORT ADELAIDE ENFIELD,BROADVIEW,18,565000,10,570500,0.0097
PORT ADELAIDE ENFIELD,CLEARVIEW,19,395000,12,448500,0.1354
PORT ADELAIDE ENFIELD,CROYDON PARK,14,450000,12,495000,0.1
PORT ADELAIDE ENFIELD,DERNANCOURT,14,427500,14,555000,0.2982
PORT ADELAIDE ENFIELD,DEVON PARK,1,457900,,,
PORT ADELAIDE ENFIELD,DRY CREEK,,,,,
PORT ADELAIDE ENFIELD,DUDLEY PARK,1,395000,2,492000,0.2456
PORT ADELAIDE ENFIELD,ENFIELD,10,400000,27,432000,0.08
PORT ADELAIDE ENFIELD,ETHELTON,4,410750,3,425000,0.0347
PORT ADELAIDE ENFIELD,EXETER,4,485000,3,510000,0.0515
PORT ADELAIDE ENFIELD,FERRYDEN PARK,8,419000,6,436250,0.0412
PORT ADELAIDE ENFIELD,GEPPS CROSS,1,329000,5,381000,0.1581
PORT ADELAIDE ENFIELD,GILLES PLAINS,16,395000,11,396000,0.0025
PORT ADELAIDE ENFIELD,GILLMAN,,,,,
PORT ADELAIDE ENFIELD,GLANVILLE,3,461300,3,445000,-0.0353
PORT ADELAIDE ENFIELD,GREENACRES,10,440000,17,450000,0.0227
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,2,330000,3,469000,0.4212
PORT ADELAIDE ENFIELD,HILLCREST,10,454000,12,452500,-0.0033
PORT ADELAIDE ENFIELD,HOLDEN HILL,18,391000,8,420000,0.0742
PORT ADELAIDE ENFIELD,KILBURN,14,418000,8,450000,0.0766
PORT ADELAIDE ENFIELD,KLEMZIG,31,514500,18,490000,-0.0476
PORT ADELAIDE ENFIELD,LARGS BAY,10,535000,10,430000,-0.1963
PORT ADELAIDE ENFIELD,LARGS NORTH,14,432500,15,491000,0.1353
PORT ADELAIDE ENFIELD,LIGHTSVIEW,19,470000,22,450000,-0.0426
PORT ADELAIDE ENFIELD,MANNINGHAM,4,646250,5,756000,0.1698
PORT ADELAIDE ENFIELD,MANSFIELD PARK,14,415750,7,377000,-0.0932
PORT ADELAIDE ENFIELD,NEW PORT,,,,,
PORT ADELAIDE ENFIELD,NORTH HAVEN,9,395000,11,496500,0.257
PORT ADELAIDE ENFIELD,NORTHFIELD,18,396000,11,392500,-0.0088
PORT ADELAIDE ENFIELD,NORTHGATE,8,645000,13,560750,-0.1306
PORT ADELAIDE ENFIELD,OAKDEN,14,430000,9,433750,0.0087
PORT ADELAIDE ENFIELD,OSBORNE,10,332500,5,423000,0.2722
PORT ADELAIDE ENFIELD,OTTOWAY,8,325000,11,349000,0.0738
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,4,548750,1,601000,0.0952
PORT ADELAIDE ENFIELD,PETERHEAD,5,387500,10,437500,0.129
PORT ADELAIDE ENFIELD,PORT ADELAIDE,3,650000,3,246500,-0.6208
PORT ADELAIDE ENFIELD,PROSPECT,43,657000,33,695000,0.0578
PORT ADELAIDE ENFIELD,QUEENSTOWN,3,410000,4,427500,0.0427
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,15,335000,20,377000,0.1254
PORT ADELAIDE ENFIELD,SEFTON PARK,3,680000,2,675000,-0.0074
PORT ADELAIDE ENFIELD,SEMAPHORE,3,520000,7,785000,0.5096
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,1,732000,3,689000,-0.0587
PORT ADELAIDE ENFIELD,TAPEROO,11,345000,9,386500,0.1203
PORT ADELAIDE ENFIELD,VALLEY VIEW,23,382500,24,386000,0.0092
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,10,512500,5,630000,0.2293
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,18,461500,21,452500,-0.0195
PORT ADELAIDE ENFIELD,WINGFIELD,2,288500,3,282500,-0.0208
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,3,376000,6,487500,0.2965
PROSPECT,BROADVIEW,18,565000,10,570500,0.0097
PROSPECT,COLLINSWOOD,3,1150000,4,900000,-0.2174
PROSPECT,FITZROY,3,1220000,,,
PROSPECT,MEDINDIE GARDENS,2,840000,2,923750,0.0997
PROSPECT,NAILSWORTH,9,652000,10,660000,0.0123
PROSPECT,OVINGHAM,4,548750,1,601000,0.0952
PROSPECT,PROSPECT,43,657000,33,695000,0.0578
PROSPECT,SEFTON PARK,3,680000,2,675000,-0.0074
PROSPECT,THORNGATE,,,,,
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,14,274000,9,286000,0.0438
SALISBURY,BURTON,23,295000,20,298750,0.0127
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,,,3,355000,
SALISBURY,DRY CREEK,,,,,
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,16,231000,21,244000,0.0563
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,,,,,
SALISBURY,GULFVIEW HEIGHTS,13,681000,6,442000,-0.351
SALISBURY,INGLE FARM,40,328000,34,313500,-0.0442
SALISBURY,MAWSON LAKES,45,503000,42,505000,0.004
SALISBURY,MODBURY HEIGHTS,30,382000,12,363000,-0.0497
SALISBURY,PARA HILLS,34,310250,34,348500,0.1233
SALISBURY,PARA HILLS WEST,5,332000,10,304000,-0.0843
SALISBURY,PARA VISTA,10,365000,8,375000,0.0274
SALISBURY,PARAFIELD GARDENS,44,310000,55,326500,0.0532
SALISBURY,PARALOWIE,52,288125,64,285000,-0.0108
SALISBURY,POORAKA,18,360000,29,363500,0.0097
SALISBURY,SALISBURY,15,290000,22,340000,0.1724
SALISBURY,SALISBURY DOWNS,22,305000,11,315000,0.0328
SALISBURY,SALISBURY EAST,43,300000,26,305000,0.0167
SALISBURY,SALISBURY HEIGHTS,14,389975,20,345000,-0.1153
SALISBURY,SALISBURY NORTH,26,261000,31,255000,-0.023
SALISBURY,SALISBURY PARK,6,245000,9,280000,0.1429
SALISBURY,SALISBURY PLAIN,1,345000,3,340000,-0.0145
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,1,136800,,,
SALISBURY,VALLEY VIEW,23,382500,24,386000,0.0092
SALISBURY,WALKLEY HEIGHTS,10,512500,5,630000,0.2293
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,10,372750,6,385000,0.0329
TEA TREE GULLY,DERNANCOURT,14,427500,14,555000,0.2982
TEA TREE GULLY,FAIRVIEW PARK,22,392500,13,409200,0.0425
TEA TREE GULLY,GILLES PLAINS,16,395000,11,396000,0.0025
TEA TREE GULLY,GOLDEN GROVE,37,490000,32,482000,-0.0163
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,42,440500,34,470250,0.0675
TEA TREE GULLY,GULFVIEW HEIGHTS,13,681000,6,442000,-0.351
TEA TREE GULLY,HIGHBURY,27,490000,27,547750,0.1179
TEA TREE GULLY,HOLDEN HILL,18,391000,8,420000,0.0742
TEA TREE GULLY,HOPE VALLEY,31,390000,18,391750,0.0045
TEA TREE GULLY,MODBURY,13,350000,15,350000,0
TEA TREE GULLY,MODBURY HEIGHTS,30,382000,12,363000,-0.0497
TEA TREE GULLY,MODBURY NORTH,27,350000,28,386000,0.1029
TEA TREE GULLY,REDWOOD PARK,23,354850,13,396250,0.1167
