City,Suburb,"Sales
1Q 2014","Median
1Q 2014","Sales
1Q 2015","Median
1Q 2015","Median
Change"
ADELAIDE,ADELAIDE,5,"940,000",4,"978,000",4.04%
ADELAIDE,NORTH ADELAIDE,15,"1,300,000",3,"1,040,000",-20.00%
ADELAIDE HILLS,ALDGATE,5,"1,320,000",11,"1,119,045",-15.22%
ADELAIDE HILLS,ASHTON,,,,,
ADELAIDE HILLS,BALHANNAH,2,790000,1,635000,-19.62%
ADELAIDE HILLS,BASKET RANGE,1,785000,,,
ADELAIDE HILLS,BELAIR,18,"975,000",19,"1,101,000",12.92%
ADELAIDE HILLS,BIRDWOOD,7,550000,2,470000,-14.55%
ADELAIDE HILLS,BRADBURY,,,,,
ADELAIDE HILLS,BRIDGEWATER,15,"760,000",23,"800,000",5.26%
ADELAIDE HILLS,CAREY GULLY,,,,,
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHARLESTON,1,615000,1,780000,26.83%
ADELAIDE HILLS,CHERRYVILLE,,,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,15,"1,050,000",11,"1,045,000",-0.48%
ADELAIDE HILLS,CRAFERS WEST,4,"845,500",2,"1,270,000",50.21%
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,,,2,752500,
ADELAIDE HILLS,GUMERACHA,4,560000,1,625000,11.61%
ADELAIDE HILLS,HEATHFIELD,2,887500,4,"980,000",10.42%
ADELAIDE HILLS,HORSNELL GULLY,,,1,1300000,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,,,,,
ADELAIDE HILLS,KERSBROOK,1,630000,5,801000,27.14%
ADELAIDE HILLS,LENSWOOD,1,900000,3,660000,-26.67%
ADELAIDE HILLS,LOBETHAL,10,441500,4,560000,26.84%
ADELAIDE HILLS,LONGWOOD,,,,,
ADELAIDE HILLS,MARBLE HILL,,,,,
ADELAIDE HILLS,MONTACUTE,,,,,
ADELAIDE HILLS,MOUNT GEORGE,1,"1,451,000",1,"1,050,000",-27.64%
ADELAIDE HILLS,MYLOR,3,"648,000",,,
ADELAIDE HILLS,NORTON SUMMIT,1,770000,1,1100000,42.86%
ADELAIDE HILLS,OAKBANK,1,550000,1,860000,56.36%
ADELAIDE HILLS,PICCADILLY,1,735000,1,830000,12.93%
ADELAIDE HILLS,ROSTREVOR,27,"959,750",26,"874,575",-8.87%
ADELAIDE HILLS,SCOTT CREEK,,,,,
ADELAIDE HILLS,STIRLING,17,"1,250,000",5,"1,120,000",-10.40%
ADELAIDE HILLS,SUMMERTOWN,2,"2,000,000",,,
ADELAIDE HILLS,TERINGIE,5,"2,005,000",4,"1,169,000",-41.70%
ADELAIDE HILLS,UPPER STURT,3,875000,,,
ADELAIDE HILLS,URAIDLA,2,820000,1,1105000,34.76%
ADELAIDE HILLS,WATERFALL GULLY,1,1750000,1,1290000,-26.29%
ADELAIDE HILLS,WOODFORDE,3,"1,038,000",5,"1,110,000",6.94%
ADELAIDE HILLS,WOODSIDE,9,500000,7,617000,23.40%
BURNSIDE,AULDANA,1,"1,700,000",1,"2,068,000",21.65%
BURNSIDE,BEAUMONT,14,"1,842,444",11,"1,790,000",-2.85%
BURNSIDE,BEULAH PARK,6,"1,330,000",4,"1,100,000",-17.29%
BURNSIDE,BURNSIDE,9,"1,750,500",11,"1,280,000",-26.88%
BURNSIDE,DULWICH,6,"1,588,500",1,"962,500",-39.41%
BURNSIDE,EASTWOOD,2,"1,155,000",3,1200000,3.90%
BURNSIDE,ERINDALE,7,"1,720,000",1,"1,500,000",-12.79%
BURNSIDE,FREWVILLE,3,"1,500,000",2,"1,271,000",-15.27%
BURNSIDE,GLEN OSMOND,4,"1,475,000",4,"1,165,000",-21.02%
BURNSIDE,GLENSIDE,7,"1,502,500",5,"1,700,000",13.14%
BURNSIDE,GLENUNGA,8,"1,783,000",3,"1,475,000",-17.27%
BURNSIDE,HAZELWOOD PARK,4,"1,465,000",3,"1,720,000",17.41%
BURNSIDE,HORSNELL GULLY,,,1,1300000,
BURNSIDE,KENSINGTON GARDENS,6,"1,732,500",10,"1,841,500",6.29%
BURNSIDE,KENSINGTON PARK,10,"2,000,000",1,"1,230,000",-38.50%
BURNSIDE,LEABROOK,2,"2,150,000",1,"2,890,000",34.42%
BURNSIDE,LEAWOOD GARDENS,,,,,
BURNSIDE,LINDEN PARK,5,"1,370,000",7,"1,392,500",1.64%
BURNSIDE,MAGILL,35,"960,500",23,"1,000,000",4.11%
BURNSIDE,MOUNT OSMOND,2,"1,346,000",,,
BURNSIDE,ROSE PARK,4,2360000,1,"1,830,000",-22.46%
BURNSIDE,ROSSLYN PARK,9,"1,460,000",3,"1,430,000",-2.05%
BURNSIDE,SKYE,1,1205000,1,"1,060,000",-12.03%
BURNSIDE,ST GEORGES,7,"1,796,500",5,"2,350,000",30.81%
BURNSIDE,STONYFELL,2,"1,158,500",9,"1,550,000",33.79%
BURNSIDE,TOORAK GARDENS,15,"3,225,000",2,"1,660,000",-48.53%
BURNSIDE,TUSMORE,2,"1,861,500",4,"1,950,000",4.75%
BURNSIDE,WATERFALL GULLY,1,1750000,1,1290000,-26.29%
BURNSIDE,WATTLE PARK,6,"1,450,000",4,"1,365,944",-5.80%
CAMPBELLTOWN,ATHELSTONE,22,"833,000",32,"795,500",-4.50%
CAMPBELLTOWN,CAMPBELLTOWN,26,"817,500",26,"811,000",-0.80%
CAMPBELLTOWN,HECTORVILLE,15,"817,500",11,"842,000",3.00%
CAMPBELLTOWN,MAGILL,35,"960,500",23,"1,000,000",4.11%
CAMPBELLTOWN,NEWTON,18,"780,000",8,"805,000",3.21%
CAMPBELLTOWN,PARADISE,23,"766,000",18,"813,000",6.14%
CAMPBELLTOWN,ROSTREVOR,27,"959,750",26,"874,575",-8.87%
CAMPBELLTOWN,TRANMERE,17,"925,000",16,"1,102,500",19.19%
CHARLES STURT,ALBERT PARK,3,"550,000",7,"662,250",20.41%
CHARLES STURT,ALLENBY GARDENS,3,"810,000",1,"1,310,000",61.73%
CHARLES STURT,ATHOL PARK,9,"588,000",4,"595,000",1.19%
CHARLES STURT,BEVERLEY,3,"782,500",6,"670,000",-14.38%
CHARLES STURT,BOWDEN,4,"1,150,000",3,914500,-20.48%
CHARLES STURT,BROMPTON,13,"780,000",11,"827,160",6.05%
CHARLES STURT,CHELTENHAM,7,"1,070,000",5,"870,000",-18.69%
CHARLES STURT,CROYDON,4,"1,400,000",2,"760,000",-45.71%
CHARLES STURT,DEVON PARK,3,"865,000",5,"665,000",-23.12%
CHARLES STURT,FINDON,22,"770,000",25,"780,700",1.39%
CHARLES STURT,FLINDERS PARK,13,"827,500",13,"840,000",1.51%
CHARLES STURT,FULHAM GARDENS,21,"1,065,000",18,"990,000",-7.04%
CHARLES STURT,GRANGE,19,"1,220,000",11,"1,191,000",-2.38%
CHARLES STURT,HENDON,5,"710,000",4,"712,000",0.28%
CHARLES STURT,HENLEY BEACH,21,"1,400,000",18,"1,410,000",0.71%
CHARLES STURT,HENLEY BEACH SOUTH,12,"1,402,855",6,"1,357,500",-3.23%
CHARLES STURT,HINDMARSH,,,,,
CHARLES STURT,KIDMAN PARK,15,"875,000",8,"1,002,500",14.57%
CHARLES STURT,KILKENNY,6,"1,000,000",3,"660,000",-34.00%
CHARLES STURT,OVINGHAM,2,"1,143,500",1,"1,150,000",0.57%
CHARLES STURT,PENNINGTON,14,"682,500",4,"740,000",8.42%
CHARLES STURT,RENOWN PARK,1,"612,000",6,"778,000",27.12%
CHARLES STURT,RIDLEYTON,,,6,"724,250",
CHARLES STURT,ROYAL PARK,17,"640,000",18,"597,888",-6.58%
CHARLES STURT,SEATON,28,"852,500",41,"785,000",-7.92%
CHARLES STURT,SEMAPHORE PARK,17,"839,250",6,"912,500",8.73%
CHARLES STURT,ST CLAIR,10,"925,000",16,"459,000",-50.38%
CHARLES STURT,TENNYSON,3,"1,454,000",5,"1,919,000",31.98%
CHARLES STURT,WELLAND,,,1,"920,000",
CHARLES STURT,WEST BEACH,13,"1,065,000",21,"1,082,000",1.60%
CHARLES STURT,WEST CROYDON,16,"928,500",18,"940,000",1.24%
CHARLES STURT,WEST HINDMARSH,7,"870,000",7,"770,000",-11.49%
CHARLES STURT,WEST LAKES,22,"1,120,000",19,"810,000",-27.68%
CHARLES STURT,WEST LAKES SHORE,10,"898,500",14,"951,350",5.88%
CHARLES STURT,WOODVILLE,6,"1,009,000",5,"840,000",-16.75%
CHARLES STURT,WOODVILLE NORTH,8,"713,500",7,"677,800",-5.00%
CHARLES STURT,WOODVILLE PARK,,,6,"667,500",
CHARLES STURT,WOODVILLE SOUTH,18,"853,000",8,"681,000",-20.16%
CHARLES STURT,WOODVILLE WEST,19,"757,500",11,"745,500",-1.58%
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,15,"407,500",14,"435,000",6.75%
GAWLER,EVANSTON GARDENS,16,"414,500",19,"445,000",7.36%
GAWLER,EVANSTON PARK,32,"460,000",21,"491,250",6.79%
GAWLER,EVANSTON SOUTH,5,"520,000",2,"550,000",5.77%
GAWLER,GAWLER,1,800000,,,
GAWLER,GAWLER EAST,38,"427,500",38,"605,000",41.52%
GAWLER,GAWLER SOUTH,13,"390,000",17,"487,500",25.00%
GAWLER,GAWLER WEST,4,"345,000",1,"522,000",51.30%
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,,,3,"710,000",
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,21,"418,500",14,"462,000",10.39%
HOLDFAST BAY,BRIGHTON,13,"1,067,500",8,"1,125,000",5.39%
HOLDFAST BAY,GLENELG,3,"1,776,000",1,1350000,-23.99%
HOLDFAST BAY,GLENELG EAST,10,"1,210,000",8,"1,272,500",5.17%
HOLDFAST BAY,GLENELG NORTH,17,"1,100,000",18,"1,058,750",-3.75%
HOLDFAST BAY,GLENELG SOUTH,4,"1,656,250",2,"1,740,000",5.06%
HOLDFAST BAY,HOVE,6,"725,000",6,"1,170,000",61.38%
HOLDFAST BAY,KINGSTON PARK,1,"1,615,000",,,
HOLDFAST BAY,NORTH BRIGHTON,4,"1,850,000",4,"1,068,000",-42.27%
HOLDFAST BAY,SEACLIFF,4,"1,386,500",2,"1,085,000",-21.75%
HOLDFAST BAY,SEACLIFF PARK,14,"900,000",13,"790,000",-12.22%
HOLDFAST BAY,SOMERTON PARK,19,"1,675,000",24,"1,837,900",9.73%
HOLDFAST BAY,SOUTH BRIGHTON,20,"820,000",3,"1,140,000",39.02%
MARION,ASCOT PARK,10,"706,500",8,"747,200",5.76%
MARION,BEDFORD PARK,3,"784,000",4,"777,250",-0.86%
MARION,CLOVELLY PARK,5,"700,000",14,"780,000",11.43%
MARION,DARLINGTON,2,"717,500",9,"729,000",1.60%
MARION,DOVER GARDENS,15,"755,000",13,"725,000",-3.97%
MARION,EDWARDSTOWN,9,"858,000",10,"850,000",-0.93%
MARION,GLANDORE,7,"1,100,000",11,"985,000",-10.45%
MARION,GLENGOWRIE,17,"982,000",15,"1,108,000",12.83%
MARION,HALLETT COVE,63,"726,000",47,"762,500",5.03%
MARION,LONSDALE,,,,,
MARION,MARINO,9,"990,000",6,"1,072,500",8.33%
MARION,MARION,11,"820,000",21,"630,000",-23.17%
MARION,MITCHELL PARK,15,"675,000",24,"690,000",2.22%
MARION,MORPHETTVILLE,6,"713,500",11,"760,000",6.52%
MARION,OAKLANDS PARK,11,"697,490",14,"725,000",3.94%
MARION,O'HALLORAN HILL,10,"665,000",10,"636,250",-4.32%
