City,Suburb,"Sales
2Q 2021","Median
2Q 2021","Sales
2Q 2022","Median
2Q 2022","Median
Change"
ADELAIDE,ADELAIDE,4,"1,300,000",5,"940,000",-27.69%
ADELAIDE,NORTH ADELAIDE,11,"1,804,000",15,"1,300,000",-27.94%
ADELAIDE HILLS,ALDGATE,18,"971,000",5,"982,000",1.13%
ADELAIDE HILLS,ASHTON,2,"530,000",,,
ADELAIDE HILLS,BASKET RANGE,1,"800,000",1,"785,000",-1.88%
ADELAIDE HILLS,BELAIR,19,"910,000",18,"975,000",7.14%
ADELAIDE HILLS,BRADBURY,1,"678,200",,,
ADELAIDE HILLS,BRIDGEWATER,25,"622,000",15,"750,000",20.58%
ADELAIDE HILLS,CAREY GULLY,,,,,
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHERRYVILLE,,,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,7,"891,000",15,"1,050,000",17.85%
ADELAIDE HILLS,CRAFERS WEST,11,"678,500",4,"845,500",24.61%
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,2,"850,000",,,
ADELAIDE HILLS,HEATHFIELD,5,"945,250",2,"887,500",-6.11%
ADELAIDE HILLS,HORSNELL GULLY,,,,,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,,,,,
ADELAIDE HILLS,LONGWOOD,,,,,
ADELAIDE HILLS,MARBLE HILL,,,,,
ADELAIDE HILLS,MONTACUTE,,,,,
ADELAIDE HILLS,MOUNT GEORGE,,,1,"1,451,000",
ADELAIDE HILLS,MYLOR,1,"628,000",3,"571,000",-9.08%
ADELAIDE HILLS,NORTON SUMMIT,3,"1,100,000",1,"770,000",-30.00%
ADELAIDE HILLS,PICCADILLY,,,1,"735,000",
ADELAIDE HILLS,ROSTREVOR,36,"746,250",28,"952,500",27.64%
ADELAIDE HILLS,SCOTT CREEK,,,,,
ADELAIDE HILLS,STIRLING,16,"880,000",17,"1,250,000",42.05%
ADELAIDE HILLS,STONYFELL,5,"1,400,000",2,"1,158,500",-17.25%
ADELAIDE HILLS,SUMMERTOWN,1,"970,000",2,"2,000,000",106.19%
ADELAIDE HILLS,TERINGIE,4,"770,000",5,"2,005,000",160.39%
ADELAIDE HILLS,UPPER STURT,3,"692,000",3,"875,000",26.45%
ADELAIDE HILLS,URAIDLA,2,"860,593",2,"820,000",-4.72%
ADELAIDE HILLS,WATERFALL GULLY,1,"550,000",1,"1,750,000",218.18%
ADELAIDE HILLS,WOODFORDE,4,"669,950",3,"1,038,000",54.94%
BURNSIDE,AULDANA,7,"1,250,000",1,"1,700,000",36.00%
BURNSIDE,BEAUMONT,12,"1,200,000",14,"1,842,444",53.54%
BURNSIDE,BEULAH PARK,8,"987,500",6,"1,330,000",34.68%
BURNSIDE,BURNSIDE,7,"1,200,000",9,"1,750,500",45.88%
BURNSIDE,DULWICH,9,"1,450,000",6,"1,588,500",9.55%
BURNSIDE,EASTWOOD,3,"1,175,000",2,"1,155,000",-1.70%
BURNSIDE,ERINDALE,3,"1,125,000",7,"1,720,000",52.89%
BURNSIDE,FREWVILLE,1,"1,130,000",3,"1,500,000",32.74%
BURNSIDE,GLEN OSMOND,10,"1,428,000",4,"1,475,000",3.29%
BURNSIDE,GLENSIDE,2,"1,275,000",7,"1,502,500",17.84%
BURNSIDE,GLENUNGA,7,"1,460,000",8,"1,783,000",22.12%
BURNSIDE,HAZELWOOD PARK,7,"1,320,000",4,"1,465,000",10.98%
BURNSIDE,HORSNELL GULLY,,,,,
BURNSIDE,KENSINGTON GARDENS,7,"1,150,000",6,"1,732,500",50.65%
BURNSIDE,KENSINGTON PARK,9,"1,460,000",10,"2,000,000",36.99%
BURNSIDE,LEABROOK,3,"2,615,000",2,"2,150,000",-17.78%
BURNSIDE,LEAWOOD GARDENS,,,,,
BURNSIDE,LINDEN PARK,12,"1,361,500",4,"1,290,444",-5.22%
BURNSIDE,MAGILL,39,"762,000",35,"960,500",26.05%
BURNSIDE,MOUNT OSMOND,3,"1,255,000",2,"1,346,000",7.25%
BURNSIDE,ROSE PARK,3,"1,700,000",4,"2,360,000",38.82%
BURNSIDE,ROSSLYN PARK,9,"1,270,000",9,"1,460,000",14.96%
BURNSIDE,SKYE,1,"701,000",1,"1,205,000",71.90%
BURNSIDE,ST GEORGES,7,"1,400,000",7,"2,050,000",46.43%
BURNSIDE,STONYFELL,5,"1,400,000",2,"1,158,500",-17.25%
BURNSIDE,TOORAK GARDENS,4,"1,640,000",15,"3,225,000",96.65%
BURNSIDE,TUSMORE,7,"1,200,000",2,"1,861,500",55.13%
BURNSIDE,WATERFALL GULLY,1,"550,000",1,"1,750,000",218.18%
BURNSIDE,WATTLE PARK,6,"1,420,000",6,"1,450,000",2.11%
