City,Suburb,"Sales
2Q 2022","Median
2Q 2022","Sales
2Q 2023","Median
2Q 2023","Median
Change"
CAMPBELLTOWN,PARADISE,23,766000,18,813000,0.0614
CAMPBELLTOWN,ROSTREVOR,27,959750,26,874575,-0.0887
CAMPBELLTOWN,TRANMERE,17,925000,16,1102500,0.1919
CHARLES STURT,ALBERT PARK,3,550000,7,662250,0.2041
CHARLES STURT,ALLENBY GARDENS,3,810000,1,1310000,0.6173
CHARLES STURT,ATHOL PARK,9,588000,4,595000,0.0119
CHARLES STURT,BEVERLEY,3,782500,6,670000,-0.1438
CHARLES STURT,BOWDEN,4,1150000,3,914500,-0.2048
CHARLES STURT,BROMPTON,13,780000,11,827160,0.0605
CHARLES STURT,CHELTENHAM,7,1070000,5,870000,-0.1869
CHARLES STURT,CROYDON,4,1400000,2,760000,-0.4571
CHARLES STURT,DEVON PARK,3,865000,5,665000,-0.2312
CHARLES STURT,FINDON,22,770000,25,780700,0.0139
CHARLES STURT,FLINDERS PARK,13,827500,13,840000,0.0151
CHARLES STURT,FULHAM GARDENS,21,1065000,18,990000,-0.0704
CHARLES STURT,GRANGE,19,1220000,11,1191000,-0.0238
CHARLES STURT,HENDON,5,710000,4,712000,0.0028
CHARLES STURT,HENLEY BEACH,21,1400000,18,1410000,0.0071
CHARLES STURT,HENLEY BEACH SOUTH,12,1402855,6,1357500,-0.0323
CHARLES STURT,HINDMARSH,,,,,
CHARLES STURT,KIDMAN PARK,15,875000,8,1002500,0.1457
CHARLES STURT,KILKENNY,6,1000000,3,660000,-0.34
CHARLES STURT,OVINGHAM,2,1143500,1,1150000,0.0057
CHARLES STURT,PENNINGTON,14,682500,4,740000,0.0842
CHARLES STURT,RENOWN PARK,1,612000,6,778000,0.2712
CHARLES STURT,RIDLEYTON,,,6,724250,
CHARLES STURT,ROYAL PARK,17,640000,18,597888,-0.0658
CHARLES STURT,SEATON,28,852500,41,785000,-0.0792
CHARLES STURT,SEMAPHORE PARK,17,839250,6,912500,0.0873
CHARLES STURT,ST CLAIR,10,925000,16,459000,-0.5038
CHARLES STURT,TENNYSON,3,1454000,5,1919000,0.3198
CHARLES STURT,WELLAND,,,1,920000,
CHARLES STURT,WEST BEACH,13,1065000,21,1082000,0.016
CHARLES STURT,WEST CROYDON,16,928500,18,940000,0.0124
CHARLES STURT,WEST HINDMARSH,7,870000,7,770000,-0.1149
CHARLES STURT,WEST LAKES,22,1120000,19,810000,-0.2768
CHARLES STURT,WEST LAKES SHORE,10,898500,14,951350,0.0588
CHARLES STURT,WOODVILLE,6,1009000,5,840000,-0.1675
CHARLES STURT,WOODVILLE NORTH,8,713500,7,677800,-0.05
CHARLES STURT,WOODVILLE PARK,,,6,667500,
CHARLES STURT,WOODVILLE SOUTH,18,853000,8,681000,-0.2016
CHARLES STURT,WOODVILLE WEST,19,757500,11,745500,-0.0158
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,15,407500,14,435000,0.0675
GAWLER,EVANSTON GARDENS,16,414500,19,445000,0.0736
GAWLER,EVANSTON PARK,32,460000,21,491250,0.0679
GAWLER,EVANSTON SOUTH,5,520000,2,550000,0.0577
GAWLER,GAWLER,1,800000,,,
GAWLER,GAWLER EAST,38,427500,38,605000,0.4152
GAWLER,GAWLER SOUTH,13,390000,17,487500,0.25
GAWLER,GAWLER WEST,4,345000,1,522000,0.513
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,,,3,710000,
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,21,418500,14,462000,0.1039
HOLDFAST BAY,BRIGHTON,13,1067500,8,1125000,0.0539
HOLDFAST BAY,GLENELG,3,1776000,1,1350000,-0.2399
HOLDFAST BAY,GLENELG EAST,10,1210000,8,1272500,0.0517
HOLDFAST BAY,GLENELG NORTH,17,1100000,18,1058750,-0.0375
HOLDFAST BAY,GLENELG SOUTH,4,1656250,2,1740000,0.0506
HOLDFAST BAY,HOVE,6,725000,6,1170000,0.6138
HOLDFAST BAY,KINGSTON PARK,1,1615000,,,
HOLDFAST BAY,NORTH BRIGHTON,4,1850000,4,1068000,-0.4227
HOLDFAST BAY,SEACLIFF,4,1386500,2,1085000,-0.2175
HOLDFAST BAY,SEACLIFF PARK,14,900000,13,790000,-0.1222
HOLDFAST BAY,SOMERTON PARK,19,1675000,24,1837900,0.0973
HOLDFAST BAY,SOUTH BRIGHTON,20,820000,3,1140000,0.3902
MARION,ASCOT PARK,10,706500,8,747200,0.0576
MARION,BEDFORD PARK,3,784000,4,777250,-0.0086
MARION,CLOVELLY PARK,5,700000,14,780000,0.1143
MARION,DARLINGTON,2,717500,9,729000,0.016
MARION,DOVER GARDENS,15,755000,13,725000,-0.0397
MARION,EDWARDSTOWN,9,858000,10,850000,-0.0093
MARION,GLANDORE,7,1100000,11,985000,-0.1045
MARION,GLENGOWRIE,17,982000,15,1108000,0.1283
MARION,HALLETT COVE,63,726000,47,762500,0.0503
MARION,LONSDALE,,,,,
MARION,MARINO,9,990000,6,1072500,0.0833
MARION,MARION,11,820000,21,630000,-0.2317
MARION,MITCHELL PARK,15,675000,24,690000,0.0222
MARION,MORPHETTVILLE,6,713500,11,760000,0.0652
MARION,OAKLANDS PARK,11,697490,14,725000,0.0394
MARION,O'HALLORAN HILL,10,665000,10,636250,-0.0432
MARION,PARK HOLME,10,801500,7,760000,-0.0518
MARION,PLYMPTON PARK,11,877500,12,871000,-0.0074
MARION,SEACLIFF PARK,14,900000,13,790000,-0.1222
MARION,SEACOMBE GARDENS,9,705000,7,726500,0.0305
MARION,SEACOMBE HEIGHTS,8,735000,5,750000,0.0204
MARION,SEAVIEW DOWNS,11,888000,4,772500,-0.1301
MARION,SHEIDOW PARK,23,700000,22,700000,0
MARION,SOUTH PLYMPTON,14,839000,11,857000,0.0215
MARION,STURT,12,626200,12,735000,0.1737
MARION,TONSLEY,2,567500,4,510000,-0.1013
MARION,TROTT PARK,18,630000,11,647500,0.0278
MARION,WARRADALE,20,867000,18,910000,0.0496
MITCHAM,BEDFORD PARK,3,784000,4,777250,-0.0086
MITCHAM,BELAIR,18,975000,19,1101000,0.1292
MITCHAM,BELLEVUE HEIGHTS,6,826500,12,818000,-0.0103
MITCHAM,BLACKWOOD,19,827250,12,846000,0.0227
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,5,1058000,8,940000,-0.1115
MITCHAM,CLARENCE GARDENS,9,1140000,5,873000,-0.2342
MITCHAM,COLONEL LIGHT GARDENS,7,1525000,9,1202500,-0.2115
MITCHAM,COROMANDEL VALLEY,13,733500,17,777777,0.0604
MITCHAM,CRAFERS WEST,4,845500,2,1270000,0.5021
MITCHAM,CRAIGBURN FARM,15,1157500,12,1120000,-0.0324
MITCHAM,CUMBERLAND PARK,6,1255000,8,1300500,0.0363
MITCHAM,DAW PARK,9,827500,4,911000,0.1009
MITCHAM,EDEN HILLS,10,851000,6,902500,0.0605
MITCHAM,GLENALTA,12,820500,8,987500,0.2035
MITCHAM,HAWTHORN,9,1897500,7,1683000,-0.113
MITCHAM,HAWTHORNDENE,9,806500,11,791000,-0.0192
MITCHAM,KINGSWOOD,6,1652000,6,1680000,0.0169
MITCHAM,LEAWOOD GARDENS,,,,,
MITCHAM,LOWER MITCHAM,4,1050000,11,1202500,0.1452
MITCHAM,LYNTON,1,1380000,,,
MITCHAM,MELROSE PARK,5,902500,8,876000,-0.0294
MITCHAM,MITCHAM,5,1480000,3,885000,-0.402
MITCHAM,NETHERBY,2,880000,3,1225000,0.392
MITCHAM,PANORAMA,9,891000,11,987500,0.1083
MITCHAM,PASADENA,11,891250,10,770000,-0.136
MITCHAM,SPRINGFIELD,,,2,2527500,
MITCHAM,ST MARYS,14,792500,14,839000,0.0587
MITCHAM,TORRENS PARK,12,1370000,10,1382500,0.0091
MITCHAM,UPPER STURT,3,875000,,,
MITCHAM,URRBRAE,7,1630000,1,1780000,0.092
MITCHAM,WESTBOURNE PARK,10,1380000,10,1207900,-0.1247
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,,,1,1033000,
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,3,1415000,5,1396500,-0.0131
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,12,798500,12,861500,0.0789
NORWOOD PAYNEHAM & ST PETERS,FIRLE,5,1120000,4,905000,-0.192
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,5,880000,9,836000,-0.05
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,1,1250000,1,1380000,0.104
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,3,1950111,1,1914000,-0.0185
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,4,1650500,3,2170500,0.3151
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,1,1290000,2,1280000,-0.0078
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,2,1720000,3,984000,-0.4279
NORWOOD PAYNEHAM & ST PETERS,MARDEN,7,1020000,13,422050,-0.5862
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,,,2,1319000,
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,6,1357500,2,1190000,-0.1234
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,19,1406000,14,1870000,0.33
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,3,1047500,2,1210000,0.1551
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,1,1351000,3,980000,-0.2746
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,8,1745000,6,1485000,-0.149
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,1,1750000,2,995000,-0.4314
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,3,2360000,11,2250000,-0.0466
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,2,1025000,,,
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,4,2075000,2,1793000,-0.1359
ONKAPARINGA,ABERFOYLE PARK,51,623250,31,673000,0.0798
ONKAPARINGA,ALDINGA,4,472500,3,850000,0.7989
ONKAPARINGA,ALDINGA BEACH,60,579250,55,621000,0.0721
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,1,1640000,,,
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,30,452500,19,461000,0.0188
ONKAPARINGA,CHRISTIES BEACH,43,570000,23,583500,0.0237
ONKAPARINGA,CLARENDON,,,2,730000,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,13,733500,17,777777,0.0604
ONKAPARINGA,CRAIGBURN FARM,15,1157500,12,1120000,-0.0324
ONKAPARINGA,DARLINGTON,2,717500,9,729000,0.016
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,35,790000,27,815000,0.0316
ONKAPARINGA,HACKHAM,24,440500,14,515000,0.1691
ONKAPARINGA,HACKHAM WEST,18,447500,11,449000,0.0034
ONKAPARINGA,HALLETT COVE,63,726000,47,762500,0.0503
ONKAPARINGA,HAPPY VALLEY,40,582500,40,671000,0.1519
ONKAPARINGA,HUNTFIELD HEIGHTS,22,487000,20,520000,0.0678
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,,,1,660000,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,9,738000,3,785000,0.0637
ONKAPARINGA,MCLAREN FLAT,7,877000,4,1029500,0.1739
ONKAPARINGA,MCLAREN VALE,16,717500,7,735000,0.0244
ONKAPARINGA,MOANA,15,700000,18,695560,-0.0063
ONKAPARINGA,MORPHETT VALE,105,533000,100,531111,-0.0035
ONKAPARINGA,NOARLUNGA CENTRE,2,445000,,,
ONKAPARINGA,NOARLUNGA DOWNS,14,545750,17,545000,-0.0014
ONKAPARINGA,O'HALLORAN HILL,10,665000,10,636250,-0.0432
ONKAPARINGA,OLD NOARLUNGA,10,622500,8,601250,-0.0341
ONKAPARINGA,OLD REYNELLA,7,605000,13,602500,-0.0041
ONKAPARINGA,ONKAPARINGA HEIGHTS,,,1,665000,
ONKAPARINGA,ONKAPARINGA HILLS,4,607500,4,822500,0.3539
ONKAPARINGA,O'SULLIVAN BEACH,10,545000,7,587500,0.078
ONKAPARINGA,PORT NOARLUNGA,16,623000,10,700500,0.1244
ONKAPARINGA,PORT NOARLUNGA SOUTH,18,656000,15,640000,-0.0244
ONKAPARINGA,PORT WILLUNGA,10,622500,7,683000,0.0972
ONKAPARINGA,REYNELLA,22,515000,22,580000,0.1262
ONKAPARINGA,REYNELLA EAST,4,529750,6,685000,0.2931
ONKAPARINGA,SEAFORD,27,565000,15,657500,0.1637
ONKAPARINGA,SEAFORD HEIGHTS,9,643500,3,710000,0.1033
ONKAPARINGA,SEAFORD MEADOWS,32,600000,19,665000,0.1083
ONKAPARINGA,SEAFORD RISE,38,645000,30,655000,0.0155
ONKAPARINGA,SELLICKS BEACH,15,575060,10,709000,0.2329
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,WHITES VALLEY,,,,,
ONKAPARINGA,WILLUNGA,9,861000,6,780000,-0.0941
ONKAPARINGA,WILLUNGA SOUTH,,,1,1400000,
ONKAPARINGA,WOODCROFT,44,650000,31,654000,0.0062
PLAYFORD,ANDREWS FARM,76,385000,59,456500,0.1857
PLAYFORD,ANGLE VALE,16,645000,31,720000,0.1163
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,58,450000,51,495000,0.1
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,55,415750,40,484000,0.1642
PLAYFORD,DAVOREN PARK,47,325000,30,353000,0.0862
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,3,325000,2,390000,0.2
PLAYFORD,ELIZABETH DOWNS,40,326000,34,404750,0.2416
PLAYFORD,ELIZABETH EAST,21,355000,15,407500,0.1479
PLAYFORD,ELIZABETH GROVE,7,343500,7,411000,0.1965
PLAYFORD,ELIZABETH NORTH,20,325000,17,380000,0.1692
PLAYFORD,ELIZABETH PARK,33,351500,31,400000,0.138
PLAYFORD,ELIZABETH SOUTH,12,360000,2,391250,0.0868
PLAYFORD,ELIZABETH VALE,16,410000,13,426750,0.0409
PLAYFORD,EVANSTON PARK,32,460000,21,491250,0.0679
PLAYFORD,EYRE,8,460000,20,369000,-0.1978
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,28,498000,17,535250,0.0748
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,39,380000,25,425000,0.1184
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,92,382500,66,457000,0.1948
PLAYFORD,ONE TREE HILL,3,900000,,,
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,RIVERLEA PARK,,,9,789000,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,17,330000,9,407500,0.2348
PLAYFORD,SMITHFIELD PLAINS,30,317500,17,434999,0.3701
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,4,527500,11,734500,0.3924
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,8,860000,5,660000,-0.2326
PORT ADELAIDE ENFIELD,ANGLE PARK,,,4,634050,
PORT ADELAIDE ENFIELD,BIRKENHEAD,13,647000,11,711375,0.0995
PORT ADELAIDE ENFIELD,BLAIR ATHOL,20,655000,18,737500,0.126
PORT ADELAIDE ENFIELD,BROADVIEW,16,820000,12,810000,-0.0122
PORT ADELAIDE ENFIELD,CLEARVIEW,19,680000,15,650000,-0.0441
PORT ADELAIDE ENFIELD,CROYDON PARK,13,735000,13,762750,0.0378
PORT ADELAIDE ENFIELD,DERNANCOURT,14,745000,20,814500,0.0933
PORT ADELAIDE ENFIELD,DEVON PARK,3,865000,5,665000,-0.2312
PORT ADELAIDE ENFIELD,DRY CREEK,,,1,605000,
PORT ADELAIDE ENFIELD,DUDLEY PARK,2,581000,3,760000,0.3081
PORT ADELAIDE ENFIELD,ENFIELD,22,640000,35,597500,-0.0664
PORT ADELAIDE ENFIELD,ETHELTON,2,449000,5,850000,0.8931
PORT ADELAIDE ENFIELD,EXETER,,,,,
PORT ADELAIDE ENFIELD,FERRYDEN PARK,9,588500,9,750000,0.2744
PORT ADELAIDE ENFIELD,GEPPS CROSS,4,590000,1,555000,-0.0593
PORT ADELAIDE ENFIELD,GILLES PLAINS,20,613250,12,687500,0.1211
PORT ADELAIDE ENFIELD,GILLMAN,,,2,545000,
PORT ADELAIDE ENFIELD,GLANVILLE,3,800000,3,595000,-0.2563
PORT ADELAIDE ENFIELD,GREENACRES,13,750250,13,670000,-0.107
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,4,774250,7,723500,-0.0655
PORT ADELAIDE ENFIELD,HILLCREST,8,679650,11,670750,-0.0131
PORT ADELAIDE ENFIELD,HOLDEN HILL,19,618000,16,627500,0.0154
PORT ADELAIDE ENFIELD,KILBURN,7,835000,7,612000,-0.2671
PORT ADELAIDE ENFIELD,KLEMZIG,23,810000,21,775000,-0.0432
PORT ADELAIDE ENFIELD,LARGS BAY,16,762500,12,937000,0.2289
PORT ADELAIDE ENFIELD,LARGS NORTH,17,750000,14,668500,-0.1087
PORT ADELAIDE ENFIELD,LIGHTSVIEW,39,600000,42,629000,0.0483
PORT ADELAIDE ENFIELD,MANNINGHAM,5,992500,4,876944,-0.1164
PORT ADELAIDE ENFIELD,MANSFIELD PARK,9,681000,13,655000,-0.0382
PORT ADELAIDE ENFIELD,NEW PORT,18,437000,18,485300,0.1105
PORT ADELAIDE ENFIELD,NORTH HAVEN,15,720000,14,660000,-0.0833
PORT ADELAIDE ENFIELD,NORTHFIELD,20,690500,12,671500,-0.0275
PORT ADELAIDE ENFIELD,NORTHGATE,8,748555,8,913000,0.2197
PORT ADELAIDE ENFIELD,OAKDEN,15,720250,7,732500,0.017
PORT ADELAIDE ENFIELD,OSBORNE,5,580000,10,550000,-0.0517
PORT ADELAIDE ENFIELD,OTTOWAY,11,552000,7,629000,0.1395
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,PETERHEAD,7,600000,6,677500,0.1292
PORT ADELAIDE ENFIELD,PORT ADELAIDE,4,820000,1,712000,-0.1317
PORT ADELAIDE ENFIELD,QUEENSTOWN,9,640000,5,715000,0.1172
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,14,605000,6,638500,0.0554
PORT ADELAIDE ENFIELD,SEFTON PARK,2,1007500,4,772500,-0.2333
PORT ADELAIDE ENFIELD,SEMAPHORE,7,1060000,6,975000,-0.0802
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,4,1345000,2,831000,-0.3822
PORT ADELAIDE ENFIELD,TAPEROO,11,562500,7,739250,0.3142
PORT ADELAIDE ENFIELD,VALLEY VIEW,26,611000,32,637500,0.0434
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,6,773000,9,750000,-0.0298
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,23,650000,21,755000,0.1615
PORT ADELAIDE ENFIELD,WINGFIELD,2,400000,1,380000,-0.05
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,2,610000,4,730000,0.1967
PROSPECT,BROADVIEW,16,820000,12,810000,-0.0122
PROSPECT,COLLINSWOOD,2,1730000,1,755000,-0.5636
PROSPECT,FITZROY,1,2500000,4,2455000,-0.018
PROSPECT,MEDINDIE GARDENS,,,,,
PROSPECT,NAILSWORTH,1,697500,8,1237500,0.7742
PROSPECT,OVINGHAM,2,1143500,1,1150000,0.0057
PROSPECT,PROSPECT,29,1125000,40,1040000,-0.0756
PROSPECT,SEFTON PARK,2,1007500,4,772500,-0.2333
PROSPECT,THORNGATE,2,1348250,1,1275000,-0.0543
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,15,403750,13,487000,0.2062
SALISBURY,BURTON,34,475500,18,542500,0.1409
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,2,462500,1,439000,-0.0508
SALISBURY,DRY CREEK,,,1,605000,
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,16,410000,13,426750,0.0409
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,,,,,
SALISBURY,GULFVIEW HEIGHTS,23,667000,14,729000,0.093
SALISBURY,INGLE FARM,47,556000,42,550500,-0.0099
SALISBURY,MAWSON LAKES,67,630000,48,740000,0.1746
SALISBURY,MODBURY HEIGHTS,30,627000,24,660000,0.0526
SALISBURY,PARA HILLS,31,533000,37,560000,0.0507
SALISBURY,PARA HILLS WEST,12,530000,8,524000,-0.0113
SALISBURY,PARA VISTA,15,521000,6,587750,0.1281
SALISBURY,PARAFIELD GARDENS,78,553000,39,568000,0.0271
SALISBURY,PARALOWIE,71,480500,52,507750,0.0567
SALISBURY,POORAKA,24,575530,22,616000,0.0703
SALISBURY,SALISBURY,31,500000,29,496250,-0.0075
SALISBURY,SALISBURY DOWNS,18,500000,19,535000,0.07
SALISBURY,SALISBURY EAST,49,507500,32,502500,-0.0099
SALISBURY,SALISBURY HEIGHTS,10,513000,18,610000,0.1891
SALISBURY,SALISBURY NORTH,47,405600,33,451000,0.1119
SALISBURY,SALISBURY PARK,13,495000,11,495000,0
SALISBURY,SALISBURY PLAIN,4,386000,5,500000,0.2953
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,1,271000,,,
SALISBURY,VALLEY VIEW,26,611000,32,637500,0.0434
SALISBURY,WALKLEY HEIGHTS,6,773000,9,750000,-0.0298
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,23,600000,15,590000,-0.0167
TEA TREE GULLY,DERNANCOURT,14,745000,20,814500,0.0933
TEA TREE GULLY,FAIRVIEW PARK,19,580500,18,645888,0.1126
TEA TREE GULLY,GILLES PLAINS,20,613250,12,687500,0.1211
