City,Suburb,"Sales
4Q 2017","Median
4Q 2017","Sales
4Q 2018","Median
4Q 2018","Median
Change"
ADELAIDE,ADELAIDE,6,"780,500",4,"1,660,750",112.78%
ADELAIDE,NORTH ADELAIDE,6,"1,090,000",9,"1,395,000",27.98%
ADELAIDE HILLS,ALDGATE,10,"648,500",9,"747,500",15.27%
ADELAIDE HILLS,ASHTON,,,,,
ADELAIDE HILLS,BASKET RANGE,,,1,"640,000",
ADELAIDE HILLS,BELAIR,14,"585,000",19,"670,000",14.53%
ADELAIDE HILLS,BRADBURY,,,,,
ADELAIDE HILLS,BRIDGEWATER,18,"448,000",15,"470,000",4.91%
ADELAIDE HILLS,CAREY GULLY,,,,,
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHERRYVILLE,,,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,5,"830,000",6,"770,000",-7.23%
ADELAIDE HILLS,CRAFERS WEST,6,"695,500",3,"818,000",17.61%
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,2,"570,000",2,"556,250",-2.41%
ADELAIDE HILLS,HEATHFIELD,3,"635,000",5,"648,000",2.05%
ADELAIDE HILLS,HORSNELL GULLY,,,,,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,,,,,
ADELAIDE HILLS,LONGWOOD,1,"580,000",,,
ADELAIDE HILLS,MARBLE HILL,,,,,
ADELAIDE HILLS,MONTACUTE,,,,,
ADELAIDE HILLS,MOUNT GEORGE,,,,,
ADELAIDE HILLS,MYLOR,2,"645,000",2,"407,500",-36.82%
ADELAIDE HILLS,NORTON SUMMIT,1,"730,000",1,"530,000",-27.40%
ADELAIDE HILLS,PICCADILLY,,,2,"715,500",
ADELAIDE HILLS,ROSTREVOR,38,"638,000",26,"637,500",-0.08%
ADELAIDE HILLS,SCOTT CREEK,,,,,
ADELAIDE HILLS,STIRLING,9,"675,000",12,"900,000",33.33%
ADELAIDE HILLS,STONYFELL,5,"1,075,000",2,"1,015,000",-5.58%
ADELAIDE HILLS,SUMMERTOWN,3,"570,000",1,"702,112",23.18%
ADELAIDE HILLS,TERINGIE,1,"810,000",1,"1,701,250",110.03%
ADELAIDE HILLS,UPPER STURT,4,"520,000",4,"533,500",2.60%
ADELAIDE HILLS,URAIDLA,4,"487,500",1,"465,000",-4.62%
ADELAIDE HILLS,WATERFALL GULLY,1,"1,065,000",2,"1,015,000",-4.69%
ADELAIDE HILLS,WOODFORDE,3,"571,000",4,"899,000",57.44%
BURNSIDE,AULDANA,2,"1,157,500",4,"1,362,500",17.71%
BURNSIDE,BEAUMONT,12,"1,022,000",9,"870,000",-14.87%
BURNSIDE,BEULAH PARK,8,"733,000",6,"797,500",8.80%
BURNSIDE,BURNSIDE,3,"825,000",17,"860,000",4.24%
BURNSIDE,DULWICH,4,"1,443,000",2,"1,187,500",-17.71%
BURNSIDE,EASTWOOD,2,"746,000",4,"692,500",-7.17%
BURNSIDE,ERINDALE,7,"1,410,000",4,"1,160,000",-17.73%
BURNSIDE,FREWVILLE,4,"815,000",1,"1,075,000",31.90%
BURNSIDE,GLEN OSMOND,8,"1,100,000",7,"835,000",-24.09%
BURNSIDE,GLENSIDE,3,"1,040,000",3,"710,000",-31.73%
BURNSIDE,GLENUNGA,8,"1,210,000",7,"1,530,000",26.45%
BURNSIDE,HAZELWOOD PARK,5,"1,221,000",6,"795,000",-34.89%
BURNSIDE,HORSNELL GULLY,,,,,
BURNSIDE,KENSINGTON GARDENS,8,"975,000",8,"1,040,000",6.67%
BURNSIDE,KENSINGTON PARK,11,"981,500",7,"948,500",-3.36%
BURNSIDE,LEABROOK,1,"1,900,000",3,"2,294,500",20.76%
BURNSIDE,LEAWOOD GARDENS,1,"590,500",,,
BURNSIDE,LINDEN PARK,5,"989,444",8,"990,000",0.06%
BURNSIDE,MAGILL,45,"642,000",28,"670,000",4.36%
BURNSIDE,MOUNT OSMOND,1,"701,000",,,
BURNSIDE,ROSE PARK,1,"1,146,000",6,"1,562,000",36.30%
BURNSIDE,ROSSLYN PARK,2,"1,125,000",4,"1,097,500",-2.44%
BURNSIDE,SKYE,3,"802,000",,,
BURNSIDE,ST GEORGES,3,"1,930,000",6,"1,375,000",-28.76%
BURNSIDE,STONYFELL,5,"1,075,000",2,"1,015,000",-5.58%
BURNSIDE,TOORAK GARDENS,6,"1,507,750",10,"1,400,000",-7.15%
BURNSIDE,TUSMORE,5,"1,325,000",8,"1,222,500",-7.74%
BURNSIDE,WATERFALL GULLY,1,"1,065,000",2,"1,015,000",-4.69%
BURNSIDE,WATTLE PARK,2,"879,750",8,"862,750",-1.93%
CAMPBELLTOWN,ATHELSTONE,40,"530,000",32,"537,400",1.40%
CAMPBELLTOWN,CAMPBELLTOWN,37,"573,500",30,"545,500",-4.88%
CAMPBELLTOWN,HECTORVILLE,18,"569,500",9,"583,000",2.37%
CAMPBELLTOWN,MAGILL,45,"642,000",28,"670,000",4.36%
CAMPBELLTOWN,NEWTON,17,"510,000",14,"539,500",5.78%
CAMPBELLTOWN,PARADISE,28,"557,500",26,"534,000",-4.22%
CAMPBELLTOWN,ROSTREVOR,38,"638,000",26,"637,500",-0.08%
CAMPBELLTOWN,TRANMERE,13,"670,000",6,"631,000",-5.82%
CHARLES STURT,ALBERT PARK,8,"440,000",6,"430,500",-2.16%
CHARLES STURT,ALLENBY GARDENS,5,"547,500",5,"693,750",26.71%
CHARLES STURT,ATHOL PARK,5,"450,000",6,"402,500",-10.56%
CHARLES STURT,BEVERLEY,8,"467,000",10,"487,500",4.39%
CHARLES STURT,BOWDEN,1,"487,400",2,"606,000",24.33%
CHARLES STURT,BROMPTON,13,"600,000",6,"605,500",0.92%
CHARLES STURT,CHELTENHAM,11,"465,000",8,"515,000",10.75%
CHARLES STURT,CROYDON,1,"600,000",2,"660,000",10.00%
CHARLES STURT,DEVON PARK,4,"529,750",4,"471,000",-11.09%
CHARLES STURT,FINDON,20,"511,000",18,"545,000",6.65%
CHARLES STURT,FLINDERS PARK,21,"640,000",19,"607,500",-5.08%
CHARLES STURT,FULHAM GARDENS,11,"730,000",14,"687,500",-5.82%
CHARLES STURT,GRANGE,13,"697,750",24,"752,500",7.85%
CHARLES STURT,HENDON,4,"337,500",3,"421,000",24.74%
CHARLES STURT,HENLEY BEACH,17,"820,000",23,"900,000",9.76%
CHARLES STURT,HENLEY BEACH SOUTH,7,"825,000",11,"985,000",19.39%
CHARLES STURT,HINDMARSH,1,"500,000",,,
CHARLES STURT,KIDMAN PARK,8,"577,000",9,"550,000",-4.68%
CHARLES STURT,KILKENNY,4,"408,250",2,"527,000",29.09%
CHARLES STURT,OVINGHAM,3,"611,500",1,"745,000",21.83%
CHARLES STURT,PENNINGTON,8,"395,000",9,"440,000",11.39%
CHARLES STURT,RENOWN PARK,6,"476,250",4,"465,000",-2.36%
CHARLES STURT,RIDLEYTON,1,"525,000",5,"574,000",9.33%
CHARLES STURT,ROSEWATER,13,"386,250",12,"380,000",-1.62%
CHARLES STURT,ROYAL PARK,10,"408,500",20,"443,000",8.45%
CHARLES STURT,SEATON,32,"505,000",27,"520,705",3.11%
CHARLES STURT,SEMAPHORE PARK,13,"500,000",11,"613,523",22.70%
CHARLES STURT,ST CLAIR,8,"670,000",7,"616,000",-8.06%
CHARLES STURT,TENNYSON,1,"1,182,000",,,
CHARLES STURT,WELLAND,4,"605,500",,,
CHARLES STURT,WEST BEACH,8,"712,500",13,"751,000",5.40%
CHARLES STURT,WEST CROYDON,17,"560,000",19,"535,000",-4.46%
CHARLES STURT,WEST HINDMARSH,5,"591,500",4,"497,500",-15.89%
CHARLES STURT,WEST LAKES,11,"820,000",15,"777,500",-5.18%
CHARLES STURT,WEST LAKES SHORE,13,"671,000",6,"733,750",9.35%
CHARLES STURT,WOODVILLE,5,"705,000",3,"620,000",-12.06%
CHARLES STURT,WOODVILLE NORTH,4,"382,500",8,"427,500",11.76%
CHARLES STURT,WOODVILLE PARK,6,"600,000",5,"667,000",11.17%
CHARLES STURT,WOODVILLE SOUTH,13,"541,000",16,"508,000",-6.10%
CHARLES STURT,WOODVILLE WEST,10,"486,750",16,"495,000",1.69%
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,19,"317,500",8,"310,000",-2.36%
GAWLER,EVANSTON GARDENS,3,"247,000",6,"371,000",50.20%
GAWLER,EVANSTON PARK,15,"311,000",16,"335,000",7.72%
GAWLER,EVANSTON SOUTH,3,"410,000",1,"345,000",-15.85%
GAWLER,GAWLER,3,"260,000",2,"365,000",40.38%
GAWLER,GAWLER EAST,27,"362,475",20,"380,000",4.83%
GAWLER,GAWLER SOUTH,11,"313,250",15,"349,500",11.57%
GAWLER,GAWLER WEST,4,"299,000",3,"195,000",-34.78%
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,2,"312,500",2,"420,000",34.40%
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,16,"310,000",13,"315,000",1.61%
HOLDFAST BAY,BRIGHTON,6,"714,000",8,"1,050,000",47.06%
HOLDFAST BAY,GLENELG,1,"765,000",3,"800,000",4.58%
HOLDFAST BAY,GLENELG EAST,7,"784,625",10,"830,000",5.78%
HOLDFAST BAY,GLENELG NORTH,17,"680,000",15,"641,100",-5.72%
HOLDFAST BAY,GLENELG SOUTH,5,"1,151,000",4,"1,100,000",-4.43%
HOLDFAST BAY,HOVE,12,"655,000",6,"740,500",13.05%
HOLDFAST BAY,KINGSTON PARK,1,"1,240,000",2,"1,085,000",-12.50%
HOLDFAST BAY,NORTH BRIGHTON,9,"790,000",4,"664,000",-15.95%
HOLDFAST BAY,SEACLIFF,13,"807,500",6,"821,500",1.73%
HOLDFAST BAY,SEACLIFF PARK,15,"650,000",9,"540,000",-16.92%
HOLDFAST BAY,SOMERTON PARK,18,"807,000",20,"1,030,000",27.63%
HOLDFAST BAY,SOUTH BRIGHTON,12,"648,000",13,"525,000",-18.98%
MARION,ASCOT PARK,9,"455,000",10,"434,250",-4.56%
MARION,BEDFORD PARK,1,"420,000",2,"542,500",29.17%
MARION,CLOVELLY PARK,6,"427,000",14,"482,000",12.88%
MARION,DARLINGTON,7,"460,000",4,"540,000",17.39%
MARION,DOVER GARDENS,19,"498,000",11,"466,000",-6.43%
MARION,EDWARDSTOWN,10,"482,000",13,"495,000",2.70%
MARION,GLANDORE,6,"575,000",8,"703,000",22.26%
MARION,GLENGOWRIE,16,"603,750",15,"680,000",12.63%
MARION,HALLETT COVE,58,"470,000",45,"477,500",1.60%
MARION,LONSDALE,,,,,
MARION,MARINO,6,"622,500",11,"672,500",8.03%
MARION,MARION,18,"510,000",17,"563,500",10.49%
MARION,MITCHELL PARK,21,"445,000",15,"474,000",6.52%
MARION,MORPHETTVILLE,8,"600,000",13,"530,829",-11.53%
MARION,OAKLANDS PARK,8,"492,500",10,"492,500",0.00%
MARION,O'HALLORAN HILL,14,"384,700",13,"415,000",7.88%
MARION,PARK HOLME,15,"501,500",6,"519,444",3.58%
MARION,PLYMPTON PARK,19,"498,500",12,"559,100",12.16%
MARION,SEACLIFF PARK,15,"650,000",9,"540,000",-16.92%
MARION,SEACOMBE GARDENS,13,"433,500",9,"475,000",9.57%
MARION,SEACOMBE HEIGHTS,8,"495,000",14,"546,250",10.35%
MARION,SEAVIEW DOWNS,11,"515,000",15,"495,000",-3.88%
MARION,SHEIDOW PARK,16,"405,000",18,"461,000",13.83%
MARION,SOUTH PLYMPTON,15,"575,000",11,"550,000",-4.35%
MARION,STURT,8,"440,800",4,"490,250",11.22%
MARION,TONSLEY,,,3,"505,000",
MARION,TROTT PARK,15,"404,000",16,"360,000",-10.89%
MARION,WARRADALE,27,"565,000",16,"599,750",6.15%
MITCHAM,BEDFORD PARK,1,"420,000",2,"542,500",29.17%
MITCHAM,BELAIR,14,"585,000",19,"670,000",14.53%
MITCHAM,BELLEVUE HEIGHTS,11,"521,350",7,"610,000",17.00%
MITCHAM,BLACKWOOD,14,"606,000",16,"525,000",-13.37%
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,8,"673,534",5,"670,000",-0.52%
MITCHAM,CLARENCE GARDENS,7,"645,000",8,"584,500",-9.38%
MITCHAM,COLONEL LIGHT GARDENS,10,"910,000",8,"827,500",-9.07%
MITCHAM,COROMANDEL VALLEY,19,"530,000",20,"562,500",6.13%
MITCHAM,CRAFERS WEST,6,"695,500",3,"818,000",17.61%
MITCHAM,CRAIGBURN FARM,13,"703,000",9,"750,000",6.69%
MITCHAM,CUMBERLAND PARK,4,"700,000",7,"600,000",-14.29%
MITCHAM,DAW PARK,5,"556,000",11,"680,500",22.39%
MITCHAM,EDEN HILLS,15,"530,000",8,"696,500",31.42%
MITCHAM,GLENALTA,8,"527,500",7,"537,000",1.80%
MITCHAM,HAWTHORN,7,"1,160,000",5,"1,015,000",-12.50%
MITCHAM,HAWTHORNDENE,15,"462,500",14,"510,000",10.27%
MITCHAM,KINGSWOOD,9,"1,057,300",6,"989,000",-6.46%
MITCHAM,LEAWOOD GARDENS,1,"590,500",,,
MITCHAM,LOWER MITCHAM,6,"907,000",9,"910,500",0.39%
MITCHAM,LYNTON,1,"870,000",1,"640,000",-26.44%
MITCHAM,MELROSE PARK,9,"591,000",10,"594,250",0.55%
MITCHAM,MITCHAM,3,"1,120,000",10,"900,000",-19.64%
MITCHAM,NETHERBY,1,"1,175,000",9,"890,000",-24.26%
MITCHAM,PANORAMA,9,"657,000",14,"588,500",-10.43%
MITCHAM,PASADENA,4,"512,500",8,"590,000",15.12%
MITCHAM,SPRINGFIELD,3,"1,176,000",2,"1,145,500",-2.59%
MITCHAM,ST MARYS,9,"500,000",13,"488,000",-2.40%
MITCHAM,TORRENS PARK,7,"731,000",11,"955,000",30.64%
MITCHAM,UPPER STURT,4,"520,000",4,"533,500",2.60%
MITCHAM,URRBRAE,7,"937,000",6,"882,000",-5.87%
MITCHAM,WESTBOURNE PARK,8,"863,500",9,"1,128,000",30.63%
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,2,"1,405,000",,,
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,4,"838,000",3,"707,500",-15.57%
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,12,"750,000",7,"620,000",-17.33%
NORWOOD PAYNEHAM & ST PETERS,FIRLE,4,"626,000",3,"720,000",15.02%
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,8,"641,500",7,"655,000",2.10%
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,,,1,"1,230,000",
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,3,"1,015,750",,,
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,1,"1,100,000",3,"1,110,000",0.91%
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,4,"711,000",3,"655,000",-7.88%
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,,,1,"867,000",
NORWOOD PAYNEHAM & ST PETERS,MARDEN,3,"520,000",4,"1,224,500",135.48%
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,2,"600,000",1,"1,160,000",93.33%
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,3,"790,000",5,"815,000",3.16%
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,9,"842,750",13,"896,000",6.32%
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,4,"1,080,000",7,"700,000",-35.19%
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,6,"735,000",3,"924,000",25.71%
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,5,"1,410,000",2,"787,000",-44.18%
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,5,"765,000",,,
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,16,"1,282,500",15,"1,212,500",-5.46%
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,3,"1,078,000",1,"685,000",-36.46%
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,6,"1,107,500",3,"952,000",-14.04%
ONKAPARINGA,ABERFOYLE PARK,50,"422,500",42,"421,000",-0.36%
ONKAPARINGA,ALDINGA,3,"425,000",2,"532,250",25.24%
ONKAPARINGA,ALDINGA BEACH,66,"344,500",54,"345,000",0.15%
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,,,1,"620,000",
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,14,"238,250",18,"260,000",9.13%
ONKAPARINGA,CHRISTIES BEACH,21,"377,500",20,"385,000",1.99%
ONKAPARINGA,CLARENDON,,,,,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,19,"530,000",20,"562,500",6.13%
ONKAPARINGA,CRAIGBURN FARM,13,"703,000",9,"750,000",6.69%
ONKAPARINGA,DARLINGTON,7,"460,000",4,"540,000",17.39%
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,41,"511,000",35,"554,500",8.51%
ONKAPARINGA,HACKHAM,13,"297,500",28,"290,000",-2.52%
ONKAPARINGA,HACKHAM WEST,12,"295,000",11,"255,000",-13.56%
ONKAPARINGA,HALLETT COVE,58,"470,000",45,"477,500",1.60%
ONKAPARINGA,HAPPY VALLEY,55,"377,500",37,"396,500",5.03%
ONKAPARINGA,HUNTFIELD HEIGHTS,14,"292,000",12,"312,000",6.85%
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,,,,,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,7,"365,000",3,"380,000",4.11%
ONKAPARINGA,MCLAREN FLAT,5,"503,750",3,"435,000",-13.65%
ONKAPARINGA,MCLAREN VALE,12,"413,750",13,"440,000",6.34%
ONKAPARINGA,MOANA,10,"502,500",15,"451,500",-10.15%
ONKAPARINGA,MORPHETT VALE,92,"314,000",98,"323,550",3.04%
ONKAPARINGA,NOARLUNGA CENTRE,,,,,
ONKAPARINGA,NOARLUNGA DOWNS,17,"375,000",14,"347,500",-7.33%
ONKAPARINGA,O'HALLORAN HILL,14,"384,700",13,"415,000",7.88%
ONKAPARINGA,OLD NOARLUNGA,4,"336,000",7,"414,000",23.21%
ONKAPARINGA,OLD REYNELLA,17,"382,500",15,"376,000",-1.70%
ONKAPARINGA,ONKAPARINGA HILLS,7,"480,000",3,"500,000",4.17%
ONKAPARINGA,O'SULLIVAN BEACH,8,"307,750",12,"326,000",5.93%
ONKAPARINGA,PORT NOARLUNGA,19,"432,000",13,"420,000",-2.78%
ONKAPARINGA,PORT NOARLUNGA SOUTH,13,"395,000",12,"432,500",9.49%
ONKAPARINGA,PORT WILLUNGA,7,"375,250",13,"341,750",-8.93%
ONKAPARINGA,REYNELLA,10,"337,500",33,"337,750",0.07%
ONKAPARINGA,REYNELLA EAST,10,"339,000",6,"345,000",1.77%
ONKAPARINGA,SEAFORD,12,"368,000",24,"386,000",4.89%
ONKAPARINGA,SEAFORD HEIGHTS,3,"410,000",4,"393,000",-4.15%
ONKAPARINGA,SEAFORD MEADOWS,21,"395,000",22,"393,500",-0.38%
ONKAPARINGA,SEAFORD RISE,26,"403,750",23,"427,500",5.88%
ONKAPARINGA,SELLICKS BEACH,14,"385,000",27,"381,500",-0.91%
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,6,"767,500",4,"780,000",1.63%
ONKAPARINGA,WHITES VALLEY,,,1,"400,000",
ONKAPARINGA,WILLUNGA,8,"437,500",6,"461,500",5.49%
ONKAPARINGA,WILLUNGA SOUTH,1,"316,000",,,
ONKAPARINGA,WOODCROFT,35,"402,000",29,"387,062",-3.72%
PLAYFORD,ANDREWS FARM,38,"267,000",43,"275,000",3.00%
PLAYFORD,ANGLE VALE,8,"565,000",9,"530,000",-6.19%
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,31,"317,500",37,"345,250",8.74%
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,50,"297,500",40,"317,500",6.72%
PLAYFORD,DAVOREN PARK,17,"185,500",18,"190,000",2.43%
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,4,"275,000",4,"247,000",-10.18%
PLAYFORD,ELIZABETH DOWNS,24,"210,000",24,"182,500",-13.10%
PLAYFORD,ELIZABETH EAST,12,"195,500",9,"225,000",15.09%
PLAYFORD,ELIZABETH GROVE,10,"225,750",4,"243,000",7.64%
PLAYFORD,ELIZABETH NORTH,5,"205,000",11,"196,500",-4.15%
PLAYFORD,ELIZABETH PARK,20,"222,000",19,"224,500",1.13%
PLAYFORD,ELIZABETH SOUTH,7,"225,000",4,"175,500",-22.00%
PLAYFORD,ELIZABETH VALE,11,"246,250",11,"247,500",0.51%
PLAYFORD,EVANSTON PARK,15,"311,000",16,"335,000",7.72%
PLAYFORD,EYRE,3,"264,500",1,"335,000",26.65%
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,27,"345,000",20,"370,000",7.25%
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,9,"285,000",18,"255,000",-10.53%
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,33,"290,000",44,"282,500",-2.59%
PLAYFORD,ONE TREE HILL,1,"655,000",2,"812,500",24.05%
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,9,"250,000",11,"236,500",-5.40%
PLAYFORD,SMITHFIELD PLAINS,13,"175,000",9,"190,000",8.57%
PLAYFORD,ST KILDA,1,"300,000",,,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,2,"472,500",1,"680,000",43.92%
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
