City,Suburb,"Sales
1Q 2017","Median
1Q 2017","Sales
1Q 2018","Median
1Q 2018","Median
Change"
BURNSIDE,BEAUMONT,10,1050000,12,963000,-0.0829
BURNSIDE,BEULAH PARK,4,798000,5,757000,-0.0514
BURNSIDE,BURNSIDE,11,873500,10,769000,-0.1196
BURNSIDE,DULWICH,2,1390000,5,1288000,-0.0734
BURNSIDE,EASTWOOD,5,635000,1,527000,-0.1701
BURNSIDE,ERINDALE,4,1145000,4,1405000,0.2271
BURNSIDE,FREWVILLE,4,911000,,,
BURNSIDE,GLEN OSMOND,7,1100000,3,1105000,0.0045
BURNSIDE,GLENSIDE,5,851500,3,885000,0.0393
BURNSIDE,GLENUNGA,12,1000000,8,1275000,0.275
BURNSIDE,HAZELWOOD PARK,10,828125,5,1169000,0.4116
BURNSIDE,HORSNELL GULLY,,,,,
BURNSIDE,KENSINGTON GARDENS,5,733000,4,1208500,0.6487
BURNSIDE,KENSINGTON PARK,16,900000,8,1235000,0.3722
BURNSIDE,LEABROOK,5,1670000,2,920050,-0.4491
BURNSIDE,LEAWOOD GARDENS,,,,,
BURNSIDE,LINDEN PARK,7,850000,7,890000,0.0471
BURNSIDE,MAGILL,36,665000,36,673750,0.0132
BURNSIDE,MOUNT OSMOND,2,915000,2,707500,-0.2268
BURNSIDE,ROSE PARK,3,1492000,1,1684000,0.1287
BURNSIDE,ROSSLYN PARK,5,960500,5,766100,-0.2024
BURNSIDE,SKYE,2,688500,1,945000,0.3725
BURNSIDE,ST GEORGES,9,915000,4,1300000,0.4208
BURNSIDE,STONYFELL,8,905500,4,1102500,0.2176
BURNSIDE,TOORAK GARDENS,6,1400000,6,1375000,-0.0179
BURNSIDE,TUSMORE,3,880000,7,1250000,0.4205
BURNSIDE,WATERFALL GULLY,,,2,688500,
BURNSIDE,WATTLE PARK,6,839250,3,940000,0.12
CAMPBELLTOWN,ATHELSTONE,26,535000,30,556100,0.0394
CAMPBELLTOWN,CAMPBELLTOWN,26,520000,21,572000,0.1
CAMPBELLTOWN,HECTORVILLE,16,495000,13,565000,0.1414
CAMPBELLTOWN,MAGILL,36,665000,36,673750,0.0132
CAMPBELLTOWN,NEWTON,16,570000,17,502000,-0.1193
CAMPBELLTOWN,PARADISE,25,519000,18,539000,0.0385
CAMPBELLTOWN,ROSTREVOR,30,572500,32,612500,0.0699
CAMPBELLTOWN,TRANMERE,12,670000,19,817400,0.22
CHARLES STURT,ALBERT PARK,6,387500,7,429000,0.1071
CHARLES STURT,ALLENBY GARDENS,4,725000,9,516000,-0.2883
CHARLES STURT,ATHOL PARK,7,320000,6,385000,0.2031
CHARLES STURT,BEVERLEY,2,449125,3,475000,0.0576
CHARLES STURT,BOWDEN,2,607500,1,648000,0.0667
CHARLES STURT,BROMPTON,9,560000,10,575000,0.0268
CHARLES STURT,CHELTENHAM,3,405220,9,440000,0.0858
CHARLES STURT,CROYDON,8,670000,3,525000,-0.2164
CHARLES STURT,DEVON PARK,4,516250,2,496500,-0.0383
CHARLES STURT,FINDON,22,510000,23,512000,0.0039
CHARLES STURT,FLINDERS PARK,20,598250,21,565000,-0.0556
CHARLES STURT,FULHAM GARDENS,21,618000,15,696000,0.1262
CHARLES STURT,GRANGE,16,737500,15,666000,-0.0969
CHARLES STURT,HENDON,6,452500,7,440000,-0.0276
CHARLES STURT,HENLEY BEACH,20,820000,14,843000,0.028
CHARLES STURT,HENLEY BEACH SOUTH,7,690000,7,940500,0.363
CHARLES STURT,HINDMARSH,,,1,470000,
CHARLES STURT,KIDMAN PARK,19,573000,11,625000,0.0908
CHARLES STURT,KILKENNY,4,514500,4,482500,-0.0622
CHARLES STURT,OVINGHAM,1,750000,3,840000,0.12
CHARLES STURT,PENNINGTON,6,407500,10,426000,0.0454
CHARLES STURT,RENOWN PARK,3,543550,4,428500,-0.2117
CHARLES STURT,RIDLEYTON,5,513000,4,530000,0.0331
CHARLES STURT,ROSEWATER,13,345000,11,414000,0.2
CHARLES STURT,ROYAL PARK,12,388500,12,442500,0.139
CHARLES STURT,SEATON,37,505500,26,517500,0.0237
CHARLES STURT,SEMAPHORE PARK,12,457500,11,515000,0.1257
CHARLES STURT,ST CLAIR,4,656000,2,672500,0.0252
CHARLES STURT,TENNYSON,3,1800000,2,2740000,0.5222
CHARLES STURT,WELLAND,3,821000,3,845000,0.0292
CHARLES STURT,WEST BEACH,12,684000,13,691250,0.0106
CHARLES STURT,WEST CROYDON,11,528000,11,563750,0.0677
CHARLES STURT,WEST HINDMARSH,4,526000,3,630000,0.1977
CHARLES STURT,WEST LAKES,22,685000,16,712500,0.0401
CHARLES STURT,WEST LAKES SHORE,10,633000,11,628500,-0.0071
CHARLES STURT,WOODVILLE,2,493800,6,633000,0.2819
CHARLES STURT,WOODVILLE NORTH,6,477500,5,387000,-0.1895
CHARLES STURT,WOODVILLE PARK,4,591250,5,620000,0.0486
CHARLES STURT,WOODVILLE SOUTH,19,567750,10,550000,-0.0313
CHARLES STURT,WOODVILLE WEST,12,494000,6,457500,-0.0739
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,10,319000,7,259500,-0.1865
GAWLER,EVANSTON GARDENS,6,325000,4,360000,0.1077
GAWLER,EVANSTON PARK,27,342500,25,358000,0.0453
GAWLER,EVANSTON SOUTH,3,395000,3,440860,0.1161
GAWLER,GAWLER,2,442500,3,373750,-0.1554
GAWLER,GAWLER EAST,34,360000,15,365000,0.0139
GAWLER,GAWLER SOUTH,14,280000,4,457500,0.6339
GAWLER,GAWLER WEST,2,202750,1,375000,0.8496
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,4,408500,1,350000,-0.1432
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,19,310000,15,307750,-0.0073
HOLDFAST BAY,BRIGHTON,8,606000,10,684000,0.1287
HOLDFAST BAY,GLENELG,1,785000,,,
HOLDFAST BAY,GLENELG EAST,8,925000,7,875000,-0.0541
HOLDFAST BAY,GLENELG NORTH,20,670375,15,775000,0.1561
HOLDFAST BAY,GLENELG SOUTH,3,780000,6,1430000,0.8333
HOLDFAST BAY,HOVE,8,700000,12,682500,-0.025
HOLDFAST BAY,KINGSTON PARK,3,995000,4,675000,-0.3216
HOLDFAST BAY,NORTH BRIGHTON,11,622000,8,715000,0.1495
HOLDFAST BAY,SEACLIFF,3,1010000,8,763000,-0.2446
HOLDFAST BAY,SEACLIFF PARK,6,572500,8,552500,-0.0349
HOLDFAST BAY,SOMERTON PARK,17,747500,10,835000,0.1171
HOLDFAST BAY,SOUTH BRIGHTON,10,525000,9,656250,0.25
MARION,ASCOT PARK,10,457250,7,491000,0.0738
MARION,BEDFORD PARK,4,448000,1,495000,0.1049
MARION,CLOVELLY PARK,17,475000,7,566000,0.1916
MARION,DARLINGTON,4,728750,3,499000,-0.3153
MARION,DOVER GARDENS,5,535000,9,492500,-0.0794
MARION,EDWARDSTOWN,9,510000,14,535000,0.049
MARION,GLANDORE,12,705000,12,680000,-0.0355
MARION,GLENGOWRIE,18,640000,14,700000,0.0938
MARION,HALLETT COVE,56,470000,57,487500,0.0372
MARION,LONSDALE,,,,,
MARION,MARINO,9,726000,9,704000,-0.0303
MARION,MARION,10,507000,17,511250,0.0084
MARION,MITCHELL PARK,14,490000,15,460000,-0.0612
MARION,MORPHETTVILLE,7,481000,6,550000,0.1435
MARION,OAKLANDS PARK,8,480000,13,481000,0.0021
MARION,O'HALLORAN HILL,16,370000,11,386000,0.0432
MARION,PARK HOLME,8,488750,8,506500,0.0363
MARION,PLYMPTON PARK,11,580000,13,540000,-0.069
MARION,SEACLIFF PARK,6,572500,8,552500,-0.0349
MARION,SEACOMBE GARDENS,10,441000,9,479000,0.0862
MARION,SEACOMBE HEIGHTS,4,477500,7,495500,0.0377
MARION,SEAVIEW DOWNS,9,610000,9,550000,-0.0984
MARION,SHEIDOW PARK,24,446000,22,428000,-0.0404
MARION,SOUTH PLYMPTON,10,475000,16,526500,0.1084
MARION,STURT,10,430000,7,460000,0.0698
MARION,TONSLEY,,,,,
MARION,TROTT PARK,14,369500,10,396000,0.0717
MARION,WARRADALE,13,600500,15,591000,-0.0158
MITCHAM,BEDFORD PARK,4,448000,1,495000,0.1049
MITCHAM,BELAIR,19,700000,14,585000,-0.1643
MITCHAM,BELLEVUE HEIGHTS,9,500000,15,610000,0.22
MITCHAM,BLACKWOOD,11,477500,14,490000,0.0262
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,9,642000,5,637000,-0.0078
MITCHAM,CLARENCE GARDENS,9,625000,10,650000,0.04
MITCHAM,COLONEL LIGHT GARDENS,7,841300,8,647000,-0.231
MITCHAM,COROMANDEL VALLEY,16,546250,17,590000,0.0801
MITCHAM,CRAFERS WEST,3,562500,5,555000,-0.0133
MITCHAM,CRAIGBURN FARM,9,635000,11,690000,0.0866
MITCHAM,CUMBERLAND PARK,10,671500,7,715000,0.0648
MITCHAM,DAW PARK,11,535000,9,595500,0.1131
MITCHAM,EDEN HILLS,13,536000,11,575000,0.0728
MITCHAM,GLENALTA,9,510000,6,585000,0.1471
MITCHAM,HAWTHORN,7,1200005,5,840000,-0.3
MITCHAM,HAWTHORNDENE,9,520000,8,565000,0.0865
MITCHAM,KINGSWOOD,9,912944,6,798000,-0.1259
MITCHAM,LEAWOOD GARDENS,,,,,
MITCHAM,LOWER MITCHAM,9,845000,8,753500,-0.1083
MITCHAM,LYNTON,,,2,885000,
MITCHAM,MELROSE PARK,12,546000,10,700000,0.2821
MITCHAM,MITCHAM,7,1030000,3,1490000,0.4466
MITCHAM,NETHERBY,4,1275000,6,1360000,0.0667
MITCHAM,PANORAMA,15,615000,8,655000,0.065
MITCHAM,PASADENA,10,597500,10,602175,0.0078
MITCHAM,SPRINGFIELD,,,2,1365000,
MITCHAM,ST MARYS,8,480000,16,470000,-0.0208
MITCHAM,TORRENS PARK,6,779000,5,980000,0.258
MITCHAM,UPPER STURT,1,530000,1,477500,-0.0991
MITCHAM,URRBRAE,5,820000,4,850000,0.0366
MITCHAM,WESTBOURNE PARK,8,835275,9,911500,0.0913
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,3,980000,4,1383000,0.4112
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,6,785000,1,770000,-0.0191
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,4,607500,12,684688,0.1271
NORWOOD PAYNEHAM & ST PETERS,FIRLE,2,775250,6,700000,-0.0971
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,2,600000,3,760000,0.2667
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,,,,,
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,,,,,
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,,,4,1430000,
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,1,835000,4,702500,-0.1587
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,1,589500,2,1642500,1.7863
NORWOOD PAYNEHAM & ST PETERS,MARDEN,3,725000,10,630000,-0.131
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,2,1220000,5,850000,-0.3033
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,3,1035000,3,831000,-0.1971
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,14,746750,10,1102500,0.4764
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,6,670000,5,650000,-0.0299
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,5,800000,3,655000,-0.1813
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,9,935000,3,1000000,0.0695
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,2,733000,3,860000,0.1733
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,13,1130000,8,1340000,0.1858
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,2,784500,2,711000,-0.0937
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,3,830000,2,932250,0.1232
ONKAPARINGA,ABERFOYLE PARK,33,400000,35,465500,0.1638
ONKAPARINGA,ALDINGA,3,460000,1,550000,0.1957
ONKAPARINGA,ALDINGA BEACH,62,353500,57,345000,-0.024
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,2,742500,2,723750,-0.0253
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,20,271000,21,265000,-0.0221
ONKAPARINGA,CHRISTIES BEACH,32,360000,23,394650,0.0963
ONKAPARINGA,CLARENDON,1,580000,,,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,16,546250,17,590000,0.0801
ONKAPARINGA,CRAIGBURN FARM,9,635000,11,690000,0.0866
ONKAPARINGA,DARLINGTON,4,728750,3,499000,-0.3153
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,42,483500,34,478750,-0.0098
ONKAPARINGA,HACKHAM,12,278500,9,309500,0.1113
ONKAPARINGA,HACKHAM WEST,11,260000,11,264000,0.0154
ONKAPARINGA,HALLETT COVE,56,470000,57,487500,0.0372
ONKAPARINGA,HAPPY VALLEY,31,367500,44,416000,0.132
ONKAPARINGA,HUNTFIELD HEIGHTS,10,310000,12,296500,-0.0435
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,,,1,531500,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,6,418500,6,428500,0.0239
ONKAPARINGA,MCLAREN FLAT,5,532500,1,460000,-0.1362
ONKAPARINGA,MCLAREN VALE,12,447500,14,449750,0.005
ONKAPARINGA,MOANA,16,455000,17,510000,0.1209
ONKAPARINGA,MORPHETT VALE,98,310000,96,301000,-0.029
ONKAPARINGA,NOARLUNGA CENTRE,1,303000,,,
ONKAPARINGA,NOARLUNGA DOWNS,15,310000,22,326750,0.054
ONKAPARINGA,O'HALLORAN HILL,16,370000,11,386000,0.0432
ONKAPARINGA,OLD NOARLUNGA,3,430000,12,385000,-0.1047
ONKAPARINGA,OLD REYNELLA,10,370000,15,363750,-0.0169
ONKAPARINGA,ONKAPARINGA HILLS,9,422500,4,426670,0.0099
ONKAPARINGA,O'SULLIVAN BEACH,13,318500,9,302500,-0.0502
ONKAPARINGA,PORT NOARLUNGA,16,380000,8,437500,0.1513
ONKAPARINGA,PORT NOARLUNGA SOUTH,13,416000,14,430000,0.0337
ONKAPARINGA,PORT WILLUNGA,13,320000,12,392500,0.2266
ONKAPARINGA,REYNELLA,20,352000,17,342500,-0.027
ONKAPARINGA,REYNELLA EAST,6,343000,3,320000,-0.0671
ONKAPARINGA,SEAFORD,24,381000,20,378750,-0.0059
ONKAPARINGA,SEAFORD HEIGHTS,4,472500,3,398606,-0.1564
ONKAPARINGA,SEAFORD MEADOWS,16,389000,23,395000,0.0154
ONKAPARINGA,SEAFORD RISE,28,402500,25,371250,-0.0776
ONKAPARINGA,SELLICKS BEACH,22,322000,12,335000,0.0404
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,14,675000,5,605000,-0.1037
ONKAPARINGA,WHITES VALLEY,,,,,
ONKAPARINGA,WILLUNGA,9,492000,8,501500,0.0193
ONKAPARINGA,WILLUNGA SOUTH,,,,,
ONKAPARINGA,WOODCROFT,30,420000,46,402500,-0.0417
PLAYFORD,ANDREWS FARM,26,260000,28,278000,0.0692
PLAYFORD,ANGLE VALE,12,542500,6,576500,0.0627
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,28,290000,35,310000,0.069
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,42,309400,58,303000,-0.0207
PLAYFORD,DAVOREN PARK,19,180000,15,210000,0.1667
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,3,250000,8,220000,-0.12
PLAYFORD,ELIZABETH DOWNS,15,215000,22,205000,-0.0465
PLAYFORD,ELIZABETH EAST,9,236000,8,237000,0.0042
PLAYFORD,ELIZABETH GROVE,7,216250,5,220000,0.0173
PLAYFORD,ELIZABETH NORTH,13,215000,9,200000,-0.0698
PLAYFORD,ELIZABETH PARK,21,220000,16,221000,0.0045
PLAYFORD,ELIZABETH SOUTH,7,210000,5,230000,0.0952
PLAYFORD,ELIZABETH VALE,15,235000,8,240000,0.0213
PLAYFORD,EVANSTON PARK,27,342500,25,358000,0.0453
PLAYFORD,EYRE,6,275500,3,325000,0.1797
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,26,355000,20,336250,-0.0528
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,12,258000,20,248750,-0.0359
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,34,275000,23,288500,0.0491
PLAYFORD,ONE TREE HILL,2,651500,2,670000,0.0284
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,10,282500,11,250000,-0.115
PLAYFORD,SMITHFIELD PLAINS,16,165000,7,211500,0.2818
PLAYFORD,ST KILDA,,,,,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,3,515000,2,470000,-0.0874
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,8,522750,7,490000,-0.0626
PORT ADELAIDE ENFIELD,ANGLE PARK,1,555000,4,495000,-0.1081
PORT ADELAIDE ENFIELD,BIRKENHEAD,8,420000,7,435000,0.0357
PORT ADELAIDE ENFIELD,BLAIR ATHOL,16,445000,13,457750,0.0287
PORT ADELAIDE ENFIELD,BROADVIEW,14,505000,18,505000,0
PORT ADELAIDE ENFIELD,CLEARVIEW,14,417500,15,449000,0.0754
PORT ADELAIDE ENFIELD,CROYDON PARK,13,470000,12,499500,0.0628
PORT ADELAIDE ENFIELD,DERNANCOURT,14,527500,12,481750,-0.0867
PORT ADELAIDE ENFIELD,DEVON PARK,4,516250,2,496500,-0.0383
PORT ADELAIDE ENFIELD,DRY CREEK,,,3,300000,
PORT ADELAIDE ENFIELD,DUDLEY PARK,1,438000,2,403000,-0.0799
PORT ADELAIDE ENFIELD,ENFIELD,14,430000,18,465000,0.0814
PORT ADELAIDE ENFIELD,ETHELTON,6,403500,6,488750,0.2113
PORT ADELAIDE ENFIELD,EXETER,1,570000,8,531000,-0.0684
PORT ADELAIDE ENFIELD,FERRYDEN PARK,5,465000,11,500000,0.0753
PORT ADELAIDE ENFIELD,GEPPS CROSS,1,315000,2,355000,0.127
PORT ADELAIDE ENFIELD,GILLES PLAINS,14,381000,8,385000,0.0105
PORT ADELAIDE ENFIELD,GILLMAN,,,,,
PORT ADELAIDE ENFIELD,GLANVILLE,5,387000,1,370000,-0.0439
PORT ADELAIDE ENFIELD,GREENACRES,12,445000,13,475000,0.0674
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,6,452500,4,545000,0.2044
PORT ADELAIDE ENFIELD,HILLCREST,13,465000,21,455000,-0.0215
PORT ADELAIDE ENFIELD,HOLDEN HILL,18,355000,17,370000,0.0423
PORT ADELAIDE ENFIELD,KILBURN,8,460000,8,543500,0.1815
PORT ADELAIDE ENFIELD,KLEMZIG,16,523500,12,587500,0.1223
PORT ADELAIDE ENFIELD,LARGS BAY,19,557000,9,596000,0.07
PORT ADELAIDE ENFIELD,LARGS NORTH,16,460000,15,498500,0.0837
PORT ADELAIDE ENFIELD,LIGHTSVIEW,14,505000,21,480000,-0.0495
PORT ADELAIDE ENFIELD,MANNINGHAM,3,765000,5,571250,-0.2533
PORT ADELAIDE ENFIELD,MANSFIELD PARK,9,419000,12,447000,0.0668
PORT ADELAIDE ENFIELD,NEW PORT,,,,,
PORT ADELAIDE ENFIELD,NORTH HAVEN,13,470000,10,622500,0.3245
PORT ADELAIDE ENFIELD,NORTHFIELD,18,410000,12,415000,0.0122
PORT ADELAIDE ENFIELD,NORTHGATE,8,578000,10,580000,0.0035
PORT ADELAIDE ENFIELD,OAKDEN,6,455000,8,434000,-0.0462
PORT ADELAIDE ENFIELD,OSBORNE,12,350000,7,382500,0.0929
PORT ADELAIDE ENFIELD,OTTOWAY,5,365000,5,426000,0.1671
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,1,750000,3,840000,0.12
PORT ADELAIDE ENFIELD,PETERHEAD,2,500000,8,360000,-0.28
PORT ADELAIDE ENFIELD,PORT ADELAIDE,3,560000,4,275100,-0.5088
PORT ADELAIDE ENFIELD,PROSPECT,43,704750,43,733000,0.0401
PORT ADELAIDE ENFIELD,QUEENSTOWN,3,380000,7,440000,0.1579
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,13,345000,11,414000,0.2
PORT ADELAIDE ENFIELD,SEFTON PARK,3,590000,,,
PORT ADELAIDE ENFIELD,SEMAPHORE,7,667000,13,737500,0.1057
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,2,666500,,,
PORT ADELAIDE ENFIELD,TAPEROO,14,400000,8,358750,-0.1031
PORT ADELAIDE ENFIELD,VALLEY VIEW,21,405000,28,375000,-0.0741
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,9,537500,10,595000,0.107
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,21,457000,22,451500,-0.012
PORT ADELAIDE ENFIELD,WINGFIELD,1,309000,2,311250,0.0073
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,3,413000,5,393000,-0.0484
PROSPECT,BROADVIEW,14,505000,18,505000,0
PROSPECT,COLLINSWOOD,4,830000,5,861250,0.0377
PROSPECT,FITZROY,2,1350000,,,
PROSPECT,MEDINDIE GARDENS,,,,,
PROSPECT,NAILSWORTH,6,590000,2,797500,0.3517
PROSPECT,OVINGHAM,1,750000,3,840000,0.12
PROSPECT,PROSPECT,43,704750,43,733000,0.0401
PROSPECT,SEFTON PARK,3,590000,,,
PROSPECT,THORNGATE,,,,,
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,19,260000,15,259000,-0.0038
SALISBURY,BURTON,16,295000,21,318000,0.078
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,3,335000,2,333000,-0.006
SALISBURY,DRY CREEK,,,3,300000,
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,15,235000,8,240000,0.0213
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,,,,,
SALISBURY,GULFVIEW HEIGHTS,10,408750,8,394000,-0.0361
SALISBURY,INGLE FARM,36,325000,34,336500,0.0354
SALISBURY,MAWSON LAKES,48,522500,53,441500,-0.155
SALISBURY,MODBURY HEIGHTS,27,392500,23,410000,0.0446
SALISBURY,PARA HILLS,34,320000,31,343000,0.0719
SALISBURY,PARA HILLS WEST,10,335000,10,324250,-0.0321
SALISBURY,PARA VISTA,13,302500,8,367000,0.2132
SALISBURY,PARAFIELD GARDENS,46,345500,51,350000,0.013
SALISBURY,PARALOWIE,65,323500,48,320000,-0.0108
SALISBURY,POORAKA,14,368500,16,394000,0.0692
SALISBURY,SALISBURY,24,320000,19,310000,-0.0313
SALISBURY,SALISBURY DOWNS,13,306000,17,321500,0.0507
SALISBURY,SALISBURY EAST,31,301000,41,319000,0.0598
SALISBURY,SALISBURY HEIGHTS,14,370000,14,392000,0.0595
SALISBURY,SALISBURY NORTH,29,276500,29,270000,-0.0235
SALISBURY,SALISBURY PARK,10,282500,6,285000,0.0088
SALISBURY,SALISBURY PLAIN,7,340000,6,282500,-0.1691
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,,,,,
SALISBURY,VALLEY VIEW,21,405000,28,375000,-0.0741
SALISBURY,WALKLEY HEIGHTS,9,537500,10,595000,0.107
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,11,404900,17,390000,-0.0368
TEA TREE GULLY,DERNANCOURT,14,527500,12,481750,-0.0867
TEA TREE GULLY,FAIRVIEW PARK,15,346250,17,372500,0.0758
TEA TREE GULLY,GILLES PLAINS,14,381000,8,385000,0.0105
TEA TREE GULLY,GOLDEN GROVE,32,485000,29,460000,-0.0515
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,32,460000,46,452500,-0.0163
TEA TREE GULLY,GULFVIEW HEIGHTS,10,408750,8,394000,-0.0361
TEA TREE GULLY,HIGHBURY,15,457500,23,450000,-0.0164
TEA TREE GULLY,HOLDEN HILL,18,355000,17,370000,0.0423
TEA TREE GULLY,HOPE VALLEY,28,382500,26,413250,0.0804
TEA TREE GULLY,MODBURY,24,370000,14,392500,0.0608
TEA TREE GULLY,MODBURY HEIGHTS,27,392500,23,410000,0.0446
TEA TREE GULLY,MODBURY NORTH,26,348000,18,390250,0.1214
