City,Suburb,"Sales
1Q 2018","Median
1Q 2018","Sales
1Q 2019","Median
1Q 2019","Median
Change"
ONKAPARINGA,HALLETT COVE,58,485000,52,477500,-0.0155
ONKAPARINGA,HAPPY VALLEY,44,415000,47,392556,-0.0541
ONKAPARINGA,HUNTFIELD HEIGHTS,12,296500,12,258000,-0.1298
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,1,531500,2,475000,-0.1063
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,6,428500,2,542500,0.266
ONKAPARINGA,MCLAREN FLAT,1,460000,3,587500,0.2772
ONKAPARINGA,MCLAREN VALE,14,449750,10,431750,-0.04
ONKAPARINGA,MOANA,17,490000,14,447000,-0.0878
ONKAPARINGA,MORPHETT VALE,99,301000,67,318500,0.0581
ONKAPARINGA,NOARLUNGA CENTRE,,,2,336000,
ONKAPARINGA,NOARLUNGA DOWNS,23,328500,10,427750,0.3021
ONKAPARINGA,O'HALLORAN HILL,11,386000,9,373000,-0.0337
ONKAPARINGA,OLD NOARLUNGA,11,374500,3,511000,0.3645
ONKAPARINGA,OLD REYNELLA,15,363750,13,355000,-0.0241
ONKAPARINGA,ONKAPARINGA HILLS,4,402335,6,500000,0.2427
ONKAPARINGA,O'SULLIVAN BEACH,9,302500,6,322500,0.0661
ONKAPARINGA,PORT NOARLUNGA,8,437500,11,390000,-0.1086
ONKAPARINGA,PORT NOARLUNGA SOUTH,13,437000,16,420000,-0.0389
ONKAPARINGA,PORT WILLUNGA,12,392500,10,400000,0.0191
ONKAPARINGA,REYNELLA,19,342500,18,361000,0.054
ONKAPARINGA,REYNELLA EAST,3,320000,4,347000,0.0844
ONKAPARINGA,SEAFORD,20,370000,24,365000,-0.0135
ONKAPARINGA,SEAFORD HEIGHTS,2,474303,2,360000,-0.241
ONKAPARINGA,SEAFORD MEADOWS,23,395000,14,425000,0.0759
ONKAPARINGA,SEAFORD RISE,25,371250,18,455000,0.2256
ONKAPARINGA,SELLICKS BEACH,12,335000,14,330000,-0.0149
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,5,560000,7,745000,0.3304
ONKAPARINGA,WHITES VALLEY,,,,,
ONKAPARINGA,WILLUNGA,9,498000,5,547500,0.0994
ONKAPARINGA,WILLUNGA SOUTH,,,,,
ONKAPARINGA,WOODCROFT,47,397500,40,380500,-0.0428
PLAYFORD,ANDREWS FARM,29,279000,31,276000,-0.0108
PLAYFORD,ANGLE VALE,7,560000,6,512500,-0.0848
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,36,310000,26,350000,0.129
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,59,300000,38,312000,0.04
PLAYFORD,DAVOREN PARK,15,195000,11,217000,0.1128
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,9,235000,1,236100,0.0047
PLAYFORD,ELIZABETH DOWNS,22,205000,20,203500,-0.0073
PLAYFORD,ELIZABETH EAST,9,228000,12,220000,-0.0351
PLAYFORD,ELIZABETH GROVE,6,221500,4,215000,-0.0293
PLAYFORD,ELIZABETH NORTH,9,200000,7,210000,0.05
PLAYFORD,ELIZABETH PARK,18,220000,13,223000,0.0136
PLAYFORD,ELIZABETH SOUTH,5,230000,5,210000,-0.087
PLAYFORD,ELIZABETH VALE,8,240000,11,233000,-0.0292
PLAYFORD,EVANSTON PARK,26,374500,15,378500,0.0107
PLAYFORD,EYRE,3,325000,3,287500,-0.1154
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,21,332500,17,390000,0.1729
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,20,252500,13,245000,-0.0297
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,23,290000,28,265000,-0.0862
PLAYFORD,ONE TREE HILL,2,670000,2,765000,0.1418
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,11,250000,8,243500,-0.026
PLAYFORD,SMITHFIELD PLAINS,7,211500,11,245000,0.1584
PLAYFORD,ST KILDA,,,,,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,2,470000,1,535000,0.1383
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,8,492500,5,780000,0.5838
PORT ADELAIDE ENFIELD,ANGLE PARK,4,495000,3,460511,-0.0697
PORT ADELAIDE ENFIELD,BIRKENHEAD,7,435000,7,416000,-0.0437
PORT ADELAIDE ENFIELD,BLAIR ATHOL,13,457750,16,494000,0.0792
PORT ADELAIDE ENFIELD,BROADVIEW,17,522500,13,605000,0.1579
PORT ADELAIDE ENFIELD,CLEARVIEW,16,460000,15,490000,0.0652
PORT ADELAIDE ENFIELD,CROYDON PARK,12,499500,14,485000,-0.029
PORT ADELAIDE ENFIELD,DERNANCOURT,11,471750,15,505000,0.0705
PORT ADELAIDE ENFIELD,DEVON PARK,2,496500,2,417500,-0.1591
PORT ADELAIDE ENFIELD,DRY CREEK,3,300000,1,300000,0
PORT ADELAIDE ENFIELD,DUDLEY PARK,2,403000,,,
PORT ADELAIDE ENFIELD,ENFIELD,17,470250,26,437500,-0.0696
PORT ADELAIDE ENFIELD,ETHELTON,6,488750,2,440500,-0.0987
PORT ADELAIDE ENFIELD,EXETER,8,531000,1,680000,0.2806
PORT ADELAIDE ENFIELD,FERRYDEN PARK,12,488310,6,455000,-0.0682
PORT ADELAIDE ENFIELD,GEPPS CROSS,2,355000,2,392500,0.1056
PORT ADELAIDE ENFIELD,GILLES PLAINS,7,385000,16,396250,0.0292
PORT ADELAIDE ENFIELD,GILLMAN,,,2,311000,
PORT ADELAIDE ENFIELD,GLANVILLE,,,,,
PORT ADELAIDE ENFIELD,GREENACRES,14,475500,11,450500,-0.0526
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,4,545000,2,529250,-0.0289
PORT ADELAIDE ENFIELD,HILLCREST,17,472500,6,425500,-0.0995
PORT ADELAIDE ENFIELD,HOLDEN HILL,17,372500,16,390000,0.047
PORT ADELAIDE ENFIELD,KILBURN,7,532000,4,436250,-0.18
PORT ADELAIDE ENFIELD,KLEMZIG,11,590000,15,585000,-0.0085
PORT ADELAIDE ENFIELD,LARGS BAY,9,596000,9,567500,-0.0478
PORT ADELAIDE ENFIELD,LARGS NORTH,15,498500,13,568250,0.1399
PORT ADELAIDE ENFIELD,LIGHTSVIEW,21,480000,24,435000,-0.0938
PORT ADELAIDE ENFIELD,MANNINGHAM,4,550000,4,457500,-0.1682
PORT ADELAIDE ENFIELD,MANSFIELD PARK,11,447375,10,417500,-0.0668
PORT ADELAIDE ENFIELD,NEW PORT,,,,,
PORT ADELAIDE ENFIELD,NORTH HAVEN,10,581250,9,475000,-0.1828
PORT ADELAIDE ENFIELD,NORTHFIELD,11,415000,12,425000,0.0241
PORT ADELAIDE ENFIELD,NORTHGATE,10,580000,7,570000,-0.0172
PORT ADELAIDE ENFIELD,OAKDEN,8,434000,11,450000,0.0369
PORT ADELAIDE ENFIELD,OSBORNE,7,382500,5,390000,0.0196
PORT ADELAIDE ENFIELD,OTTOWAY,5,426000,4,392000,-0.0798
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,3,840000,2,693650,-0.1742
PORT ADELAIDE ENFIELD,PETERHEAD,8,390000,4,612500,0.5705
PORT ADELAIDE ENFIELD,PORT ADELAIDE,4,275100,5,590000,1.1447
PORT ADELAIDE ENFIELD,PROSPECT,42,718000,39,760000,0.0585
PORT ADELAIDE ENFIELD,QUEENSTOWN,7,440000,6,393750,-0.1051
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,12,398000,15,410000,0.0302
PORT ADELAIDE ENFIELD,SEFTON PARK,1,455000,5,495000,0.0879
PORT ADELAIDE ENFIELD,SEMAPHORE,12,745000,3,820000,0.1007
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,,,3,842000,
PORT ADELAIDE ENFIELD,TAPEROO,8,358750,8,355000,-0.0105
PORT ADELAIDE ENFIELD,VALLEY VIEW,29,400000,23,378500,-0.0538
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,10,624250,4,557500,-0.1069
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,21,460000,14,435000,-0.0543
PORT ADELAIDE ENFIELD,WINGFIELD,2,311250,1,336000,0.0795
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,5,393000,4,433000,0.1018
PROSPECT,BROADVIEW,17,522500,13,605000,0.1579
PROSPECT,COLLINSWOOD,5,680000,1,915000,0.3456
PROSPECT,FITZROY,,,1,795000,
PROSPECT,MEDINDIE GARDENS,,,4,1057500,
PROSPECT,NAILSWORTH,2,797500,6,692250,-0.132
PROSPECT,OVINGHAM,3,840000,2,693650,-0.1742
PROSPECT,PROSPECT,42,718000,39,760000,0.0585
PROSPECT,SEFTON PARK,1,455000,5,495000,0.0879
PROSPECT,THORNGATE,1,1670000,,,
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,15,259000,9,256500,-0.0097
SALISBURY,BURTON,22,318000,17,357000,0.1226
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,2,333000,1,165000,-0.5045
SALISBURY,DRY CREEK,3,300000,1,300000,0
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,8,240000,11,233000,-0.0292
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,,,,,
SALISBURY,GULFVIEW HEIGHTS,8,394000,10,585000,0.4848
SALISBURY,INGLE FARM,35,339000,29,338250,-0.0022
SALISBURY,MAWSON LAKES,55,441500,33,487500,0.1042
SALISBURY,MODBURY HEIGHTS,24,411250,17,409000,-0.0055
SALISBURY,PARA HILLS,32,339000,21,354000,0.0442
SALISBURY,PARA HILLS WEST,10,324250,10,292500,-0.0979
SALISBURY,PARA VISTA,9,365000,6,358500,-0.0178
SALISBURY,PARAFIELD GARDENS,52,349250,46,340000,-0.0265
SALISBURY,PARALOWIE,50,320500,50,315000,-0.0172
SALISBURY,POORAKA,18,390000,19,374000,-0.041
SALISBURY,SALISBURY,19,313000,20,315000,0.0064
SALISBURY,SALISBURY DOWNS,17,328000,14,305000,-0.0701
SALISBURY,SALISBURY EAST,41,322000,25,305638,-0.0508
SALISBURY,SALISBURY HEIGHTS,14,386000,18,435000,0.1269
SALISBURY,SALISBURY NORTH,29,267500,19,259750,-0.029
SALISBURY,SALISBURY PARK,6,285000,1,320000,0.1228
SALISBURY,SALISBURY PLAIN,6,282500,4,324000,0.1469
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,,,,,
SALISBURY,VALLEY VIEW,29,400000,23,378500,-0.0538
SALISBURY,WALKLEY HEIGHTS,10,624250,4,557500,-0.1069
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,18,390000,13,424500,0.0885
TEA TREE GULLY,DERNANCOURT,11,471750,15,505000,0.0705
TEA TREE GULLY,FAIRVIEW PARK,17,375000,13,407499,0.0867
TEA TREE GULLY,GILLES PLAINS,7,385000,16,396250,0.0292
TEA TREE GULLY,GOLDEN GROVE,29,462500,33,442500,-0.0432
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,46,456000,35,465000,0.0197
TEA TREE GULLY,GULFVIEW HEIGHTS,8,394000,10,585000,0.4848
TEA TREE GULLY,HIGHBURY,23,450000,15,555000,0.2333
TEA TREE GULLY,HOLDEN HILL,17,372500,16,390000,0.047
TEA TREE GULLY,HOPE VALLEY,26,415000,16,406000,-0.0217
TEA TREE GULLY,MODBURY,14,395050,16,375500,-0.0495
TEA TREE GULLY,MODBURY HEIGHTS,24,411250,17,409000,-0.0055
TEA TREE GULLY,MODBURY NORTH,19,368250,18,392000,0.0645
