City,Suburb,"Sales
1Q 2019","Median
1Q 2019","Sales
1Q 2020","Median
1Q 2020","Median
Change"
ADELAIDE,ADELAIDE,4,"1,002,500",6,"810,000",-19.20%
ADELAIDE,NORTH ADELAIDE,10,"972,000",15,"1,360,000",39.92%
ADELAIDE HILLS,ALDGATE,16,"830,000",10,"797,500",-3.92%
ADELAIDE HILLS,ASHTON,,,,,
ADELAIDE HILLS,BASKET RANGE,,,,,
ADELAIDE HILLS,BELAIR,13,"640,000",13,"775,000",21.09%
ADELAIDE HILLS,BRADBURY,,,,,
ADELAIDE HILLS,BRIDGEWATER,16,"568,750",13,"505,000",-11.21%
ADELAIDE HILLS,CAREY GULLY,,,1,"970,000",
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHERRYVILLE,,,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,8,"732,500",7,"795,000",8.53%
ADELAIDE HILLS,CRAFERS WEST,6,"627,750",5,"935,000",48.94%
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,4,"574,000",2,"699,000",21.78%
ADELAIDE HILLS,HEATHFIELD,4,"718,000",1,"580,000",-19.22%
ADELAIDE HILLS,HORSNELL GULLY,,,,,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,,,,,
ADELAIDE HILLS,LONGWOOD,,,,,
ADELAIDE HILLS,MARBLE HILL,1,"620,000",,,
ADELAIDE HILLS,MONTACUTE,,,,,
ADELAIDE HILLS,MOUNT GEORGE,1,"563,000",,,
ADELAIDE HILLS,MYLOR,1,"600,000",1,"435,000",-27.50%
ADELAIDE HILLS,NORTON SUMMIT,1,"630,000",,,
ADELAIDE HILLS,PICCADILLY,1,"775,000",,,
ADELAIDE HILLS,ROSTREVOR,30,"662,500",36,"628,250",-5.17%
ADELAIDE HILLS,SCOTT CREEK,,,1,"675,000",
ADELAIDE HILLS,STIRLING,5,"736,279",12,"737,500",0.17%
ADELAIDE HILLS,STONYFELL,3,"800,000",2,"920,000",15.00%
ADELAIDE HILLS,SUMMERTOWN,3,"710,000",,,
ADELAIDE HILLS,TERINGIE,2,"657,500",1,"695,000",5.70%
ADELAIDE HILLS,UPPER STURT,5,"507,000",4,"515,000",1.58%
ADELAIDE HILLS,URAIDLA,1,"670,000",1,"550,000",-17.91%
ADELAIDE HILLS,WATERFALL GULLY,,,,,
ADELAIDE HILLS,WOODFORDE,2,"1,005,000",2,"684,500",-31.89%
BURNSIDE,AULDANA,1,"2,460,000",,,
BURNSIDE,BEAUMONT,7,"955,000",7,"880,000",-7.85%
BURNSIDE,BEULAH PARK,6,"918,000",5,"850,000",-7.41%
BURNSIDE,BURNSIDE,5,"921,000",10,"1,110,000",20.52%
BURNSIDE,DULWICH,3,"1,250,000",6,"1,130,000",-9.60%
BURNSIDE,EASTWOOD,,,1,"671,000",
BURNSIDE,ERINDALE,5,"1,275,000",6,"1,080,000",-15.29%
BURNSIDE,FREWVILLE,3,"774,888",1,"962,500",24.21%
BURNSIDE,GLEN OSMOND,9,"1,302,500",6,"941,000",-27.75%
BURNSIDE,GLENSIDE,3,"1,225,000",7,"845,500",-30.98%
BURNSIDE,GLENUNGA,9,"1,145,000",6,"1,180,000",3.06%
BURNSIDE,HAZELWOOD PARK,3,"905,000",11,"1,150,000",27.07%
BURNSIDE,HORSNELL GULLY,,,,,
BURNSIDE,KENSINGTON GARDENS,7,"1,160,000",8,"1,010,000",-12.93%
BURNSIDE,KENSINGTON PARK,5,"1,225,000",4,"866,000",-29.31%
BURNSIDE,LEABROOK,3,"1,951,000",2,"1,450,000",-25.68%
BURNSIDE,LEAWOOD GARDENS,,,,,
BURNSIDE,LINDEN PARK,8,"890,500",7,"955,000",7.24%
BURNSIDE,MAGILL,25,"605,000",31,"633,500",4.71%
BURNSIDE,MOUNT OSMOND,4,"1,250,000",4,"890,000",-28.80%
BURNSIDE,ROSE PARK,,,2,"1,445,000",
BURNSIDE,ROSSLYN PARK,5,"860,000",1,"1,950,000",126.74%
BURNSIDE,SKYE,,,1,"853,000",
BURNSIDE,ST GEORGES,9,"1,125,000",4,"1,060,000",-5.78%
BURNSIDE,STONYFELL,3,"800,000",2,"920,000",15.00%
BURNSIDE,TOORAK GARDENS,4,"1,705,000",2,"1,982,500",16.28%
BURNSIDE,TUSMORE,3,"930,000",7,"1,430,000",53.76%
BURNSIDE,WATERFALL GULLY,,,,,
BURNSIDE,WATTLE PARK,5,"860,000",5,"780,000",-9.30%
CAMPBELLTOWN,ATHELSTONE,35,"500,500",27,"570,000",13.89%
CAMPBELLTOWN,CAMPBELLTOWN,26,"542,000",28,"526,750",-2.81%
CAMPBELLTOWN,HECTORVILLE,7,"650,000",6,"602,000",-7.38%
CAMPBELLTOWN,MAGILL,25,"605,000",31,"633,500",4.71%
CAMPBELLTOWN,NEWTON,12,"561,000",8,"522,500",-6.86%
CAMPBELLTOWN,PARADISE,17,"538,000",13,"518,000",-3.72%
CAMPBELLTOWN,ROSTREVOR,30,"662,500",36,"628,250",-5.17%
CAMPBELLTOWN,TRANMERE,14,"751,000",11,"710,000",-5.46%
CHARLES STURT,ALBERT PARK,2,"455,000",6,"473,500",4.07%
CHARLES STURT,ALLENBY GARDENS,6,"747,500",5,"665,000",-11.04%
CHARLES STURT,ATHOL PARK,4,"365,000",4,"410,000",12.33%
CHARLES STURT,BEVERLEY,7,"510,000",4,"470,250",-7.79%
CHARLES STURT,BOWDEN,,,1,"600,000",
CHARLES STURT,BROMPTON,5,"561,000",4,"588,500",4.90%
CHARLES STURT,CHELTENHAM,7,"495,000",5,"452,500",-8.59%
CHARLES STURT,CROYDON,3,"740,000",4,"691,000",-6.62%
CHARLES STURT,DEVON PARK,2,"417,500",2,"520,000",24.55%
CHARLES STURT,FINDON,18,"512,500",18,"550,000",7.32%
