City,Suburb,"Sales
4Q 2020","Median
4Q 2020","Sales
4Q 2021","Median
4Q 2021","Median
Change"
ADELAIDE,ADELAIDE,3,864750,7,1400000,0.619
ADELAIDE,NORTH ADELAIDE,7,1600000,10,1247500,-0.2203
ADELAIDE HILLS,ALDGATE,20,863750,14,1287500,0.4906
ADELAIDE HILLS,ASHTON,,,,,
ADELAIDE HILLS,BASKET RANGE,,,,,
ADELAIDE HILLS,BELAIR,22,668000,22,950000,0.4222
ADELAIDE HILLS,BRADBURY,,,,,
ADELAIDE HILLS,BRIDGEWATER,17,508500,20,742500,0.4602
ADELAIDE HILLS,CAREY GULLY,,,1,790000,
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHERRYVILLE,1,610000,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,12,722500,7,1221000,0.69
ADELAIDE HILLS,CRAFERS WEST,3,650000,5,1056000,0.6246
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,4,687500,3,831000,0.2087
ADELAIDE HILLS,HEATHFIELD,8,728650,,,
ADELAIDE HILLS,HORSNELL GULLY,,,,,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,,,,,
ADELAIDE HILLS,LONGWOOD,1,750000,,,
ADELAIDE HILLS,MARBLE HILL,1,650000,,,
ADELAIDE HILLS,MONTACUTE,,,,,
ADELAIDE HILLS,MOUNT GEORGE,,,,,
ADELAIDE HILLS,MYLOR,1,645000,2,907500,0.407
ADELAIDE HILLS,NORTON SUMMIT,2,762500,,,
ADELAIDE HILLS,PICCADILLY,2,570000,1,880000,0.5439
ADELAIDE HILLS,ROSTREVOR,33,650500,36,897500,0.3797
ADELAIDE HILLS,SCOTT CREEK,,,,,
ADELAIDE HILLS,STIRLING,10,867500,17,1061000,0.2231
ADELAIDE HILLS,STONYFELL,6,870000,6,1625000,0.8678
ADELAIDE HILLS,SUMMERTOWN,1,535000,5,900000,0.6822
ADELAIDE HILLS,TERINGIE,1,851000,3,830000,-0.0247
ADELAIDE HILLS,UPPER STURT,3,680000,2,732250,0.0768
ADELAIDE HILLS,URAIDLA,3,585000,,,
ADELAIDE HILLS,WATERFALL GULLY,,,,,
ADELAIDE HILLS,WOODFORDE,3,496075,4,1650000,2.3261
BURNSIDE,AULDANA,2,1072500,1,1400000,0.3054
