City,Suburb,"Sales
2Q 2020","Median
2Q 2020","Sales
2Q 2021","Median
2Q 2021","Median
Change"
ADELAIDE,ADELAIDE,11,850000,4,1300000,0.5294
ADELAIDE,NORTH ADELAIDE,6,945000,10,1608000,0.7016
ADELAIDE HILLS,ALDGATE,9,795000,18,971000,0.2214
ADELAIDE HILLS,ASHTON,,,2,530000,
ADELAIDE HILLS,BASKET RANGE,1,616000,1,800000,0.2987
ADELAIDE HILLS,BELAIR,12,672500,19,910000,0.3532
ADELAIDE HILLS,BRADBURY,,,1,678200,
ADELAIDE HILLS,BRIDGEWATER,11,502500,25,622000,0.2378
ADELAIDE HILLS,CAREY GULLY,1,630000,,,
ADELAIDE HILLS,CASTAMBUL,,,,,
ADELAIDE HILLS,CHERRYVILLE,,,,,
ADELAIDE HILLS,CLELAND,,,,,
ADELAIDE HILLS,CRAFERS,11,810000,7,891000,0.1
ADELAIDE HILLS,CRAFERS WEST,4,602500,11,678500,0.1261
ADELAIDE HILLS,DORSET VALE,,,,,
ADELAIDE HILLS,GREENHILL,1,430000,2,850000,0.9767
ADELAIDE HILLS,HEATHFIELD,2,420000,5,945250,1.2506
ADELAIDE HILLS,HORSNELL GULLY,,,,,
ADELAIDE HILLS,HUMBUG SCRUB,,,,,
ADELAIDE HILLS,IRONBANK,,,,,
ADELAIDE HILLS,LONGWOOD,,,,,
ADELAIDE HILLS,MARBLE HILL,,,,,
ADELAIDE HILLS,MONTACUTE,,,,,
ADELAIDE HILLS,MOUNT GEORGE,,,,,
ADELAIDE HILLS,MYLOR,,,1,628000,
ADELAIDE HILLS,NORTON SUMMIT,1,560000,3,1100000,0.9643
ADELAIDE HILLS,PICCADILLY,,,,,
ADELAIDE HILLS,ROSTREVOR,22,690000,36,746250,0.0815
ADELAIDE HILLS,SCOTT CREEK,,,,,
ADELAIDE HILLS,STIRLING,14,872500,16,880000,0.0086
ADELAIDE HILLS,STONYFELL,6,941944,5,1400000,0.4863
ADELAIDE HILLS,SUMMERTOWN,1,700000,1,970000,0.3857
ADELAIDE HILLS,TERINGIE,2,764500,4,770000,0.0072
ADELAIDE HILLS,UPPER STURT,2,670000,3,692000,0.0328
ADELAIDE HILLS,URAIDLA,1,815000,2,860593,0.0559
ADELAIDE HILLS,WATERFALL GULLY,,,1,550000,
ADELAIDE HILLS,WOODFORDE,,,3,740000,
BURNSIDE,AULDANA,1,2860000,7,1250000,-0.5629
BURNSIDE,BEAUMONT,12,950000,12,1200000,0.2632
BURNSIDE,BEULAH PARK,11,1006000,8,987500,-0.0184
BURNSIDE,BURNSIDE,6,758750,7,1200000,0.5815
BURNSIDE,DULWICH,3,947000,9,1450000,0.5312
BURNSIDE,EASTWOOD,,,3,1175000,
BURNSIDE,ERINDALE,3,1170000,3,1125000,-0.0385
BURNSIDE,FREWVILLE,4,947500,1,1130000,0.1926
BURNSIDE,GLEN OSMOND,9,906000,10,1428000,0.5762
BURNSIDE,GLENSIDE,3,952000,2,1275000,0.3393
BURNSIDE,GLENUNGA,6,1051888,7,1460000,0.388
BURNSIDE,HAZELWOOD PARK,7,1225000,8,1295000,0.0571
BURNSIDE,HORSNELL GULLY,,,,,
BURNSIDE,KENSINGTON GARDENS,7,966250,7,1150000,0.1902
BURNSIDE,KENSINGTON PARK,2,948000,9,1460000,0.5401
BURNSIDE,LEABROOK,1,1080000,3,2615000,1.4213
BURNSIDE,LEAWOOD GARDENS,,,,,
BURNSIDE,LINDEN PARK,5,850000,12,1361500,0.6018
BURNSIDE,MAGILL,23,765000,38,762000,-0.0039
BURNSIDE,MOUNT OSMOND,3,860000,3,1727500,1.0087
BURNSIDE,ROSE PARK,1,860000,3,1700000,0.9767
BURNSIDE,ROSSLYN PARK,4,915000,9,1270000,0.388
BURNSIDE,SKYE,,,1,701000,
BURNSIDE,ST GEORGES,5,1200000,7,1400000,0.1667
BURNSIDE,STONYFELL,6,941944,5,1400000,0.4863
BURNSIDE,TOORAK GARDENS,14,1425000,3,1500000,0.0526
BURNSIDE,TUSMORE,5,1268000,7,1200000,-0.0536
BURNSIDE,WATERFALL GULLY,,,1,550000,
BURNSIDE,WATTLE PARK,7,950000,6,1420000,0.4947
CAMPBELLTOWN,ATHELSTONE,33,590000,40,598000,0.0136
CAMPBELLTOWN,CAMPBELLTOWN,26,560500,31,597500,0.066
CAMPBELLTOWN,HECTORVILLE,10,566000,18,623000,0.1007
CAMPBELLTOWN,MAGILL,23,765000,38,762000,-0.0039
CAMPBELLTOWN,NEWTON,13,570000,9,621000,0.0895
CAMPBELLTOWN,PARADISE,13,477500,19,631250,0.322
CAMPBELLTOWN,ROSTREVOR,22,690000,36,746250,0.0815
CAMPBELLTOWN,TRANMERE,17,680000,13,765000,0.125
CHARLES STURT,ALBERT PARK,8,438500,2,555899,0.2677
CHARLES STURT,ALLENBY GARDENS,4,890000,12,677500,-0.2388
CHARLES STURT,ATHOL PARK,6,414000,8,499500,0.2065
CHARLES STURT,BEVERLEY,7,502500,8,675000,0.3433
CHARLES STURT,BOWDEN,2,586000,4,484500,-0.1732
CHARLES STURT,BROMPTON,5,580000,5,684500,0.1802
CHARLES STURT,CHELTENHAM,2,471000,5,618000,0.3121
CHARLES STURT,CROYDON,2,615000,5,815000,0.3252
CHARLES STURT,DEVON PARK,4,568000,3,660000,0.162
CHARLES STURT,FINDON,13,560000,39,456000,-0.1857
CHARLES STURT,FLINDERS PARK,20,560000,32,713000,0.2732
CHARLES STURT,FULHAM GARDENS,13,725000,13,810000,0.1172
CHARLES STURT,GRANGE,19,861250,25,950000,0.103
